"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UYM00086580","1958","-34.838","-56.031","32.0","CARRASCO INTERNATIONAL, UY","","","","","","","         0","S","         5","S","         0","S","       224","S","         6","S","   -1.1","S,0909,+","","","   33.9","S,1228, ","0.0","S,0617","-1.1","S,0909","","","     17.01","S","     21.87","S","     12.16","S"
"UYM00086580","1990","-34.838","-56.031","32.0","CARRASCO INTERNATIONAL, UY","       119","S","        63","S","        18","S","","","","","","","","","","","","","  71.9"," ,S,0130, ","","","","","","","   1212.4"," ,S","","","","","",""
"UYM00086580","1997","-34.838","-56.031","32.0","CARRASCO INTERNATIONAL, UY","        87","S","        62","S","        10","S","","","","","","","","","","","","","  84.1"," ,S,1223, ","","","","","","","    872.6"," ,S","","","","","",""
"UYM00086580","2016","-34.838","-56.031","32.0","CARRASCO INTERNATIONAL, UY","        95","S","        58","S","        13","S","","","","","","","","","","","","","  95.5"," ,S,0416, ","","","","","","","   1132.2"," ,S","","","","","",""
"UYM00086580","2017","-34.838","-56.031","32.0","CARRASCO INTERNATIONAL, UY","        91","S","        62","S","        18","S","","","","","","","","","","","",""," 163.6"," ,S,0826, ","","","","","","","   1464.6"," ,S","","","","","",""
"UYM00086580","2018","-34.838","-56.031","32.0","CARRASCO INTERNATIONAL, UY","        94","S","        68","S","        15","S","","","","","","","","","","","",""," 178.1"," ,S,1214, ","","","","","","","   1479.8"," ,S","","","","","",""
"UYM00086580","2019","-34.838","-56.031","32.0","CARRASCO INTERNATIONAL, UY","        95","S","        62","S","        16","S","","","","","","","","","","","","","  78.0"," ,S,0308, ","","","","","","","   1206.6"," ,S","","","","","",""
"UYM00086580","2022","-34.838","-56.031","32.0","CARRASCO INTERNATIONAL, UY","        81","S","        49","S","         7","S","","","","","","","","","","","",""," 142.0"," ,S,0117, ","","","","","","","    886.1"," ,S","","","","","",""
