"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CBAT","2000","37.2319","-119.5083","963.2","BATTERSON CALIFORNIA, CA US","    838.6","","     838.6","U","         0","U","        29","U","         0","U","       188","U","        74","U","   -2.8","U,0102, ","   40.6","U,0801, ","-0.6","U,1110","","","","","","","0.0","U,0511","-2.8","U,0102","","","","","","","","","     15.82","U","     22.49","U","      9.15","U"
"USR0000CBAT","2001","37.2319","-119.5083","963.2","BATTERSON CALIFORNIA, CA US","   1074.7","","    1074.7","U","         0","U","        60","U","         0","U","       218","U","        96","U","   -3.9","U,0212,+","   41.7","U,0703, ","0.0","U,1125","-2.2","U,1210","","","","","0.0","U,0421","-3.9","U,0212","","","","","    1823.3","3","    1823.3","U","     16.42","U","     23.16","U","      9.68","U"
"USR0000CBAT","2002","37.2319","-119.5083","963.2","BATTERSON CALIFORNIA, CA US","    934.5","","     934.5","U","         0","U","        43","U","         0","U","       210","U","        89","U","   -6.7","U,0130, ","   41.7","U,0710,+","-0.6","U,1217","-2.2","U,1218","","","","","0.0","U,0418","-4.4","U,0318","-4.4","U,0318","-6.7","U,0130","    1664.5","5","    1664.5","U","     16.29","U","     23.23","U","      9.36","U"
"USR0000CBAT","2003","37.2319","-119.5083","963.2","BATTERSON CALIFORNIA, CA US","   1073.1","","    1073.1","U","         0","U","        33","U","         0","U","       192","U","        99","U","   -4.4","U,1227, ","   40.0","U,0717, ","0.0","U,1103","-2.8","U,1226","-4.4","U,1227","","","-1.1","U,0509","","","","","","","    1711.7","7","    1711.7","U","     16.41","U","     23.14","U","      9.67","U"
"USR0000CBAT","2004","37.2319","-119.5083","963.2","BATTERSON CALIFORNIA, CA US","    942.3","","     942.3","U","         0","U","        44","U","         0","U","       205","U","        90","U","   -4.4","U,0104,+","   40.0","U,0811, ","0.0","U,1103","-2.2","U,1128","","","","","0.0","U,0303","-2.2","U,0121","-4.4","U,0104","","","    1610.9","9","    1610.9","U","     16.20","U","     23.06","U","      9.33","U"
"USR0000CBAT","2005","37.2319","-119.5083","963.2","BATTERSON CALIFORNIA, CA US","    789.6","","     789.6","U","         0","U","        21","U","         0","U","       198","U","        66","U","   -2.2","U,1127,+","   40.0","U,0718, ","0.0","U,1126","-2.2","U,1127","","","","","0.0","U,0409","-2.2","U,0112","","","","","    1890.6","6","    1890.6","U","     15.84","U","     22.40","U","      9.28","U"
"USR0000CBAT","2007","37.2319","-119.5083","963.2","BATTERSON CALIFORNIA, CA US","    945.7","","     945.7","U","         0","U","        49","U","         0","U","       214","U","        88","U","   -7.2","U,0113, ","   42.2","U,0705, ","0.0","U,1130","-3.3","U,1226","","","","","0.0","U,0419","-3.3","U,0301","-5.6","U,0114","-7.2","U,0113","    1644.6","6","    1644.6","U","     16.23","U","     23.29","U","      9.16","U"
"USR0000CBAT","2008","37.2319","-119.5083","963.2","BATTERSON CALIFORNIA, CA US","   1065.1","","    1065.1","U","         0","U","        49","U","         0","U","       211","U","       106","U","   -3.9","U,1226,+","   41.7","U,0710, ","0.0","U,1203","-2.8","U,1214","","","","","0.0","U,0421","-2.8","U,0129","","","","","    1820.8","8","    1820.8","U","     16.48","U","     23.53","U","      9.44","U"
"USR0000CBAT","2009","37.2319","-119.5083","963.2","BATTERSON CALIFORNIA, CA US","    999.7","","     999.7","U","         0","U","        37","U","         0","U","       207","U","        92","U","   -7.2","U,1208, ","   41.7","U,0719, ","0.0","U,1028","-4.4","U,1207","-4.4","U,1207","-7.2","U,1208","0.0","U,0416","-2.2","U,0415","","","","","    1629.0","0","    1629.0","U","     16.31","U","     23.34","U","      9.28","U"
"USR0000CBAT","2010","37.2319","-119.5083","963.2","BATTERSON CALIFORNIA, CA US","    808.4","","     808.4","U","         0","U","        42","U","         0","U","       183","U","        77","U","   -5.0","U,1230, ","   42.2","U,0825, ","0.0","U,1120","-2.2","U,1124","-5.0","U,1230","","","-1.1","U,0511","-4.4","U,0309","-4.4","U,0309","","","    1949.7","7","    1949.7","U","     15.05","U","     21.63","U","      8.47","U"
