"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00514938","1911","20.113611","-155.549167","91.4","KUKUIHAELE MILL 206, HI US","   1123.5","","    1123.5","6","       239","6","       158","6","        25","6","","","","","         0","6","         0","6","         0","6","       330","6","         2","6","   12.8","6,0105, ","","","",""," 110.0"," ,6,0210, ","   32.2","6,0807,+","","","","","   2453.4"," ,6","","","     21.46","6","     24.98","6","     17.93","6"
"USC00514938","1912","20.113611","-155.549167","91.4","KUKUIHAELE MILL 206, HI US","    892.0","","     892.0","6","       213","6","       125","6","        14","6","","","","","         0","6","         0","6","         0","6","       343","6","         1","6","   11.1","6,1129,+","","","","","  92.7"," ,6,0404, ","   32.2","6,0821, ","       6.7","7","       6.7","6","   1602.4"," ,6","","","     20.82","6","     25.65","6","     15.99","6"
"USC00514938","1913","20.113611","-155.549167","91.4","KUKUIHAELE MILL 206, HI US","   1451.8","","    1451.8","6","","","","","","","","","","","         0","6","         0","6","         0","6","       352","6","        22","6","   11.1","6,0206, ","","","","","","","   33.9","6,1013,+","      15.4","4","      15.4","6","","","","","     22.42","6","     26.89","6","     17.94","6"
"USC00514938","1915","20.113611","-155.549167","91.4","KUKUIHAELE MILL 206, HI US","   2009.4","","    2009.4","6","","","","","","","","","","","         0","6","         0","6","         0","6","       364","6","        39","6","   14.4","6,0213,+","","","","","","","   37.2","6,0825,+","       0.5","5","       0.5","6","","","","","     23.82","6","     28.30","6","     19.34","6"
"USC00514938","1916","20.113611","-155.549167","91.4","KUKUIHAELE MILL 206, HI US","   1204.3","","    1204.3","6","","","","","","","","","","","         0","6","         0","6","         0","6","       356","6","         0","6","   13.9","6,0206, ","","","","","","","   31.1","6,0123, ","       0.0","0","       0.0","6","","","","","     21.72","6","     24.83","6","     18.60","6"
"USC00514938","1917","20.113611","-155.549167","91.4","KUKUIHAELE MILL 206, HI US","   1139.6","","    1139.6","6","","","","","","","","","","","         0","6","         0","6","         0","6","       365","6","         0","6","   12.2","6,0201, ","","","","","","","   31.1","6,0828,+","       6.5","5","       6.5","6","","","","","     21.43","6","     26.17","6","     16.69","6"
"USC00514938","1918","20.113611","-155.549167","91.4","KUKUIHAELE MILL 206, HI US","","","","","","","","","","","","","","","         0","6","         0","6","","","","","","","   10.0","6,0424,+","","","","","","","","","      42.5","5","      42.5","6","","","","","","","","","     15.78","6"
"USC00514938","1919","20.113611","-155.549167","91.4","KUKUIHAELE MILL 206, HI US","   1514.9","","    1514.9","6","","","","","","","","","","","         0","6","         0","6","         0","6","       357","6","         0","6","   15.0","6,0325,+","","","","","","","   30.0","6,1006,+","","","","","","","","","     22.47","6","     26.23","6","     18.72","6"
"USC00514938","1920","20.113611","-155.549167","91.4","KUKUIHAELE MILL 206, HI US","   1510.0","","    1510.0","6","","","","","","","","","","","         0","6","         0","6","         0","6","       362","6","         0","6","   15.6","6,1116,+","","","","","","","   30.6","6,0707, ","       1.2","2","       1.2","6","","","","","     22.45","6","     26.65","6","     18.26","6"
"USC00514938","1921","20.113611","-155.549167","91.4","KUKUIHAELE MILL 206, HI US","   1403.9","","    1403.9","6","","","","","","","","","","","         0","6","         0","6","         0","6","       360","6","         0","6","   15.0","6,1229,+","","","","","","","   30.0","6,1011,+","       0.0","0","       0.0","6","","","","","     22.17","6","     26.38","6","     17.97","6"
"USC00514938","1922","20.113611","-155.549167","91.4","KUKUIHAELE MILL 206, HI US","   1256.5","","    1256.5","6","       165","6","        98","6","        17","6","","","","","         0","6","         0","6","         0","6","       321","6","         0","6","   12.8","6,0213, ","","","",""," 110.7"," ,6,0910, ","   30.6","6,0828,+","      42.5","5","      42.5","6","   1602.5"," ,6","","","     21.64","6","     25.91","6","     17.37","6"
"USC00514938","1923","20.113611","-155.549167","91.4","KUKUIHAELE MILL 206, HI US","   1528.8","","    1528.8","6","","","","","","","","","","","         0","6","         0","6","         0","6","       362","6","         0","6","   13.3","6,0215,+","","","","","","","   30.6","6,1005,+","       1.1","1","       1.1","6","","","","","     22.52","6","     27.15","6","     17.90","6"
"USC00514938","1924","20.113611","-155.549167","91.4","KUKUIHAELE MILL 206, HI US","   1499.2","","    1499.2","6","","","","","","","","","","","         0","6","         0","6","         0","6","       366","6","         0","6","   13.9","6,0318,+","","","","","","","   30.0","6,1213,+","       0.2","2","       0.2","6","","","","","     22.45","6","     27.45","6","     17.45","6"
"USC00514938","1925","20.113611","-155.549167","91.4","KUKUIHAELE MILL 206, HI US","","","","","","","","","","","","","","","         0","6","         0","6","","","","","","","   13.3","6,1202, ","","","","","","","","","       0.3","3","       0.3","6","","","","","","","","","     16.53","6"
"USC00514938","1926","20.113611","-155.549167","91.4","KUKUIHAELE MILL 206, HI US","   1357.6","","    1357.6","6","","","","","","","","","","","         0","6","         0","6","         0","6","       356","6","         7","6","   11.1","6,0704, ","","","","","","","   33.3","6,0809, ","","","","","","","","","     22.02","6","     28.03","6","     16.01","6"
"USC00514938","1927","20.113611","-155.549167","91.4","KUKUIHAELE MILL 206, HI US","","","","","","","","","","","","","","","         0"," ","         0","6","","","","","","","   14.4","6,1231,+","","","","","","","","","       0.0","0","       0.0","6","","","","","","","","","     17.02","6"
"USC00514938","1928","20.113611","-155.549167","91.4","KUKUIHAELE MILL 206, HI US","   1716.6","","    1716.6","6","","","","","","","","","","","         0","6","         0","6","         0","6","       366","6","         0","6","   13.3","6,0223, ","","","","","","","   31.7","6,0829, ","","","","","","","","","     23.02","6","     27.61","6","     18.42","6"
"USC00514938","1930","20.113611","-155.549167","91.4","KUKUIHAELE MILL 206, HI US","   1887.6","","    1887.6","6","","","","","","","","","","","         0","6","         0","6","         0","6","       365","6","         5","6","   14.4","6,1204,+","","","","","","","   32.2","6,1020,+","       0.3","3","       0.3","6","","","","","     23.51","6","     27.97","6","     19.06","6"
"USC00514938","1931","20.113611","-155.549167","91.4","KUKUIHAELE MILL 206, HI US","","","","","","","","","","","","","","","         0","6","         0","6","","","","","","","   15.0","6,1209,+","","","","","","","","","       0.0","0","       0.0","6","","","","","","","","","     18.58","6"
"USC00514938","1932","20.113611","-155.549167","91.4","KUKUIHAELE MILL 206, HI US","   1702.5","","    1702.5","6","","","","","","","","","","","         0","6","         0","6","         0","6","       364","6","         0","6","   15.0","6,0208, ","","","","","","","   31.7","6,1007,+","","","","","","","","","     22.98","6","     27.40","6","     18.55","6"
"USC00514938","1933","20.113611","-155.549167","91.4","KUKUIHAELE MILL 206, HI US","   1378.9","","    1378.9","6","       134","6","        84","6","         5","6","","","","","         0","6","         0","6","         0","6","       363","6","         0","6","   15.0","6,0317,+","","","","","  61.0"," ,6,1130, ","   30.0","6,0518, ","       0.8","8","       0.8","6","    800.9"," ,6","","","     22.11","6","     25.81","6","     18.41","6"
