"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SWE00136141","1953","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","     27.1","","      27.1","E","       18","","         8","E","       124","E","        34","E","        35","E","         0","E","  -22.2","E,0208, ","   180"," ,E,0108,+","   29.3","E,0629, ","0.0","E,1008","-6.7","E,1114","-6.7","E,1114","-6.7","E,1114","","","-2.0","E,0510","-3.2","E,0507","-4.8","E,0409","-7.3","E,0401","-8.9","E,0224","    4823.6","6","    4823.6","E","      6.71","E","     10.66","E","      2.76","E"
"SWE00136141","1954","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","      6.8","","       6.8","E","       86","","        11","E","       157","E","        58","E","        22","E","         0","E","  -22.4","E,0214, ","   500"," ,E,0305,+","   26.0","E,0529, ","-1.0","E,0924","-3.9","E,1003","-5.4","E,1108","-7.8","E,1116","-11.3","E,1225","-0.1","E,0502","-2.3","E,0428","-4.5","E,0418","-8.8","E,0326","-11.5","E,0321","    4492.3","3","    4492.3","E","      5.45","E","      9.12","E","      1.78","E"
"SWE00136141","1955","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","     41.8","","      41.8","E","       99","","        16","E","       165","E","        62","E","        65","E","         0","E","  -27.0","E,1220, ","   440"," ,E,1224, ","   30.1","E,0712, ","-1.2","E,1002","-6.8","E,1017","-6.8","E,1017","-6.8","E,1017","-9.1","E,1031","0.0","E,0527","-3.0","E,0427","-4.4","E,0423","-8.4","E,0410","-10.8","E,0409","    4934.8","8","    4934.8","E","      4.95","E","      9.44","E","      0.47","E"
"SWE00136141","1956","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","      3.9","","       3.9","E","       90","","        19","E","       184","E","        67","E","        29","E","         0","E","  -28.0","E,0201, ","   200"," ,E,0224,+","   27.0","E,0610, ","0.0","E,0918","-3.5","E,1021","-4.6","E,1028","-7.3","E,1031","-9.8","E,1119","-0.6","E,0519","-2.3","E,0502","-4.4","E,0422","-6.9","E,0417","-11.1","E,0408","    4933.0","0","    4933.0","E","      4.08","E","      8.74","E","     -0.58","E"
"SWE00136141","1957","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","     13.2","","      13.2","E","       74","","         1","E","       150","E","        45","E","        31","E","         0","E","  -18.2","E,0115, ","   440"," ,E,0218, ","   26.6","E,0722,+","0.0","E,0923","-2.4","E,0926","-5.5","E,1112","-6.7","E,1116","-9.5","E,1130","-0.2","E,0510","-2.5","E,0508","-5.0","E,0414","-7.0","E,0412","-14.2","E,0324","    4752.7","7","    4752.7","E","      5.87","E","      9.56","E","      2.19","E"
"SWE00136141","1958","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","     22.9","","      22.9","E","       80","","        11","E","       154","E","        65","E","        25","E","         0","E","  -26.0","E,0225,+","   290"," ,E,0228,+","   28.5","E,0701, ","0.0","E,0928","-2.7","E,1019","-6.9","E,1201","-6.9","E,1201","-11.0","E,1202","-0.8","E,0511","-2.6","E,0505","-4.7","E,0412","-6.8","E,0411","-9.7","E,0401","    4958.5","5","    4958.5","E","      4.99","E","      8.89","E","      1.09","E"
"SWE00136141","1959","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","     46.0","","      46.0","E","       73","","         4","E","       114","E","        47","E","        68","E","         0","E","  -21.0","E,0117, ","   560"," ,E,0122, ","   27.6","E,0726, ","0.0","E,0925","-2.5","E,1013","-6.0","E,1106","-7.1","E,1118","","","-1.2","E,0508","-2.9","E,0421","-5.5","E,0322","-7.5","E,0311","-8.9","E,0223","    4397.6","6","    4397.6","E","      6.73","E","     10.67","E","      2.79","E"
"SWE00136141","1960","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","     14.2","","      14.2","E","       73","","         8","E","       142","E","        59","E","        21","E","         0","E","  -22.6","E,0219, ","   350"," ,E,0302, ","   26.5","E,0624, ","0.0","E,0929","-2.5","E,1002","-6.6","E,1101","-9.8","E,1209","-9.8","E,1209","-1.0","E,0504","-2.7","E,0420","-4.9","E,0406","-6.8","E,0405","-9.7","E,0307","    4384.1","1","    4384.1","E","      5.60","E","      9.13","E","      2.08","E"
"SWE00136141","1961","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","      6.3","","       6.3","E","","","         5","E","       126","E","        40","E","        22","E","         0","E","  -20.3","E,1227, ","","","   26.4","E,0607, ","-3.2","E,1105","-3.2","E,1105","-4.5","E,1120","-7.9","E,1128","-9.6","E,1203","-0.8","E,0429","-2.9","E,0420","-4.4","E,0411","-6.7","E,0402","-9.5","E,0401","    4299.1","1","    4299.1","E","      6.85","E","     10.56","E","      3.13","E"
"SWE00136141","1962","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","      0.0","","       0.0","E","","","         9","E","       150","E","        60","E","         6","E","         0","E","  -21.4","E,0314, ","","","   24.8","E,0710, ","-0.7","E,1015","-2.2","E,1030","-6.5","E,1117","-8.5","E,1118","-11.9","E,1123","-1.5","E,0504","-3.0","E,0416","-7.1","E,0330","-7.1","E,0330","-12.6","E,0325","    4619.5","5","    4619.5","E","      4.79","E","      8.50","E","      1.09","E"
"SWE00136141","1963","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","     17.2","","      17.2","E","","","        23","E","       143","E","        86","E","        34","E","         0","E","  -30.3","E,0220, ","","","   26.7","E,0704, ","-0.2","E,1008","-5.0","E,1111","-5.0","E,1111","-9.4","E,1123","-9.4","E,1123","-0.9","E,0501","-3.0","E,0417","-4.8","E,0407","-9.1","E,0323","-9.1","E,0323","    5273.3","3","    5273.3","E","      4.60","E","      8.29","E","      0.92","E"
"SWE00136141","1964","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","      6.7","","       6.7","E","","","         3","E","       147","E","        44","E","        24","E","         0","E","  -18.8","E,1228, ","","","   26.7","E,0614, ","-1.6","E,0911","-2.8","E,1026","-7.0","E,1201","-7.0","E,1201","-10.4","E,1222","-1.5","E,0426","-2.6","E,0414","-5.9","E,0408","-7.1","E,0401","-11.0","E,0320","    4446.7","7","    4446.7","E","      5.86","E","      9.69","E","      2.03","E"
"SWE00136141","1965","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","      0.9","","       0.9","E","","","         6","E","       150","E","        62","E","        11","E","         0","E","  -22.1","E,1214, ","","","   24.9","E,0720, ","-1.8","E,1012","-2.4","E,1024","-5.8","E,1108","-7.0","E,1113","-10.7","E,1114","-0.1","E,0508","-2.5","E,0410","-8.9","E,0327","-8.9","E,0327","-8.9","E,0327","    4618.7","7","    4618.7","E","      4.93","E","      8.74","E","      1.13","E"
"SWE00136141","1966","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","     27.4","","      27.4","E","","","        23","E","       153","E","        66","E","        35","E","         0","E","  -36.0","E,0209, ","","","   28.6","E,0617, ","-2.0","E,0927","-3.0","E,0929","-5.0","E,1026","-6.8","E,1029","-10.0","E,1215","-0.2","E,0509","-2.2","E,0423","-4.9","E,0422","-9.1","E,0419","-9.1","E,0419","    5314.4","4","    5314.4","E","      4.67","E","      8.54","E","      0.80","E"
"SWE00136141","1967","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","     10.3","","      10.3","E","","","         4","E","       118","E","        53","E","        35","E","         0","E","  -22.5","E,0108, ","","","   27.0","E,0616, ","-1.4","E,1017","-4.6","E,1018","-4.6","E,1018","-7.1","E,1207","-10.7","E,1208","-1.9","E,0505","-2.9","E,0426","-6.8","E,0402","-6.8","E,0402","-13.5","E,0214","    4533.8","8","    4533.8","E","      6.23","E","      9.95","E","      2.50","E"
"SWE00136141","1968","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","     31.6","","      31.6","E","","","        21","E","       163","E","        73","E","        54","E","         0","E","  -28.0","E,0108,+","","","   28.1","E,0618, ","-2.3","E,1005","-2.3","E,1005","-4.4","E,1007","-7.2","E,1104","-12.1","E,1105","-0.3","E,0522","-2.7","E,0416","-4.9","E,0410","-6.9","E,0408","-12.4","E,0316","    4619.6","6","    4619.6","E","      5.07","E","      9.26","E","      0.88","E"
"SWE00136141","1969","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","     74.9","","      74.9","E","","","        11","E","       149","E","        78","E","        63","E","         0","E","  -25.6","E,0215, ","","","   31.0","E,0807, ","-2.7","E,1003","-2.7","E,1003","-7.1","E,1105","-7.1","E,1105","-9.2","E,1106","-0.2","E,0502","-2.7","E,0418","-4.4","E,0403","-9.9","E,0328","-9.9","E,0328","    4888.8","8","    4888.8","E","      5.41","E","      9.64","E","      1.17","E"
"SWE00136141","1970","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","     27.2","","      27.2","E","","","        19","E","       167","E","        84","E","        45","E","         0","E","  -30.4","E,0216, ","","","   30.9","E,0620, ","-0.7","E,0926","-3.2","E,0927","-5.2","E,1023","-7.2","E,1103","-9.9","E,1106","0.0","E,0524","-4.5","E,0415","-4.5","E,0415","-7.5","E,0402","-10.5","E,0316","    4992.6","6","    4992.6","E","      4.50","E","      8.56","E","      0.44","E"
"SWE00136141","1971","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","     21.9","","      21.9","E","","","         1","E","       139","E","        33","E","        36","E","         0","E","  -18.6","E,0106, ","","","   29.3","E,0707, ","-1.7","E,0915","-2.3","E,1005","-5.1","E,1014","-8.7","E,1110","-9.6","E,1118","-3.9","E,0501","-3.9","E,0501","-5.4","E,0426","-7.3","E,0329","-13.5","E,0312","    4543.5","5","    4543.5","E","      6.26","E","     10.35","E","      2.16","E"
"SWE00136141","1972","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","     50.9","","      50.9","E","","","         1","E","       128","E","        47","E","        44","E","         0","E","  -17.8","E,0311, ","","","   28.0","E,0720, ","-1.4","E,0927","-2.4","E,0929","-5.5","E,1022","-7.7","E,1117","-8.9","E,1118","-0.1","E,0515","-3.1","E,0429","-6.4","E,0402","-8.6","E,0320","-14.1","E,0314","    4490.4","4","    4490.4","E","      6.45","E","     10.13","E","      2.78","E"
"SWE00136141","1973","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","     39.7","","      39.7","E","","","         1","E","       153","E","        34","E","        51","E","         0","E","  -22.0","E,1209, ","","","   30.2","E,0707,+","-1.5","E,0913","-7.0","E,1011","-7.0","E,1011","-7.0","E,1011","-11.9","E,1115","-0.2","E,0509","-3.2","E,0427","-6.7","E,0404","-6.7","E,0404","-10.3","E,0227","    4041.7","7","    4041.7","E","      6.26","E","     10.54","E","      1.98","E"
"SWE00136141","1974","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","      8.6","","       8.6","E","","","         0","E","       123","E","        14","E","        35","E","         0","E","  -12.9","E,1231, ","","","   27.3","E,0616, ","-4.0","E,1015","-4.0","E,1015","-7.7","E,1106","-7.7","E,1106","-12.6","E,1230","-0.9","E,0507","-2.8","E,0429","-4.7","E,0414","-7.0","E,0412","-9.4","E,0314","    4367.5","5","    4367.5","E","      7.17","E","     11.03","E","      3.30","E"
"SWE00136141","1975","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","     60.5","","      60.5","E","","","         0","E","       127","E","        12","E","        64","E","         0","E","  -17.2","E,0109, ","","","   31.6","E,0809, ","-2.7","E,1010","-2.7","E,1010","-5.8","E,1121","-7.2","E,1122","-9.4","E,1214","-1.8","E,0601","-2.6","E,0420","-4.4","E,0412","-7.8","E,0323","-9.8","E,0318","    4186.8","8","    4186.8","E","      7.69","E","     11.87","E","      3.51","E"
"SWE00136141","1976","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","     36.4","","      36.4","E","","","         2","E","       142","E","        70","E","        66","E","         0","E","  -26.1","E,1229, ","","","   29.2","E,0702, ","-0.4","E,0926","-2.6","E,1001","-5.6","E,1118","-9.4","E,1124","-9.4","E,1124","-2.2","E,0430","-2.2","E,0430","-10.0","E,0327","-10.0","E,0327","-10.0","E,0327","    4236.3","3","    4236.3","E","      5.66","E","      9.90","E","      1.43","E"
"SWE00136141","1977","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","     30.0","","      30.0","E","      113","","         6","E","       139","E","        56","E","        38","E","         0","E","  -22.2","E,0226, ","   850"," ,E,0126, ","   30.5","E,0615, ","-0.3","E,0926","-2.5","E,1116","-8.1","E,1118","-8.1","E,1118","-8.9","E,1201","-0.3","E,0429","-3.1","E,0419","-6.2","E,0410","-11.3","E,0409","-11.3","E,0409","    4709.4","4","    4709.4","E","      5.72","E","      9.44","E","      2.00","E"
"SWE00136141","1978","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","     18.9","","      18.9","E","      100","","        18","E","       151","E","        69","E","        38","E","         0","E","  -23.9","E,0216, ","   540"," ,E,0224, ","   28.5","E,0802, ","-2.0","E,1001","-3.1","E,1022","-6.0","E,1125","-8.7","E,1126","-9.7","E,1129","-1.9","E,0511","-3.1","E,0503","-4.8","E,0428","-8.8","E,0323","-20.1","E,0322","    4538.4","4","    4538.4","E","      5.27","E","      9.23","E","      1.31","E"
"SWE00136141","1979","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","     12.2","","      12.2","E","       81","","        18","E","       154","E","        74","E","        28","E","         0","E","  -26.8","E,0216, ","   420"," ,E,0205,+","   28.2","E,0601, ","-1.0","E,1001","-3.2","E,1002","-4.8","E,1024","-8.7","E,1208","-11.0","E,1209","-1.3","E,0512","-2.2","E,0419","-5.2","E,0418","-7.2","E,0321","-16.8","E,0319","    5030.3","3","    5030.3","E","      4.63","E","      8.33","E","      0.94","E"
"SWE00136141","1980","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","     30.5","","      30.5","E","      107","","        14","E","       172","E","        68","E","        45","E","         0","E","  -24.3","E,0126, ","   210"," ,E,0212,+","   28.0","E,0605, ","0.0","E,1014","-5.8","E,1021","-5.8","E,1021","-6.9","E,1022","-10.8","E,1031","-0.3","E,0512","-2.6","E,0422","-5.9","E,0408","-7.5","E,0327","-10.3","E,0325","    4928.5","5","    4928.5","E","      5.11","E","      9.28","E","      0.93","E"
"SWE00136141","1981","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","      9.4","","       9.4","E","       78","","        11","E","       168","E","        71","E","        31","E","         0","E","  -28.0","E,1214, ","   320"," ,E,1227,+","   26.3","E,0511, ","-0.4","E,1009","-4.2","E,1018","-4.7","E,1103","-8.2","E,1115","-9.0","E,1126","-1.1","E,0507","-3.8","E,0504","-5.3","E,0429","-7.7","E,0424","-15.8","E,0321","    4690.1","1","    4690.1","E","      5.01","E","      9.00","E","      1.03","E"
"SWE00136141","1982","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","     64.3","","      64.3","E","       79","","        11","E","       133","E","        44","E","        48","E","         0","E","  -27.0","E,0108, ","   420"," ,E,0208,+","   31.8","E,0803, ","-0.4","E,1016","-2.7","E,1025","-5.7","E,1105","-7.2","E,1208","-9.6","E,1213","-0.2","E,0523","-3.3","E,0425","-4.6","E,0403","-8.0","E,0309","-9.0","E,0308","    4963.4","4","    4963.4","E","      6.21","E","     10.29","E","      2.13","E"
"SWE00136141","1983","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","     36.3","","      36.3","E","","","         0","E","       128","E","        34","E","        52","E","         0","E","  -15.6","E,1212, ","","","   29.1","E,0712, ","-0.2","E,0929","-2.7","E,1010","-4.4","E,1025","-6.9","E,1029","-10.9","E,1122","-0.8","E,0417","-2.6","E,0416","-5.4","E,0414","-9.4","E,0327","-9.4","E,0327","    4078.6","6","    4078.6","E","      6.83","E","     10.89","E","      2.76","E"
"SWE00136141","1984","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","      8.2","","       8.2","E","       88","","         3","E","       130","E","        44","E","        40","E","         0","E","  -19.9","E,0121, ","   200"," ,E,0224,+","   26.0","E,0604, ","-1.4","E,1016","-2.3","E,1113","-5.2","E,1127","","","","","-0.2","E,0514","-3.0","E,0511","-4.6","E,0418","-8.2","E,0325","-10.8","E,0324","    4364.8","8","    4364.8","E","      6.59","E","     10.14","E","      3.03","E"
"SWE00136141","1985","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","      2.6","","       2.6","E","","","        34","E","       176","E","        97","E","        24","E","         0","E","  -29.5","E,0218, ","","","   26.4","E,0528, ","-0.2","E,0918","-2.4","E,0925","-5.0","E,1026","-6.9","E,1114","-10.4","E,1124","-0.1","E,0428","-3.5","E,0426","-5.3","E,0425","-10.9","E,0412","-10.9","E,0412","    4944.4","4","    4944.4","E","      3.47","E","      7.46","E","     -0.53","E"
"SWE00136141","1986","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","      9.2","","       9.2","E","","","        17","E","       152","E","        64","E","        30","E","         0","E","  -26.0","E,0110, ","","","   28.2","E,0630, ","-1.9","E,0913","-2.6","E,0924","-5.0","E,0927","-6.7","E,1024","-11.9","E,1220","-2.2","E,0427","-2.2","E,0427","-6.5","E,0414","-7.6","E,0412","-12.9","E,0303","    5048.1","1","    5048.1","E","      4.91","E","      8.97","E","      0.85","E"
"SWE00136141","1987","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","      2.7","","       2.7","E","","","        31","E","       166","E","        79","E","        16","E","         0","E","  -27.3","E,0110, ","","","   25.3","E,0723, ","-0.3","E,0917","-2.9","E,1102","-7.6","E,1109","-7.6","E,1109","-9.6","E,1130","-1.8","E,0515","-2.6","E,0505","-5.8","E,0409","-7.6","E,0331","-15.2","E,0317","    5352.1","1","    5352.1","E","      3.43","E","      7.48","E","     -0.62","E"
"SWE00136141","1988","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","     31.1","","      31.1","E","","","         4","E","       154","E","        38","E","        42","E","         0","E","  -23.4","E,1202, ","","","   29.1","E,0627, ","-0.1","E,1009","-2.5","E,1022","-5.3","E,1024","-6.8","E,1025","-9.0","E,1030","-0.3","E,0501","-3.0","E,0429","-4.7","E,0427","-8.9","E,0412","-8.9","E,0412","    4541.3","3","    4541.3","E","      5.89","E","      9.65","E","      2.13","E"
"SWE00136141","1989","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","     24.0","","      24.0","E","","","         2","E","        93","E","        16","E","        40","E","         0","E","  -21.5","E,1215, ","","","   28.6","E,0708, ","-1.6","E,0929","-5.0","E,1012","-5.0","E,1012","-7.0","E,1123","-14.9","E,1125","-0.5","E,0507","-4.6","E,0405","-4.6","E,0405","-6.9","E,0317","","","    4177.2","2","    4177.2","E","      7.35","E","     11.31","E","      3.39","E"
"SWE00136141","1990","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","      4.5","","       4.5","E","       25","","         0","E","        95","E","        16","E","        34","E","         0","E","  -15.1","E,1222, ","    90"," ,E,1222,+","   25.9","E,0727, ","-4.1","E,0927","-4.1","E,0927","-6.6","E,1022","-10.7","E,1122","-10.7","E,1122","-0.1","E,0520","-8.5","E,0408","-8.5","E,0408","-8.5","E,0408","-9.8","E,0101","    3995.7","7","    3995.7","E","      7.46","E","     11.20","E","      3.72","E"
"SWE00136141","1991","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","     23.2","","      23.2","E","","","         0","E","       121","E","        30","E","        32","E","         0","E","  -15.2","E,0215, ","","","   28.7","E,0706, ","-1.7","E,0928","-2.5","E,1020","-4.9","E,1021","-6.8","E,1111","-10.7","E,1121","-0.5","E,0518","-2.2","E,0508","-4.6","E,0423","-7.5","E,0421","-12.3","E,0218","    4504.1","1","    4504.1","E","      6.58","E","     10.25","E","      2.91","E"
"SWE00136141","1992","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","     19.4","","      19.4","E","       13","","         0","E","       126","E","        20","E","        58","E","         0","E","  -12.1","E,1223,+","   100"," ,E,0402, ","   27.9","E,0601, ","-0.5","E,1007","-2.9","E,1012","-6.5","E,1013","-7.5","E,1030","-10.0","E,1221","-0.8","E,0510","-3.3","E,0423","-7.2","E,0417","-7.2","E,0417","-9.9","E,0222","    3861.5","5","    3861.5","E","      7.17","E","     11.03","E","      3.31","E"
"SWE00136141","1993","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","      2.7","","       2.7","E","","","         3","E","       140","E","        37","E","        25","E","         0","E","  -20.8","E,1214, ","","","   25.6","E,0521, ","-3.9","E,0918","-3.9","E,0918","-5.9","E,1015","-6.8","E,1023","-14.0","E,1128","-3.2","E,0420","-3.2","E,0420","-5.5","E,0413","-7.1","E,0410","-11.9","E,0311","    4334.6","6","    4334.6","E","      5.63","E","      9.70","E","      1.56","E"
"SWE00136141","1994","59.4444","13.3375","107.0","KARLSTAD AIRPORT, SW","     68.5","","      68.5","E","","","         9","E","       133","E","        49","E","        55","E","         0","E","  -25.2","E,0214, ","","","   30.9","E,0714, ","0.0","E,0922","-3.4","E,0930","-5.7","E,1018","-7.3","E,1019","-9.4","E,1216","-0.3","E,0506","-2.4","E,0421","-5.6","E,0328","-10.7","E,0322","-10.7","E,0322","    4937.4","4","    4937.4","E","      6.29","E","     10.55","E","      2.03","E"
