"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CHM00057662","1951","29.05","111.683","35.0","CHANGDE, CH","   1289.0","","    1289.0","s","       113","s","        80","s","        16","s","         0","s","        30","s","         5","s","       189","s","        65","s","   -5.9","s,0113, ","  82.3"," ,s,1003, ","   37.9","s,0808, ","-0.3","s,1123","","","","","-1.1","s,0303","-3.3","s,0205","-5.8","s,0115","","","","","","","","","   1248.9"," ,s","     17.13","s","     20.96","s","     13.30","s"
"CHM00057662","1952","29.05","111.683","35.0","CHANGDE, CH","   1259.6","","    1259.6","s","       127","s","        85","s","        23","s","         0","s","        26","s","         2","s","       199","s","        53","s","   -5.3","s,0217, ","  86.8"," ,s,0813, ","   38.6","s,0630, ","-0.9","s,1202","-3.1","s,1204","","","0.0","s,0305","-3.2","s,0220","-5.3","s,0217","","","","","    1533.1","1","    1533.1","s","   1609.0"," ,s","     17.17","s","     21.11","s","     13.22","s"
"CHM00057662","1953","29.05","111.683","35.0","CHANGDE, CH","   1432.0","","    1432.0","s","       138","s","        95","s","        16","s","         0","s","        16","s","         0","s","       191","s","        70","s","   -3.5","s,0118, ","  91.5"," ,s,0720, ","   39.5","s,0717, ","-0.1","s,1120","","","","","-0.4","s,0220","-3.1","s,0120","","","","","","","    1624.3","3","    1624.3","s","   1426.8"," ,s","     17.88","s","     21.74","s","     14.03","s"
"CHM00057662","1954","29.05","111.683","35.0","CHANGDE, CH","   1121.1","","    1121.1","s","       156","s","       119","s","        17","s","         0","s","        29","s","         7","s","       195","s","        27","s","   -5.9","s,1230, "," 176.8"," ,s,0625, ","   36.5","s,0814, ","-0.7","s,1204","-2.2","s,1212","-4.7","s,1229","-0.3","s,0307","-3.1","s,0125","","","","","","","    1570.9","9","    1570.9","s","   2020.4"," ,s","     16.79","s","     20.05","s","     13.52","s"
"CHM00057662","1955","29.05","111.683","35.0","CHANGDE, CH","   1273.5","","    1273.5","s","       124","s","        71","s","        11","s","         0","s","        22","s","         5","s","       196","s","        53","s","   -7.0","s,0105, ","  51.5"," ,s,0518, ","   36.8","s,0711, ","","","","","","","-0.6","s,0221","-2.8","s,0116","-5.7","s,0111","-7.0","s,0105","","","    1804.0","0","    1804.0","s","   1008.9"," ,s","     17.33","s","     21.21","s","     13.45","s"
"CHM00057662","1956","29.05","111.683","35.0","CHANGDE, CH","   1276.1","","    1276.1","s","       108","s","        67","s","        12","s","         0","s","        39","s","         3","s","       191","s","        55","s","  -11.2","s,0123, ","  79.5"," ,s,0522, ","   38.2","s,0726, ","-0.3","s,1124","-2.2","s,1125","","","-0.8","s,0229","-3.2","s,0126","-7.7","s,0124","-7.7","s,0124","-11.2","s,0123","    1638.2","2","    1638.2","s","   1217.8"," ,s","     16.91","s","     20.97","s","     12.84","s"
"CHM00057662","1957","29.05","111.683","35.0","CHANGDE, CH","   1168.5","","    1168.5","s","       145","s","        87","s","        12","s","         0","s","        30","s","         4","s","       190","s","        37","s","   -6.5","s,0207, "," 159.0"," ,s,0808, ","   37.2","s,0722, ","","","","","","","-0.2","s,0314","-4.1","s,0211","-6.5","s,0207","","","","","    1822.5","5","    1822.5","s","   1363.7"," ,s","     16.82","s","     20.25","s","     13.39","s"
"CHM00057662","1958","29.05","111.683","35.0","CHANGDE, CH","   1206.8","","    1206.8","s","       122","s","        84","s","        15","s","         0","s","        20","s","         1","s","       168","s","        53","s","   -4.0","s,0124, "," 113.3"," ,s,0622, ","   38.0","s,0723, ","","","","","","","-0.2","s,0301","-3.0","s,0202","","","","","","","    1533.6","6","    1533.6","s","   1507.9"," ,s","     17.19","s","     20.86","s","     13.52","s"
"CHM00057662","1959","29.05","111.683","35.0","CHANGDE, CH","   1383.8","","    1383.8","s","       120","s","        93","s","        11","s","         0","s","        19","s","         0","s","       197","s","        70","s","   -3.0","s,0117,+","  48.4"," ,s,0603, ","   39.0","s,0730, ","-1.8","s,1221","","","","","0.0","s,0220","-3.0","s,0117","","","","","","","    1574.0","0","    1574.0","s","   1287.9"," ,s","     17.64","s","     21.51","s","     13.77","s"
"CHM00057662","1960","29.05","111.683","35.0","CHANGDE, CH","   1198.4","","    1198.4","s","       121","s","        79","s","        14","s","         0","s","        18","s","         1","s","       191","s","        51","s","   -5.5","s,0125, ","  63.7"," ,s,0709,+","   36.7","s,0705, ","-0.8","s,1217","-3.2","s,1218","","","-0.1","s,0131","-2.7","s,0127","-5.5","s,0125","","","","","    1578.6","6","    1578.6","s","   1228.1"," ,s","     17.25","s","     21.25","s","     13.25","s"
