"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"EGM00062476","2009","23.133","35.583","21.0","SHALATIN, EG","         0","S","       346","S","       161","S","   44.5","S,0727, ","     31.63","S"
"EGM00062476","2010","23.133","35.583","21.0","SHALATIN, EG","         0","S","       349","S","       177","S","   48.2","S,0621, ","     33.12","S"
