"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SF000068296","1920","-24.983","31.6","271.0","SKUKUZA, SF","","","","","        62","I","        38","I","         4","I","","","","","","","","","","","",""," 105.0"," ,I,0322, ","","","","","","","","","","","","","","","    520.0"," ,I","","","","","",""
"SF000068296","1923","-24.983","31.6","271.0","SKUKUZA, SF","","","","","        60","I","        43","I","         8","I","","","","","","","","","","","","","  67.0"," ,I,0212, ","","","","","","","","","","","","","","","    655.0"," ,I","","","","","",""
"SF000068296","1925","-24.983","31.6","271.0","SKUKUZA, SF","","","","","        49","I","        38","I","         9","I","","","","","","","","","","","",""," 118.0"," ,I,0131, ","","","","","","","","","","","","","","","    788.0"," ,I","","","","","",""
"SF000068296","1926","-24.983","31.6","271.0","SKUKUZA, SF","","","","","        33","I","        29","I","         4","I","","","","","","","","","","","","","  42.0"," ,I,0222, ","","","","","","","","","","","","","","","    381.0"," ,I","","","","","",""
"SF000068296","1928","-24.983","31.6","271.0","SKUKUZA, SF","","","","","        40","I","        30","I","         2","I","","","","","","","","","","","","","  61.0"," ,I,0106, ","","","","","","","","","","","","","","","    334.0"," ,I","","","","","",""
"SF000068296","1931","-24.983","31.6","271.0","SKUKUZA, SF","","","","","        23","I","        20","I","         5","I","","","","","","","","","","","","","  82.0"," ,I,0331, ","","","","","","","","","","","","","","","    366.0"," ,I","","","","","",""
"SF000068296","1932","-24.983","31.6","271.0","SKUKUZA, SF","","","","","        26","I","        25","I","         2","I","","","","","","","","","","","",""," 111.0"," ,I,0310, ","","","","","","","","","","","","","","","    382.0"," ,I","","","","","",""
"SF000068296","1933","-24.983","31.6","271.0","SKUKUZA, SF","","","","","        20","I","        19","I","         6","I","","","","","","","","","","","","","  70.0"," ,I,1214, ","","","","","","","","","","","","","","","    433.0"," ,I","","","","","",""
"SF000068296","1934","-24.983","31.6","271.0","SKUKUZA, SF","","","","","        27","I","        26","I","         9","I","","","","","","","","","","","","","  90.0"," ,I,0103, ","","","","","","","","","","","","","","","    655.0"," ,I","","","","","",""
"SF000068296","1935","-24.983","31.6","271.0","SKUKUZA, SF","","","","","        28","I","        23","I","         4","I","","","","","","","","","","","","","  57.0"," ,I,0208, ","","","","","","","","","","","","","","","    375.0"," ,I","","","","","",""
"SF000068296","1936","-24.983","31.6","271.0","SKUKUZA, SF","","","","","        58","I","        48","I","         6","I","","","","","","","","","","","",""," 115.0"," ,I,0911, ","","","","","","","","","","","","","","","    748.0"," ,I","","","","","",""
"SF000068296","1937","-24.983","31.6","271.0","SKUKUZA, SF","","","","","        55","I","        43","I","         7","I","","","","","","","","","","","",""," 156.0"," ,I,0211, ","","","","","","","","","","","","","","","    781.0"," ,I","","","","","",""
"SF000068296","1949","-24.983","31.6","271.0","SKUKUZA, SF","","","","","        52","I","        39","I","         9","I","","","","","","","","","","","","","  83.0"," ,I,1228, ","","","","","","","","","","","","","","","    705.0"," ,I","","","","","",""
