"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MXN00011071","1940","20.9333","-101.4167","1785.8","SANTA MARIA DGE, MX","    528.8","","     528.8","m","        76","m","        47","m","         3","m","         0","m","         9","m","         0","m","       350","m","        33","m","   -4.4","m,0218, ","  32.0"," ,m,0616, ","   38.9","m,0501, ","-3.3","m,1227","-3.3","m,1227","0.0","m,0219","-4.4","m,0218","-4.4","m,0218","","","","","    430.3"," ,m","     18.60","m","     27.09","m","     10.11","m"
"MXN00011071","1941","20.9333","-101.4167","1785.8","SANTA MARIA DGE, MX","    616.6","","     616.6","m","       104","m","        80","m","         9","m","         0","m","         1","m","         0","m","       350","m","        12","m","   -2.2","m,0210, ","  37.6"," ,m,0813, ","   35.6","m,0814, ","","","","","-2.2","m,0210","-2.2","m,0210","","","     347.7","7","     347.7","m","    971.3"," ,m","     19.26","m","     27.05","m","     11.46","m"
"MXN00011071","1942","20.9333","-101.4167","1785.8","SANTA MARIA DGE, MX","    903.1","","     903.1","m","        61","m","        47","m","         2","m","         0","m","         2","m","         0","m","       362","m","        29","m","    0.0","m,1230,+","  39.9"," ,m,0810, ","   36.7","m,0514, ","0.0","m,1228","","","","","","","","","     146.9","9","     146.9","m","    533.3"," ,m","     20.35","m","     28.00","m","     12.71","m"
"MXN00011071","1943","20.9333","-101.4167","1785.8","SANTA MARIA DGE, MX","    782.5","","     782.5","m","        87","m","        56","m","         2","m","         0","m","         2","m","         0","m","       354","m","        23","m","    0.0","m,1220,+","  27.9"," ,m,0921,+","   37.8","m,0516, ","0.0","m,1219","","","","","","","","","     215.2","2","     215.2","m","    557.7"," ,m","     19.68","m","     27.54","m","     11.82","m"
"MXN00011071","1944","20.9333","-101.4167","1785.8","SANTA MARIA DGE, MX","    818.2","","     818.2","m","        59","m","        47","m","         2","m","         0","m","         0","m","         0","m","       351","m","        42","m","    1.7","m,0121, ","  42.4"," ,m,0909, ","   34.4","m,0619, ","","","","","","","","","","","     316.9","9","     316.9","m","    496.7"," ,m","     19.78","m","     27.20","m","     12.35","m"
"MXN00011071","1945","20.9333","-101.4167","1785.8","SANTA MARIA DGE, MX","    907.3","","     907.3","m","        61","m","        45","m","         3","m","         0","m","         0","m","         0","m","       363","m","        47","m","    3.3","m,1205, ","  69.9"," ,m,0824, ","   35.6","m,0612, ","","","","","","","","","","","     212.3","3","     212.3","m","    452.1"," ,m","     20.45","m","     28.09","m","     12.80","m"
"MXN00011071","1946","20.9333","-101.4167","1785.8","SANTA MARIA DGE, MX","    875.6","","     875.6","m","        80","m","        66","m","         5","m","         0","m","         0","m","         0","m","       360","m","        42","m","    5.0","m,1223,+","  62.5"," ,m,0922, ","   36.1","m,0520, ","","","","","","","","","","","     157.8","8","     157.8","m","    733.2"," ,m","     20.25","m","     27.71","m","     12.79","m"
"MXN00011071","1947","20.9333","-101.4167","1785.8","SANTA MARIA DGE, MX","    939.6","","     939.6","m","        75","m","        62","m","         3","m","         0","m","         0","m","         0","m","       340","m","        60","m","    2.2","m,1129, ","  44.7"," ,m,0610, ","   35.6","m,0521,+","","","","","","","","","","","     207.9","9","     207.9","m","    711.7"," ,m","     20.20","m","     27.89","m","     12.52","m"
"MXN00011071","1948","20.9333","-101.4167","1785.8","SANTA MARIA DGE, MX","   1013.2","","    1013.2","m","        79","m","        62","m","         7","m","         0","m","         0","m","         0","m","       354","m","        81","m","    3.3","m,1231,+","  40.9"," ,m,0624, ","   38.3","m,0503, ","","","","","","","","","","","     244.8","8","     244.8","m","    709.4"," ,m","     20.67","m","     28.78","m","     12.55","m"
"MXN00011071","1951","20.9333","-101.4167","1785.8","SANTA MARIA DGE, MX","    701.9","","     701.9","m","        62","m","        45","m","         3","m","         0","m","         0","m","         0","m","       360","m","        24","m","    1.1","m,0205, ","  81.0"," ,m,0905, ","   33.3","m,0614,+","","","","","","","","","","","","","","","    653.5"," ,m","     19.57","m","     27.18","m","     11.96","m"
