"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00383665","2019","33.56844","-81.73944","120.4","GRANITEVILLE 3.9 ENE, SC US","   1218.5","","    1218.5","7","        0","","         0","7","         0","7","        76","7","         0","7","       241","7","       114","7","   -8.3","7,0126, ","     0"," ,7,1231,+","     0"," ,7,1231,+","   38.3","7,0814,+","0.0","7,1102","-2.8","7,1110","-6.7","7,1220","-6.7","7,1220","","","-1.7","7,0404","-2.8","7,0329","-6.1","7,0308","-7.8","7,0201","","","    1597.6","6","    1597.6","7","","","        0"," ,7","     17.55","7","     25.34","7","      9.76","7"
"USC00383665","2020","33.56844","-81.73944","120.4","GRANITEVILLE 3.9 ENE, SC US","   1078.8","","    1078.8","7","        0","","         0","7","         0","7","        75","7","         0","7","       253","7","        68","7","   -8.3","7,1227,+","     0"," ,7,1231,+","     0"," ,7,1231,+","   37.8","7,0721, ","-1.1","7,1102","-2.8","7,1104","-5.6","7,1202","-8.3","7,1227","","","-1.7","7,0412","-3.9","7,0309","-8.3","7,0301","-8.3","7,0301","","","    1423.7","7","    1423.7","7","   1341.8"," ,7","        0"," ,7","     17.36","7","     24.52","7","     10.20","7"
"USC00383665","2021","33.56844","-81.73944","120.4","GRANITEVILLE 3.9 ENE, SC US","    964.5","","     964.5","7","        0","","         0","7","         0","7","        73","7","         0","7","       258","7","        67","7","   -7.2","7,0205, ","     0"," ,7,1231,+","     0"," ,7,1231,+","   36.1","7,0814,+","-1.7","7,1108","-2.2","7,1114","-6.1","7,1124","","","","","-1.7","7,0424","-2.2","7,0405","-4.4","7,0404","-7.2","7,0205","","","    1548.0","0","    1548.0","7","","","        0"," ,7","     16.76","7","     24.20","7","      9.31","7"
"USC00383665","2022","33.56844","-81.73944","120.4","GRANITEVILLE 3.9 ENE, SC US","   1075.3","","    1075.3","7","        0","","         0","7","         0","7","        69","7","         1","7","       245","7","        71","7","  -11.7","7,1225,+","     0","T,7,0122, ","     0","T,7,0122, ","   39.4","7,0623, ","0.0","7,1019","-2.2","7,1118","-11.7","7,1224","-11.7","7,1224","-11.7","7,1224","-2.8","7,0411","-2.8","7,0411","-7.8","7,0314","-7.8","7,0314","-9.4","7,0131","    1511.7","7","    1511.7","7","","","        0","T,7","     17.15","7","     24.12","7","     10.19","7"
"USC00383665","2023","33.56844","-81.73944","120.4","GRANITEVILLE 3.9 ENE, SC US","   1006.2","","    1006.2","7","        0","","         0","7","         0","7","        30","7","         0","7","       242","7","        54","7","   -4.4","7,0115, ","     0"," ,7,1231,+","     0"," ,7,1231,+","   37.2","7,0827, ","-2.8","7,1129","-2.8","7,1129","","","","","","","-1.1","7,0321","-2.2","7,0316","-4.4","7,0115","","","","","    1190.2","2","    1190.2","7","","","        0"," ,7","     17.96","7","     23.78","7","     12.14","7"
"USC00383665","2024","33.56844","-81.73944","120.4","GRANITEVILLE 3.9 ENE, SC US","   1222.2","","    1222.2","7","        0","","         0","7","         0","7","        39","7","         0","7","       240","7","        68","7","   -9.4","7,0122,+","     0"," ,7,1231,+","     0"," ,7,1231,+","   38.3","7,0627, ","-3.3","7,1201","-3.3","7,1201","","","","","","","-0.6","7,0320","-2.8","7,0123","-9.4","7,0122","-9.4","7,0122","-9.4","7,0122","    1274.2","2","    1274.2","7","","","        0"," ,7","     18.22","7","     24.22","7","     12.23","7"
