"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES"
"USW00053928","2011","30.21889","-96.37417","93.9","BRENHAM MUNICIPAL AIRPORT, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","        55"," ","         9"," ","        22"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00053928","2012","30.21889","-96.37417","93.9","BRENHAM MUNICIPAL AIRPORT, TX US","       2.7","W","   1665.6","","    1665.6","W","        68","W","        41","W","         9","W","        0","","         0","W","         0","W","        13","W","         0","W","       299","W","       112","W","       150"," ","        30"," ","        70"," ","   -2.1","W,0113,+","     0"," ,W,1231,+","     0"," ,W,1231,+","  59.7"," ,W,0709, ","   38.9","W,0626, ","-1.0","W,1211","","","","","","","","","-1.0","W,0212","","","","","","","","","     735.1","1","     735.1","W","    708.1"," ,W","        0"," ,W","     21.08","W","     26.87","W","     15.29","W","       330","W","      14.3","W"
"USW00053928","2013","30.21889","-96.37417","93.9","BRENHAM MUNICIPAL AIRPORT, TX US","       2.8","W","   2020.8","","    2020.8","W","        85","W","        55","W","        10","W","        0","","         0","W","         0","W","        11","W","         0","W","       289","W","       134","W","       139"," ","        16"," ","        67"," ","   -0.5","W,1224, ","     0"," ,W,1231,+","     0"," ,W,1231,+","  67.1"," ,W,1013, ","   42.2","W,0629, ","0.0","W,1128","","","","","","","","","0.0","W,0303","","","","","","","","","     701.9","9","     701.9","W","    867.9"," ,W","        0"," ,W","     21.62","W","     27.56","W","     15.67","W","       330","W","      15.7","W"
"USW00053928","2014","30.21889","-96.37417","93.9","BRENHAM MUNICIPAL AIRPORT, TX US","","","   1641.9","","    1641.9","W","        82","W","        54","W","         9","W","","","","","         0","W","        19","W","         0","W","       278","W","       100","W","       173"," ","        20"," ","        49"," ","   -6.6","W,0107, ","","","","","  82.0"," ,W,0512, ","   38.3","W,0816, ","0.0","W,1113","","","","","","","","","0.0","W,0304","-3.2","W,0303","-6.6","W,0107","","","","","     976.6","6","     976.6","W","    862.0"," ,W","","","     20.33","W","     25.97","W","     14.69","W","","","",""
"USW00053928","2015","30.21889","-96.37417","93.9","BRENHAM MUNICIPAL AIRPORT, TX US","       2.5","W","   1824.6","","    1824.6","W","       101","W","        65","W","        18","W","        0","","         0","W","         0","W","         8","W","         0","W","       288","W","       109","W","       184"," ","        22"," ","        67"," ","   -3.8","W,0108, ","     0"," ,W,1231,+","     0"," ,W,1231,+"," 101.6"," ,W,1024, ","   40.6","W,0811, ","0.0","W,1123","","","","","","","","","-2.1","W,0306","-3.8","W,0108","","","","","","","     878.7","7","     878.7","W","   1314.4"," ,W","        0"," ,W","     21.14","W","     26.56","W","     15.73","W","       170","W","      13.9","W"
"USW00053928","2016","30.21889","-96.37417","93.9","BRENHAM MUNICIPAL AIRPORT, TX US","       2.4","W","   1922.5","","    1922.5","W","        94","W","        50","W","         9","W","        0","","         0","W","         0","W","        10","W","         0","W","       309","W","       120","W","       177"," ","        34"," ","        75"," ","   -3.8","W,1219, ","     0"," ,W,1231,+","     0"," ,W,1231,+","  83.6"," ,W,0814, ","   38.9","W,0812, ","0.0","W,1120","-3.8","W,1219","","","","","","","-1.0","W,0207","","","","","","","","","     598.7","7","     598.7","W","    843.1"," ,W","        0"," ,W","     21.96","W","     27.67","W","     16.25","W","       340","W","      13.9","W"
"USW00053928","2017","30.21889","-96.37417","93.9","BRENHAM MUNICIPAL AIRPORT, TX US","","","","","","","        85","W","        49","W","         9","W","","","","","","","","","","","","","","","       141"," ","        33"," ","        53"," ","","","","","",""," 181.6"," ,W,0827, ","","","","","","","","","","","","","","","","","","","","","","","     427.3","3","     427.3"," ","   1085.3"," ,W","","","","","","","","","","","",""
"USW00053928","2018","30.21889","-96.37417","93.9","BRENHAM MUNICIPAL AIRPORT, TX US","","","","","","","","","","","","","","","","","","","","","","","","","","","       144"," ","        11"," ","        65"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00053928","2019","30.21889","-96.37417","93.9","BRENHAM MUNICIPAL AIRPORT, TX US","       2.7","W","   1876.8","","    1876.8","W","       105","W","        50","W","         9","W","        0","","","","         0","W","        12","W","         0","W","       279","W","       135","W","       159"," ","        28"," ","        61"," ","   -2.7","W,1219,+","     0"," ,W,1231,+","","","  47.5"," ,W,1107, ","   38.9","W,0813,+","-1.0","W,1101","-2.7","W,1218","","","","","","","-1.0","W,0306","-2.7","W,0305","","","","","","","     884.7","7","     884.7","W","    712.9"," ,W","","","     21.06","W","     26.91","W","     15.21","W","       330","W","      14.3","W"
"USW00053928","2020","30.21889","-96.37417","93.9","BRENHAM MUNICIPAL AIRPORT, TX US","       2.6","W","   1827.2","","    1827.2","W","        96","W","        62","W","         8","W","        0","","         0","W","         0","W","         6","W","         0","W","       301","W","       111","W","       135"," ","        32"," ","        71"," ","   -3.8","W,1201, ","     0"," ,W,1231,+","     0"," ,W,1231,+","  56.1"," ,W,0922,+","   38.9","W,0828,+","-1.0","W,1130","-3.8","W,1201","","","","","","","-2.1","W,0227","","","","","","","","","     738.5","5","     738.5","W","    800.2"," ,W","        0"," ,W","     21.46","W","     27.25","W","     15.67","W","       330","W","      13.0","W"
