"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000OCHI","1988","42.5769","-121.8936","1347.2","CHILOQUIN OREGON, OR US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    3735.5","5","    3735.5","U","","","","","",""
"USR0000OCHI","1991","42.5769","-121.8936","1347.2","CHILOQUIN OREGON, OR US","    134.9","","     134.9","U","         0","U","       178","U","         2","U","       122","U","        20","U","  -13.3","U,0104, ","   35.0","U,0703, ","-1.7","U,0921","-3.3","U,1027","-6.7","U,1028","-6.7","U,1028","-9.4","U,1030","-1.7","U,0614","-2.2","U,0531","-5.0","U,0509","-8.9","U,0411","-8.9","U,0411","    4064.9","9","    4064.9","U","      8.42","U","     15.62","U","      1.22","U"
"USR0000OCHI","1992","42.5769","-121.8936","1347.2","CHILOQUIN OREGON, OR US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    3158.0","0","    3158.0"," ","","","","","",""
"USR0000OCHI","1994","42.5769","-121.8936","1347.2","CHILOQUIN OREGON, OR US","    154.7","","     154.7","U","         0","U","       187","U","        17","U","       127","U","        24","U","  -17.2","U,1122, ","   37.2","U,0721,+","0.0","U,1003","-2.2","U,1006","-5.6","U,1030","-6.7","U,1102","-11.1","U,1103","-0.6","U,0615","-2.8","U,0501","-4.4","U,0405","-6.7","U,0323","-12.8","U,0212","    3730.0","0","    3730.0","U","      8.32","U","     15.88","U","      0.75","U"
"USR0000OCHI","1995","42.5769","-121.8936","1347.2","CHILOQUIN OREGON, OR US","","","","","","","","","         9","U","       110","U","         9","U","","","   33.3","U,0914,+","","","","","","","","","","","","","","","","","","","","","    3816.4","4","    3816.4","U","","","     15.40","U","",""
"USR0000OCHI","1996","42.5769","-121.8936","1347.2","CHILOQUIN OREGON, OR US","    173.0","","     173.0","U","         0","U","       173","U","        11","U","       120","U","        28","U","  -12.8","U,0226,+","   35.6","U,0812,+","-1.7","U,0905","-3.3","U,0922","-6.1","U,1016","-7.8","U,1021","-10.0","U,1214","0.0","U,0719","-2.2","U,0529","-6.1","U,0504","-6.7","U,0326","-11.1","U,0325","","","","","      8.56","U","     15.57","U","      1.54","U"
"USR0000OCHI","1997","42.5769","-121.8936","1347.2","CHILOQUIN OREGON, OR US","     72.3","","      72.3","U","         0","U","       171","U","         5","U","       116","U","         6","U","  -16.7","U,0113, ","   34.4","U,0805, ","-1.1","U,0918","-2.2","U,1013","-5.0","U,1024","-6.7","U,1202","-8.9","U,1212","0.0","U,0623","-2.8","U,0525","-5.0","U,0411","-6.7","U,0404","-10.0","U,0304","    3708.3","3","    3708.3","U","      8.21","U","     15.22","U","      1.21","U"
"USR0000OCHI","1998","42.5769","-121.8936","1347.2","CHILOQUIN OREGON, OR US","    191.2","","     191.2","U","         3","U","       172","U","        11","U","       121","U","        25","U","  -24.4","U,1221, ","   37.8","U,0813,+","-0.6","U,1003","-3.9","U,1010","-6.1","U,1030","-8.9","U,1203","-8.9","U,1203","-1.1","U,0527","-3.3","U,0526","-5.0","U,0425","-10.0","U,0307","-10.0","U,0307","    3854.9","9","    3854.9","U","      8.24","U","     14.86","U","      1.61","U"
"USR0000OCHI","1999","42.5769","-121.8936","1347.2","CHILOQUIN OREGON, OR US","     80.7","","      80.7","U","         0","U","       181","U","         6","U","       129","U","         8","U","  -13.9","U,0127, ","   37.2","U,0712, ","-2.8","U,0831","-2.8","U,0831","-4.4","U,1102","-7.8","U,1122","-10.0","U,1204","0.0","U,0704","-2.2","U,0609","-5.0","U,0515","-6.7","U,0509","-9.4","U,0404","    3993.3","3","    3993.3","U","      8.07","U","     15.32","U","      0.82","U"
"USR0000OCHI","2000","42.5769","-121.8936","1347.2","CHILOQUIN OREGON, OR US","     96.0","","      96.0","U","         0","U","       194","U","         4","U","       125","U","        11","U","  -13.3","U,1118, ","   34.4","U,0802,+","0.0","U,0906","-4.4","U,0923","-4.4","U,0923","-6.7","U,1110","-8.9","U,1111","0.0","U,0704","-3.9","U,0531","-4.4","U,0512","-6.7","U,0320","-10.6","U,0129","    3511.4","4","    3511.4","U","      8.25","U","     15.43","U","      1.07","U"
