"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00202293","1928","46.333333","-87.166667","335.3","DUKES, MI US","     64.5","","      64.5","6","","","","","","","        37","6","       199","6","        88","6","        76","6","         3","6","","","  -38.9","6,0225, ","","","   32.8","6,0815,+","-2.2","6,0918","-2.2","6,0918","-4.4","6,1023","-11.1","6,1030","-11.1","6,1030","-1.1","6,0607","-3.3","6,0604","-4.4","6,0512","-6.7","6,0427","-22.2","6,0420","    5496.9","9","    5496.9","6","","","      3.66","6","      9.83","6","     -2.51","6"
"USC00202293","1929","46.333333","-87.166667","335.3","DUKES, MI US","","","","","","","","","","","        48","6","       214","6","","","","","","","","","  -40.0","6,0220, ","","","","","-1.1","6,0807","-3.3","6,0919","-5.0","6,1004","-7.8","6,1008","-8.9","6,1114","0.0","6,0719","-4.4","6,0608","-4.4","6,0608","-6.7","6,0513","-10.6","6,0414","    5477.5","5","    5477.5","6","","","","","","","     -3.36","6"
"USC00202293","1930","46.333333","-87.166667","335.3","DUKES, MI US","","","","","       116","6","        69","6","         3","6","        43","6","       195","6","","","","","","","","","  -36.1","6,0126, ","  50.8"," ,6,0604, ","","","0.0","6,0812","-2.2","6,0906","-4.4","6,1001","-6.7","6,1019","-11.1","6,1022","0.0","6,0611","-2.2","6,0531","-5.6","6,0527","-8.9","6,0426","-8.9","6,0426","","","","","    700.8"," ,6","","","","","     -2.09","6"
"USC00202293","1931","46.333333","-87.166667","335.3","DUKES, MI US","    223.5","","     223.5","6","       136","6","        75","6","         4","6","        10","6","       177","6","        62","6","       108","6","        21","6","","","  -23.9","6,0307, ","  39.4"," ,6,0926, ","   38.3","6,0629, ","-1.1","6,0826","-2.8","6,0831","-5.6","6,1012","-6.7","6,1125","-10.6","6,1126","0.0","6,0616","-2.8","6,0526","-6.7","6,0523","-6.7","6,0523","-10.0","6,0423","    4600.3","3","    4600.3","6","    813.9"," ,6","      6.73","6","     12.72","6","      0.75","6"
"USC00202293","1932","46.333333","-87.166667","335.3","DUKES, MI US","     92.3","","      92.3","6","       139","6","        78","6","         6","6","        31","6","       208","6","        85","6","       100","6","         2","6","         1"," ","  -27.8","6,1210, ","  44.5"," ,6,0407, ","   33.3","6,0713,+","-1.7","6,0918","-5.6","6,1006","-5.6","6,1006","-7.8","6,1013","-10.6","6,1103","0.0","6,0703","-4.4","6,0522","-4.4","6,0522","-6.7","6,0502","-9.4","6,0415","    4639.4","4","    4639.4","6","    803.7"," ,6","      4.34","6","     10.64","6","     -1.96","6"
"USC00202293","1933","46.333333","-87.166667","335.3","DUKES, MI US","    142.8","","     142.8","6","       141","6","        79","6","         3","6","        41","6","       213","6","        97","6","       112","6","         8","6","","","  -35.0","6,0209, ","  51.6"," ,6,0908, ","   36.1","6,0729,+","-2.8","6,0912","-2.8","6,0912","-7.2","6,1018","-7.2","6,1018","-9.4","6,1026","-0.6","6,0718","-3.3","6,0511","-6.1","6,0510","-8.9","6,0426","-8.9","6,0426","    5222.7","7","    5222.7","6","    731.1"," ,6","      3.97","6","     10.55","6","     -2.62","6"
"USC00202293","1934","46.333333","-87.166667","335.3","DUKES, MI US","     86.8","","      86.8","6","","","","","","","        36","6","       213","6","        91","6","        91","6","         6","6","","","  -41.1","6,0209, ","","","   34.4","6,0623,+","-1.1","6,0814","-2.8","6,0828","-5.0","6,0829","-7.8","6,1102","-11.1","6,1109","-4.4","6,0716","-4.4","6,0716","-4.4","6,0716","-7.8","6,0512","-16.1","6,0425","    5505.9","9","    5505.9","6","","","      3.63","6","     10.09","6","     -2.83","6"
"USC00202293","1935","46.333333","-87.166667","335.3","DUKES, MI US","    113.7","","     113.7","6","","","","","","","        28","6","       220","6","        90","6","        80","6","         2","6","","","  -33.9","6,0227, ","","","   33.3","6,0720, ","-0.6","6,0829","-2.8","6,0902","-6.1","6,1005","-10.0","6,1106","-10.0","6,1106","-0.6","6,0613","-3.3","6,0524","-5.6","6,0523","-6.7","6,0515","-10.6","6,0501","    5446.6","6","    5446.6","6","","","      3.75","6","      9.77","6","     -2.27","6"
"USC00202293","1936","46.333333","-87.166667","335.3","DUKES, MI US","    147.7","","     147.7","6","","","","","","","        45","6","       218","6","        95","6","        92","6","        10","6","","","  -35.6","6,0207, ","","","   38.9","6,0707, ","0.0","6,0820","-2.2","6,0917","-4.4","6,0925","-6.7","6,1003","-11.7","6,1012","-0.6","6,0622","-2.2","6,0603","-5.6","6,0520","-11.1","6,0424","-11.1","6,0424","    5506.1","1","    5506.1","6","","","      3.32","6","      9.89","6","     -3.23","6"
"USC00202293","1937","46.333333","-87.166667","335.3","DUKES, MI US","","","","","","","","","","","","","","","        98","6","        98","6","         5","6","","","","","","","   35.0","6,0806, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","     10.45","6","",""
