"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0021G16S","2007","42.41","-121.68","2081.8","SWAN LAKE MOUNTAIN, OR US","       1.0","T","     32.3","","      32.3","T","        96","T","        96","T","         5","T","      178","","        15","T","       257","T","        12","T","       140","T","        19","T","  -24.5","T,0112, ","  2007"," ,T,0302, ","  38.1"," ,T,1019,+","   38.2","T,0705, ","-0.5","T,0808","-2.5","T,0916","-8.1","T,0920","-8.1","T,0920","-9.0","T,1004","-7.5","T,0625","-7.5","T,0625","-7.5","T,0625","-7.5","T,0625","-9.0","T,0607","","","","","    821.7"," ,T","      5.73","T","     16.73","T","     -5.27","T"
"USS0021G16S","2008","42.41","-121.68","2081.8","SWAN LAKE MOUNTAIN, OR US","       1.1","T","","","","","        94","T","        94","T","         9","T","      175","","","","","","","","","","","","","","  1854"," ,T,0205,+","  43.2"," ,T,0202, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    934.0"," ,T","","","","","",""
"USS0021G16S","2009","42.41","-121.68","2081.8","SWAN LAKE MOUNTAIN, OR US","       1.1","T","     22.2","","      22.2","T","        97","T","        97","T","         2","T","      192","","         2","T","       172","T","        48","T","        57","T","         0","T","  -19.5","T,1207, ","  1600"," ,T,0309,+","  48.3"," ,T,0302, ","   27.9","T,0819, ","-3.2","T,0930","-3.2","T,0930","-4.5","T,1003","-7.2","T,1028","-9.6","T,1112","-0.4","T,0622","-4.1","T,0513","-4.6","T,0429","-7.3","T,0426","-10.7","T,0414","","","","","    768.2"," ,T","      5.48","T","     10.20","T","      0.75","T"
"USS0021G16S","2010","42.41","-121.68","2081.8","SWAN LAKE MOUNTAIN, OR US","       1.4","T","     11.9","","      11.9","T","       114","T","       114","T","         8","T","      215","","         0","T","       193","T","        57","T","        49","T","         0","T","  -16.6","T,1230, ","  1524"," ,T,1229, ","  53.3"," ,T,1228, ","   26.7","T,0825, ","-0.6","T,1004","-2.5","T,1005","-6.8","T,1026","-6.8","T,1026","-14.2","T,1123","-0.1","T,0703","-2.8","T,0616","-5.0","T,0523","-9.3","T,0506","-9.3","T,0506","    4954.4","4","    4954.4","T","   1111.2"," ,T","      4.62","T","      8.82","T","      0.41","T"
"USS0021G16S","2011","42.41","-121.68","2081.8","SWAN LAKE MOUNTAIN, OR US","       1.3","T","      1.5","","       1.5","T","        97","T","        97","T","         5","T","      228","","         1","T","       192","T","        44","T","        45","T","         0","T","  -18.3","T,0226, ","  2515"," ,T,0327, ","  38.1"," ,T,0315, ","   25.1","T,0706, ","-0.4","T,1004","-3.2","T,1005","-5.0","T,1026","-8.6","T,1101","-10.0","T,1221","-1.3","T,0616","-2.4","T,0602","-4.7","T,0515","-7.3","T,0430","-9.3","T,0419","    5079.0","0","    5079.0","T","    839.8"," ,T","      4.71","T","      9.18","T","      0.23","T"
"USS0021G16S","2012","42.41","-121.68","2081.8","SWAN LAKE MOUNTAIN, OR US","       1.4","T","     17.5","","      17.5","T","       105","T","       105","T","         8","T","      197","","         0","T","       181","T","        56","T","        58","T","         0","T","  -14.1","T,0226, ","  1905"," ,T,0413, ","  35.6"," ,T,0120, ","   27.6","T,0812, ","-0.4","T,1016","-2.8","T,1020","-4.7","T,1023","-8.3","T,1109","-9.1","T,1213","-0.2","T,0626","-2.8","T,0609","-4.5","T,0510","-11.4","T,0406","-11.4","T,0406","    4766.8","8","    4766.8","T","   1007.6"," ,T","      5.52","T","     10.07","T","      0.96","T"
"USS0021G16S","2013","42.41","-121.68","2081.8","SWAN LAKE MOUNTAIN, OR US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    4395.8","8","    4395.8","T","","","","","","","",""
"USS0021G16S","2015","42.41","-121.68","2081.8","SWAN LAKE MOUNTAIN, OR US","","","","","","","        99","T","        99","T","         3","T","      149","","","","","","","","","","","","","","  1600"," ,T,1224, ","  40.6"," ,T,0206, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    804.3"," ,T","","","","","",""
"USS0021G16S","2016","42.41","-121.68","2081.8","SWAN LAKE MOUNTAIN, OR US","","","     22.2","","      22.2","T","       109","T","       109","T","         5","T","      186","","         0","T","       172","T","        54","T","        48","T","         0","T","  -15.5","T,1217, ","  2184"," ,T,0314, ","  38.1"," ,T,0520, ","   27.9","T,0729, ","-0.6","T,0913","-3.4","T,1018","-5.8","T,1116","-7.0","T,1117","-11.8","T,1205","-2.2","T,0616","-2.2","T,0616","-7.2","T,0426","-7.2","T,0426","-9.4","T,0220","    4527.9","9","    4527.9","T","    971.6"," ,T","      5.62","T","     10.09","T","      1.15","T"
"USS0021G16S","2017","42.41","-121.68","2081.8","SWAN LAKE MOUNTAIN, OR US","","","     57.1","","      57.1","T","       118","T","       118","T","         9","T","      212","","         0","T","       183","T","        44","T","        77","T","         0","T","  -17.5","T,0105, ","  2311"," ,T,0307, ","  33.0"," ,T,0220, ","   29.5","T,0802,+","-1.3","T,0920","-4.5","T,1002","-4.5","T,1002","-6.9","T,1014","-11.0","T,1204","-0.7","T,0613","-5.3","T,0517","-5.3","T,0517","-7.5","T,0415","-9.1","T,0306","    4857.9","9","    4857.9","T","   1053.0"," ,T","      5.97","T","     10.52","T","      1.43","T"
