"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00028273","1950","33.91194","-111.48556","1133.9","SUNFLOWER 3 NNW, AZ US","        27","0","        24","0","         6","0","        0","","         1","0","","","     0"," ,0,1231,+","    25"," ,0,0326, ","  52.1"," ,0,0709, ","    438.8"," ,0","       25"," ,0"
"USC00028273","1951","33.91194","-111.48556","1133.9","SUNFLOWER 3 NNW, AZ US","        47","0","        39","0","         9","0","        0","","         0","0","","","     0"," ,0,1231,+","     0","T,0,1220,+"," 130.8"," ,0,0828, ","    816.1"," ,0","        0","T,0"
"USC00028273","1952","33.91194","-111.48556","1133.9","SUNFLOWER 3 NNW, AZ US","        57","0","        45","0","         8","0","        0","","         0","0","         1"," ","     0"," ,0,1231,+","     0"," ,0,1231,+","  59.2"," ,0,0118, ","    691.4"," ,0","        0"," ,0"
"USC00028273","1953","33.91194","-111.48556","1133.9","SUNFLOWER 3 NNW, AZ US","        25","0","        19","0","         3","0","        1","","         2","0","","","    76"," ,0,0302, ","    76"," ,0,0302, ","  42.9"," ,0,0302, ","    283.7"," ,0","      127"," ,0"
"USC00028273","1957","33.91194","-111.48556","1133.9","SUNFLOWER 3 NNW, AZ US","","","","","","","        0","","         2","0","","","     0"," ,0,1231,+","    51"," ,0,0129,+","","","","","      102"," ,0"
"USC00028273","1958","33.91194","-111.48556","1133.9","SUNFLOWER 3 NNW, AZ US","        46","0","        43","0","         5","0","","","","","","","","","","","  63.5"," ,0,0923, ","    642.4"," ,0","",""
"USC00028273","1960","33.91194","-111.48556","1133.9","SUNFLOWER 3 NNW, AZ US","        36","0","        30","0","         3","0","","","         1","0","","","","","    51"," ,0,0101, ","  36.1"," ,0,0112, ","    400.9"," ,0","      140"," ,0"
"USC00028273","1961","33.91194","-111.48556","1133.9","SUNFLOWER 3 NNW, AZ US","        41","0","        36","0","         4","0","        0","","         0","0","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  53.3"," ,0,1216, ","    429.8"," ,0","        0"," ,0"
"USC00028273","1962","33.91194","-111.48556","1133.9","SUNFLOWER 3 NNW, AZ US","        52","0","        40","0","         3","0","        0","","         0","0","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  32.0"," ,0,0122, ","    411.0"," ,0","        0"," ,0"
"USC00028273","1966","33.91194","-111.48556","1133.9","SUNFLOWER 3 NNW, AZ US","","","","","","","","","","","        10"," ","","","","","","","","","",""
"USC00028273","1969","33.91194","-111.48556","1133.9","SUNFLOWER 3 NNW, AZ US","        47","0","        43","0","         5","0","","","","","","","","","","","  30.5"," ,0,0219,+","    475.3"," ,0","",""
"USC00028273","1970","33.91194","-111.48556","1133.9","SUNFLOWER 3 NNW, AZ US","        42","0","        35","0","         4","0","        0","","         2","0","","","     0"," ,0,1231,+","    76"," ,0,0310, "," 203.2"," ,0,0905, ","    643.4"," ,0","      101"," ,0"
"USC00028273","1971","33.91194","-111.48556","1133.9","SUNFLOWER 3 NNW, AZ US","        47","0","        40","0","         3","0","","","","","","","","","","","  29.2"," ,0,0809, ","    481.0"," ,0","",""
"USC00028273","1972","33.91194","-111.48556","1133.9","SUNFLOWER 3 NNW, AZ US","        44","0","        33","0","         8","0","","","","","","","","","","","  95.8"," ,0,1004, ","    737.2"," ,0","",""
"USC00028273","1973","33.91194","-111.48556","1133.9","SUNFLOWER 3 NNW, AZ US","        57","0","        39","0","         7","0","","","","","","","","","","","  50.0"," ,0,0211, ","    624.9"," ,0","",""
"USC00028273","1978","33.91194","-111.48556","1133.9","SUNFLOWER 3 NNW, AZ US","        81","0","        63","0","        15","0","        0","","         2","0","         5"," ","     0","T,0,1207,+","    38"," ,0,0214, ","  93.0"," ,0,0301, ","   1229.8"," ,0","       72"," ,0"
"USC00028273","1979","33.91194","-111.48556","1133.9","SUNFLOWER 3 NNW, AZ US","","","","","","","","","","","         1"," ","","","","","","","","","",""
"USC00028273","1980","33.91194","-111.48556","1133.9","SUNFLOWER 3 NNW, AZ US","        56","0","        43","0","        11","0","        1","","         1","0","","","    25"," ,0,0118, ","    38"," ,0,0322, ","  83.3"," ,0,0219, ","    865.9"," ,0","       38"," ,0"
"USC00028273","1981","33.91194","-111.48556","1133.9","SUNFLOWER 3 NNW, AZ US","","","","","","","        0","","         1","0","         1"," ","     0"," ,0,1231,+","    38"," ,0,0305, ","","","","","       38"," ,0"
"USC00028273","1982","33.91194","-111.48556","1133.9","SUNFLOWER 3 NNW, AZ US","","","","","","","","","         1","0","","","","","    64"," ,0,0102, ","","","","","       84"," ,0"
"USC00028273","1983","33.91194","-111.48556","1133.9","SUNFLOWER 3 NNW, AZ US","","","","","","","","","         0","0","","","","","     0"," ,0,1231,+","","","","","        0"," ,0"
