"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"BUM00015552","1978","43.232","27.825","70.1","VARNA, BU","        85","S","        38","S","         4","S","","","","","","","  37.3"," ,S,1220, ","","","    455.8"," ,S","",""
"BUM00015552","1979","43.232","27.825","70.1","VARNA, BU","        96","S","        45","S","         2","S","","","","","","","  29.2"," ,S,0624, ","","","    543.2"," ,S","",""
"BUM00015552","1981","43.232","27.825","70.1","VARNA, BU","        97","S","        50","S","         5","S","","","","","","","  59.9"," ,S,0302, ","","","    595.2"," ,S","",""
"BUM00015552","1983","43.232","27.825","70.1","VARNA, BU","","","","","","","         5","S","       131","S","         0","S","","","   31.5","S,0725, ","","","     16.69","S"
"BUM00015552","1987","43.232","27.825","70.1","VARNA, BU","","","","","","","        16","S","       109","S","         4","S","","","   37.2","S,0915, ","","","     15.52","S"
"BUM00015552","2005","43.232","27.825","70.1","VARNA, BU","       126","S","        59","S","         2","S","","","","","","","  85.1"," ,S,0601, ","","","    676.5"," ,S","",""
"BUM00015552","2006","43.232","27.825","70.1","VARNA, BU","        89","S","        34","S","         3","S","","","","","","","  49.8"," ,S,0829, ","","","    416.5"," ,S","",""
"BUM00015552","2007","43.232","27.825","70.1","VARNA, BU","        91","S","        39","S","         2","S","","","","","","","  81.0"," ,S,0302, ","","","    439.2"," ,S","",""
"BUM00015552","2008","43.232","27.825","70.1","VARNA, BU","        87","S","        36","S","         1","S","","","","","","","  36.3"," ,S,0103, ","","","    368.6"," ,S","",""
"BUM00015552","2009","43.232","27.825","70.1","VARNA, BU","        94","S","        49","S","         7","S","","","","","","","  82.0"," ,S,1115, ","","","    687.7"," ,S","",""
"BUM00015552","2010","43.232","27.825","70.1","VARNA, BU","       114","S","        63","S","         4","S","","","","","","","  65.8"," ,S,0119, ","","","    691.6"," ,S","",""
"BUM00015552","2011","43.232","27.825","70.1","VARNA, BU","        77","S","        43","S","         4","S","","","","","",""," 123.7"," ,S,1018, ","","","    597.0"," ,S","",""
"BUM00015552","2012","43.232","27.825","70.1","VARNA, BU","        80","S","        35","S","         5","S","","","","","","","  72.9"," ,S,0408, ","","","    574.2"," ,S","",""
"BUM00015552","2013","43.232","27.825","70.1","VARNA, BU","        83","S","        33","S","         2","S","","","","","",""," 119.9"," ,S,1114, ","","","    438.5"," ,S","",""
"BUM00015552","2014","43.232","27.825","70.1","VARNA, BU","       118","S","        60","S","         8","S","","","","","","","  74.4"," ,S,0620, ","","","    874.0"," ,S","",""
"BUM00015552","2015","43.232","27.825","70.1","VARNA, BU","        79","S","        40","S","         4","S","","","","","","","  33.5"," ,S,0201, ","","","    472.3"," ,S","",""
"BUM00015552","2016","43.232","27.825","70.1","VARNA, BU","        87","S","        45","S","         4","S","","","","","","","  51.3"," ,S,0615, ","","","    553.5"," ,S","",""
"BUM00015552","2017","43.232","27.825","70.1","VARNA, BU","        85","S","        43","S","         6","S","","","","","","","  42.7"," ,S,1008, ","","","    551.4"," ,S","",""
"BUM00015552","2018","43.232","27.825","70.1","VARNA, BU","       101","S","        58","S","         2","S","","","","","","","  71.4"," ,S,0605, ","","","    640.6"," ,S","",""
"BUM00015552","2019","43.232","27.825","70.1","VARNA, BU","        85","S","        38","S","         0","S","","","","","","","  20.6"," ,S,0724, ","","","    337.5"," ,S","",""
"BUM00015552","2020","43.232","27.825","70.1","VARNA, BU","        75","S","        36","S","         1","S","","","","","","","  38.1"," ,S,0615, ","","","    335.2"," ,S","",""
"BUM00015552","2021","43.232","27.825","70.1","VARNA, BU","        99","S","        62","S","         4","S","","","","","","","  44.5"," ,S,1013, ","","","    664.8"," ,S","",""
"BUM00015552","2022","43.232","27.825","70.1","VARNA, BU","        68","S","        35","S","         1","S","","","","","","","  25.7"," ,S,0411, ","","","    347.2"," ,S","",""
"BUM00015552","2023","43.232","27.825","70.1","VARNA, BU","        84","S","        40","S","         1","S","","","","","","","  36.3"," ,S,1126, ","","","    402.9"," ,S","",""
"BUM00015552","2024","43.232","27.825","70.1","VARNA, BU","        87","S","        44","S","         3","S","","","","","","","  37.1"," ,S,0911, ","","","    431.3"," ,S","",""
