"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00013741","1958","37.31719","-79.97369","346.7","ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US","","","    643.7","","     643.7","0","       116","0","        74","0","         9","0","       13","","         7","0","         0","0","        90","0","        15","0","       175","0","        33","0","       105"," ","","","        38"," ","  -16.1","0,0217, ","   127"," ,0,0216, ","   152"," ,0,0215, ","  83.3"," ,0,1228, ","   35.6","0,0731, ","0.0","0,1007","-3.3","0,1108","-7.8","0,1130","-7.8","0,1130","-8.9","0,1201","-1.1","0,0402","-2.2","0,0310","-4.4","0,0305","-11.7","0,0219","-11.7","0,0219","    2612.6","6","    2612.6","0","   1004.7"," ,0","      695"," ,0","     12.85","0","     18.44","0","      7.25","0","","","","","","","","","","","","","","","",""
"USW00013741","1959","37.31719","-79.97369","346.7","ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US","","","    855.9","","     855.9","0","       128","0","        72","0","         9","0","        4","","         2","0","         0","0","        91","0","        11","0","       192","0","        52","0","       109"," ","","","        41"," ","  -14.4","0,0106,+","   102"," ,0,0109, ","    99"," ,0,0108, ","  53.6"," ,0,0602, ","   37.8","0,0630, ","-1.1","0,1103","-3.3","0,1108","-5.0","0,1117","-6.7","0,1118","","","0.0","0,0414","-3.3","0,0329","-4.4","0,0319","-6.7","0,0221","-9.4","0,0220","    2311.9","9","    2311.9","0","    950.0"," ,0","      142"," ,0","     14.40","0","     20.44","0","      8.36","0","","","","","","","","","","","","","","","",""
"USW00013741","1960","37.31719","-79.97369","346.7","ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US","","","    723.6","","     723.6","0","       115","0","        73","0","         9","0","       41","","        14","0","         0","0","       111","0","        16","0","       180","0","        41","0","        98"," ","","","        39"," ","  -14.4","0,1222, ","   432"," ,0,0303, ","   391"," ,0,0213, ","  74.2"," ,0,0527, ","   36.1","0,0803, ","-0.6","0,1021","-3.9","0,1107","-6.7","0,1108","-6.7","0,1108","-10.0","0,1212","-2.8","0,0411","-2.8","0,0411","-6.1","0,0325","-8.3","0,0314","-10.0","0,0309","    2557.8","8","    2557.8","0","    989.6"," ,0","     1844"," ,0","     13.09","0","     18.89","0","      7.29","0","","","","","","","","","","","","","","","",""
"USW00013741","1961","37.31719","-79.97369","346.7","ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US","","","    674.3","","     674.3","0","       132","0","        77","0","         8","0","       23","","         8","0","         0","0","        75","0","        13","0","       182","0","        35","0","       114"," ","","","        44"," ","  -15.6","0,0122, ","   330"," ,0,0208, ","   287"," ,0,0207, ","  57.9"," ,0,1020, ","   35.0","0,0912,+","-1.7","0,1028","-4.4","0,1122","-4.4","0,1122","-7.8","0,1214","-8.9","0,1226","-0.6","0,0420","-2.2","0,0311","-9.4","0,0206","-9.4","0,0206","-9.4","0,0206","    2490.6","6","    2490.6","0","   1037.1"," ,0","      978"," ,0","     13.55","0","     19.15","0","      7.96","0","","","","","","","","","","","","","","","",""
"USW00013741","1962","37.31719","-79.97369","346.7","ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US","","","    642.5","","     642.5","0","       128","0","        82","0","         7","0","       17","","        11","0","         0","0","        96","0","        12","0","       171","0","        29","0","       131"," ","","","        39"," ","  -16.7","0,1213,+","   152"," ,0,0306, ","   173"," ,0,1225, ","  76.2"," ,0,1109, ","   35.6","0,0821,+","-0.6","0,1024","-3.3","0,1027","-5.0","0,1126","-7.2","0,1209","-8.9","0,1210","0.0","0,0421","-2.8","0,0404","-6.7","0,0308","-6.7","0,0308","-8.9","0,0303","    2378.5","5","    2378.5","0","   1047.2"," ,0","     1008"," ,0","     13.07","0","     18.76","0","      7.38","0","","","","","","","","","","","","","","","",""
"USW00013741","1963","37.31719","-79.97369","346.7","ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US","","","    587.1","","     587.1","0","        87","0","        57","0","         4","0","       12","","         5","0","         1","0","        97","0","        16","0","       193","0","        21","0","        81"," ","","","        24"," ","  -20.0","0,0124, ","   152"," ,0,1224, ","   206"," ,0,1223, ","  37.1"," ,0,1129, ","   37.8","0,0803, ","-2.2","0,1104","-2.2","0,1104","-5.0","0,1202","-7.8","0,1214","-10.0","0,1215","-0.6","0,0416","-2.8","0,0315","-12.8","0,0227","-12.8","0,0227","-12.8","0,0227","    2578.8","8","    2578.8","0","    652.2"," ,0","      585"," ,0","     12.99","0","     19.27","0","      6.71","0","","","","","","","","","","","","","","","",""
"USW00013741","1964","37.31719","-79.97369","346.7","ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US","","","    661.3","","     661.3","0","       116","0","        67","0","        11","0","       18","","         7","0","         0","0","        90","0","         4","0","       185","0","        37","0","       109"," ","","","        30"," ","  -13.3","0,1219, ","   152"," ,0,0113,+","   180"," ,0,0112, ","  56.1"," ,0,0830, ","   36.7","0,0621, ","-0.6","0,1007","-2.2","0,1011","-4.4","0,1121","-8.3","0,1122","-9.4","0,1216","-1.1","0,0410","-2.2","0,0401","-4.4","0,0331","-6.7","0,0330","-9.4","0,0223","    2459.9","9","    2459.9","0","    962.1"," ,0","      942"," ,0","     13.70","0","     19.81","0","      7.58","0","","","","","","","","","","","","","","","",""
"USW00013741","1965","37.31719","-79.97369","346.7","ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US","","","    599.6","","     599.6","0","       106","0","        69","0","         8","0","       15","","         5","0","         0","0","        88","0","        11","0","       178","0","        17","0","       108"," ","        27"," ","        41"," ","  -15.0","0,0201, ","   127"," ,0,0117, ","   127"," ,0,0130, ","  60.5"," ,0,1007, ","   35.0","0,0818,+","0.0","0,1006","-2.2","0,1029","-4.4","0,1120","-6.7","0,1130","","","-2.8","0,0403","-2.8","0,0403","-4.4","0,0322","-10.0","0,0321","-10.0","0,0321","    2421.3","3","    2421.3","0","    805.1"," ,0","      521"," ,0","     13.27","0","     19.28","0","      7.27","0","       320","X","","","","","","","      16.5","X","","","","","",""
"USW00013741","1966","37.31719","-79.97369","346.7","ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US","","","    567.4","","     567.4","0","       106","0","        68","0","        10","0","       39","","        10","0","         0","0","        98","0","        16","0","       169","0","        29","0","        94"," ","        21"," ","        22"," ","  -16.1","0,0130, ","   508"," ,0,0130, ","   345"," ,0,0122, ","  54.4"," ,0,0730, ","   37.8","0,0714, ","-0.6","0,1021","-3.3","0,1104","-5.0","0,1123","-7.2","0,1203","-11.1","0,1204","-0.6","0,0511","-2.8","0,0329","-5.0","0,0310","-8.3","0,0309","-10.0","0,0221","    2575.4","4","    2575.4","0","   1044.6"," ,0","     1835"," ,0","     12.52","0","     18.34","0","      6.70","0","       280","X","","","","","","","      20.6","X","","","","","",""
"USW00013741","1967","37.31719","-79.97369","346.7","ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US","","","    444.9","","     444.9","0","       117","0","        73","0","         8","0","       13","","         7","0","         0","0","        89","0","         5","0","       174","0","         9","0","       113"," ","        21"," ","        29"," ","  -15.6","0,0225, ","   152"," ,0,0207, ","   241"," ,0,1228, ","  53.6"," ,0,0307, ","   32.8","0,0616,+","-0.6","0,1022","-3.3","0,1029","-5.6","0,1106","-8.3","0,1116","-10.6","0,1230","0.0","0,0412","-2.8","0,0323","-8.3","0,0319","-8.3","0,0319","-9.4","0,0318","    2401.5","5","    2401.5","0","    961.5"," ,0","      861"," ,0","     12.81","0","     18.98","0","      6.64","0","       320","X","","","","","","","      23.2","X","","","","","",""
"USW00013741","1968","37.31719","-79.97369","346.7","ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US","","","    543.5","","     543.5","0","       112","0","        65","0","         7","0","       24","","         8","0","         0","0","        99","0","        17","0","       188","0","        27","0","        95"," ","        20"," ","        39"," ","  -13.9","0,1211, ","   178"," ,0,0114, ","   295"," ,0,0113, ","  87.1"," ,0,1018, ","   36.1","0,0701,+","-1.1","0,1005","-2.2","0,1031","-4.4","0,1207","-8.3","0,1209","-13.9","0,1211","-1.1","0,0402","-7.8","0,0314","-7.8","0,0314","-7.8","0,0314","-10.0","0,0227","    2520.2","2","    2520.2","0","    891.6"," ,0","      838"," ,0","     13.00","0","     18.98","0","      7.02","0","       260","X","","","","","","","      16.5","X","","","","","",""
"USW00013741","1969","37.31719","-79.97369","346.7","ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US","","","    587.7","","     587.7","0","       127","0","        75","0","        11","0","       13","","         8","0","         0","0","       113","0","         8","0","       178","0","        21","0","       116"," ","        26"," ","        39"," ","  -15.0","0,0105, ","   381"," ,0,1226, ","   371"," ,0,1225, ","  57.4"," ,0,0621, ","   35.6","0,0608, ","-1.1","0,1018","-4.4","0,1024","-4.4","0,1024","-8.3","0,1115","-8.9","0,1218","-4.4","0,0401","-4.4","0,0401","-4.4","0,0401","-7.2","0,0328","-8.9","0,0312","    2570.0","0","    2570.0","0","    981.1"," ,0","     1072"," ,0","     12.61","0","     18.50","0","      6.71","0","       290","X","","","","","","","      17.4","X","","","","","",""
"USW00013741","1970","37.31719","-79.97369","346.7","ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US","","","    719.3","","     719.3","0","       120","0","        71","0","         9","0","        3","","         6","0","         2","0","        96","0","        13","0","       183","0","        38","0","       126"," ","        21"," ","        44"," ","  -18.3","0,0109, ","   127"," ,0,0215, ","   229"," ,0,1231, ","  83.8"," ,0,1030, ","   36.1","0,0701, ","-1.7","0,1018","-3.3","0,1116","-5.6","0,1117","-10.0","0,1123","-10.0","0,1123","-3.3","0,0408","-3.3","0,0408","-4.4","0,0328","-7.8","0,0317","-13.3","0,0226","    2694.0","0","    2694.0","0","   1028.2"," ,0","      579"," ,0","     13.42","0","     19.61","0","      7.22","0","       260","X","","","","","","","      19.7","X","","","","","",""
"USW00013741","1971","37.31719","-79.97369","346.7","ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US","","","    542.3","","     542.3","0","       133","0","        84","0","        12","0","       15","","         8","0","         0","0","        86","0","        11","0","       189","0","         9","0","       149"," ","        25"," ","        32"," ","  -14.4","0,0201, ","   229"," ,0,0101, ","   206"," ,0,1124, ","  60.5"," ,0,1023, ","   33.9","0,0628, ","-2.8","0,1105","-2.8","0,1105","-6.7","0,1108","-6.7","0,1108","","","-1.1","0,0415","-7.2","0,0327","-7.2","0,0327","-7.2","0,0327","-12.2","0,0210","    2422.9","9","    2422.9","0","   1190.4"," ,0","      756"," ,0","     13.45","0","     19.38","0","      7.53","0","       300","X","","","","","","","      23.2","X","","","","","",""
"USW00013741","1972","37.31719","-79.97369","346.7","ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US","","","    453.5","","     453.5","0","       132","0","        86","0","        13","0","        4","","         6","0","         1","0","        84","0","         5","0","       175","0","        12","0","       151"," ","        27"," ","        31"," ","  -20.0","0,0116, ","    76"," ,0,0202, ","    79"," ,0,0217, ","  66.0"," ,0,0621, ","   34.4","0,0724,+","-0.6","0,1011","-5.6","0,1020","-5.6","0,1020","-8.3","0,1216","-9.4","0,1217","-1.1","0,0426","-5.6","0,0409","-5.6","0,0409","-6.7","0,0309","-12.8","0,0208","    2240.3","3","    2240.3","0","   1312.0"," ,0","      326"," ,0","     12.93","0","     18.86","0","      7.01","0","       310","X","","","","","","","      17.9","X","","","","","",""
"USW00013741","1973","37.31719","-79.97369","346.7","ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US","","","    654.3","","     654.3","0","       125","0","        88","0","        11","0","       10","","         7","0","         0","0","        85","0","        12","0","       186","0","        26","0","       160"," ","        25"," ","        29"," ","  -13.9","0,0218, ","   127"," ,0,1217, ","   140"," ,0,0321, ","  58.2"," ,0,0528, ","   35.6","0,0829, ","-0.6","0,1107","-3.9","0,1110","-8.9","0,1111","-8.9","0,1111","-8.9","0,1111","0.0","0,0415","-2.8","0,0414","-4.4","0,0412","-13.9","0,0218","-13.9","0,0218","    2380.6","6","    2380.6","0","   1220.8"," ,0","      443"," ,0","     13.77","0","     19.44","0","      8.10","0","       320","X","","","","","","","      20.6","X","","","","","",""
"USW00013741","1974","37.31719","-79.97369","346.7","ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US","","","    483.4","","     483.4","0","       126","0","        79","0","         7","0","       10","","         4","0","         0","0","        69","0","         1","0","       188","0","        10","0","       141"," ","        26"," ","        33"," ","   -9.4","0,0210, ","   178"," ,0,1201, ","   168"," ,0,1201, ","  43.7"," ,0,0906, ","   33.9","0,0714, ","-1.7","0,1003","-2.2","0,1004","-5.0","0,1126","-7.8","0,1127","","","-1.1","0,0411","-4.4","0,0326","-4.4","0,0326","-8.9","0,0227","-8.9","0,0227","    2049.1","1","    2049.1","0","    864.7"," ,0","      498"," ,0","     13.63","0","     19.59","0","      7.66","0","       350","X","","","","","","","      16.5","X","","","","","",""
"USW00013741","1975","37.31719","-79.97369","346.7","ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US","","","    623.5","","     623.5","0","       133","0","        92","0","        12","0","        6","","         3","0","         0","0","        88","0","         4","0","       183","0","        18","0","       130"," ","        29"," ","        41"," ","  -12.2","0,1219, ","   127"," ,0,0205, ","   160"," ,0,0204, ","  70.4"," ,0,0918, ","   33.9","0,0804,+","-2.2","0,1031","-2.2","0,1031","-10.6","0,1218","-10.6","0,1218","-10.6","0,1218","-1.1","0,0413","-2.2","0,0406","-9.4","0,0309","-9.4","0,0309","-9.4","0,0309","    2433.3","3","    2433.3","0","   1281.4"," ,0","      438"," ,0","     13.74","0","     19.42","0","      8.05","0","       300","X","","","","","       315","X","      19.7","X","","","","","      29.8","X"
"USW00013741","1976","37.31719","-79.97369","346.7","ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US","","","    461.0","","     461.0","0","       103","0","        67","0","        10","0","        3","","         3","0","         0","0","       107","0","         5","0","       182","0","        26","0","       100"," ","        18"," ","        27"," ","  -15.6","0,0119, ","    51"," ,0,1209, ","   137"," ,0,1208, ","  98.8"," ,0,0529, ","   35.0","0,0724,+","0.0","0,1011","-3.9","0,1019","-5.6","0,1028","-8.9","0,1109","-8.9","0,1109","-0.6","0,0428","-2.2","0,0412","-5.0","0,0318","-6.7","0,0207","-12.8","0,0202","    2150.0","0","    2150.0","0","   1016.3"," ,0","      280"," ,0","     12.61","0","     19.29","0","      5.93","0","       250","X","","","","","       315","X","      17.4","X","","","","","      26.7","X"
"USW00013741","1977","37.31719","-79.97369","346.7","ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US","","","    796.7","","     796.7","0","       115","0","        68","0","         4","0","       19","","         5","0","         2","0","        89","0","        26","0","       183","0","        55","0","       122"," ","        15"," ","        37"," ","  -20.0","0,0117, ","   102"," ,0,0107, ","   107"," ,0,0109, ","  66.5"," ,0,0404, ","   38.9","0,0720,+","-0.6","0,1018","-3.3","0,1113","-6.7","0,1126","-6.7","0,1126","-11.1","0,1207","-2.8","0,0409","-2.8","0,0409","-5.6","0,0302","-8.9","0,0222","-8.9","0,0222","    2761.9","9","    2761.9","0","    796.5"," ,0","      335"," ,0","     13.54","0","     19.65","0","      7.43","0","       270","X","","","","","       315","X","      21.5","X","","","","","      29.3","X"
"USW00013741","1978","37.31719","-79.97369","346.7","ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US","","","    704.7","","     704.7","0","       115","0","        71","0","        12","0","       39","","        12","0","         0","0","        95","0","        17","0","       179","0","        31","0","       141"," ","        18"," ","        31"," ","  -15.6","0,0110, ","   203"," ,0,0114, ","   163"," ,0,0113, "," 127.3"," ,0,0426, ","   36.1","0,0723,+","-2.8","0,1009","-2.8","0,1009","-4.4","0,1209","-7.2","0,1210","-9.4","0,1228","-3.3","0,0318","-3.3","0,0318","-5.0","0,0306","-9.4","0,0305","-9.4","0,0305","    2760.3","3","    2760.3","0","   1150.3"," ,0","      917"," ,0","     12.86","0","     18.62","0","      7.11","0","       270","X","","","","","","","      19.7","X","","","","","",""
"USW00013741","1979","37.31719","-79.97369","346.7","ROANOKE BLACKSBURG REGIONAL AIRPORT, VA US","","","    487.0","","     487.0","0","       141","0","        83","0","        16","0","       14","","         3","0","         0","0","        97","0","        13","0","       176","0","         9","0","       145"," ","        25"," ","        36"," ","  -15.6","0,0103, ","   254"," ,0,0219, ","   226"," ,0,0218, ","  96.5"," ,0,0921, ","   33.9","0,0810,+","-1.1","0,1015","-3.9","0,1027","-6.7","0,1130","-6.7","0,1130","-8.9","0,1203","0.0","0,0407","-3.9","0,0317","-6.7","0,0316","-6.7","0,0316","-12.8","0,0220","    2547.6","6","    2547.6","0","   1306.5"," ,0","      579"," ,0","     12.63","0","     18.33","0","      6.94","0","       310","X","","","","","        45","X","      14.3","X","","","","","      27.8","X"
