"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"CA001145M29","1993","49.4833","-117.3","535.0","NELSON CS, BC CA","     55.0","","      55.0","C","","","","","","","         0","C","       112","C","        48","C","        95","C","         1","C","  -14.6","C,0110, ","","","   32.7","C,0512, ","-1.0","C,1020","-3.5","C,1109","-5.0","C,1114","-10.6","C,1122","-10.6","C,1122","0.0","C,0415","-5.4","C,0316","-5.4","C,0316","-11.4","C,0226","-11.4","C,0226","","","","","","","      7.96","C","     12.59","C","      3.33","C","","","",""
"CA001145M29","1994","49.4833","-117.3","535.0","NELSON CS, BC CA","    214.1","","     214.1","C","","","","","","","         0","C","        93","C","        24","C","       115","C","        13","C","  -14.2","C,0208, ","","","   38.1","C,0721, ","-0.7","C,1102","-3.4","C,1103","-6.4","C,1120","-8.2","C,1121","-9.5","C,1203","-0.4","C,0331","-3.4","C,0325","-4.4","C,0324","-8.3","C,0225","-10.7","C,0224","    3628.7","7","    3628.7","C","","","      9.21","C","     14.14","C","      4.29","C","","","",""
"CA001145M29","1995","49.4833","-117.3","535.0","NELSON CS, BC CA","     90.6","","      90.6","C","","","","","","","         0","C","        98","C","        28","C","       102","C","         5","C","  -15.7","C,1208, ","","","   35.0","C,0719, ","-1.0","C,1019","-3.0","C,1029","-4.8","C,1101","-8.3","C,1205","-10.1","C,1206","-0.8","C,0417","-2.6","C,0326","-5.0","C,0307","-9.9","C,0306","-9.9","C,0306","    3585.4","4","    3585.4","C","","","      8.58","C","     13.25","C","      3.91","C","","","",""
"CA001145M29","1996","49.4833","-117.3","535.0","NELSON CS, BC CA","    120.2","","     120.2","C","","","","","","","         0","C","       129","C","        52","C","        88","C","         6","C","  -17.4","C,0130, ","","","   35.3","C,0811,+","-2.6","C,1017","-2.6","C,1017","-4.8","C,1119","-8.9","C,1120","-8.9","C,1120","-0.3","C,0428","-2.6","C,0403","-4.5","C,0328","-6.7","C,0325","-10.4","C,0229","    3937.6","6","    3937.6","C","","","      7.38","C","     12.04","C","      2.72","C","","","",""
"CA001145M29","1997","49.4833","-117.3","535.0","NELSON CS, BC CA","     80.8","","      80.8","C","","","","","","","         0","C","       116","C","        24","C","        93","C","         3","C","  -16.0","C,0127, ","","","   33.5","C,0804, ","-0.1","C,1020","-2.8","C,1110","-4.4","C,1112","-8.2","C,1222","","","-0.3","C,0422","-3.5","C,0412","-5.9","C,0315","-8.7","C,0314","-16.0","C,0127","    3975.4","4","    3975.4","C","","","      8.34","C","     12.91","C","      3.77","C","","","",""
"CA001145M29","1998","49.4833","-117.3","535.0","NELSON CS, BC CA","    264.5","","     264.5","C","","","","","","","         0","C","        66","C","        19","C","       129","C","        17","C","  -16.2","C,1220, ","","","   36.3","C,0725, ","-2.6","C,1108","-2.6","C,1108","-8.0","C,1218","-8.0","C,1218","-13.3","C,1219","-0.7","C,0415","-2.3","C,0330","-5.2","C,0225","-7.0","C,0114","-10.8","C,0113","    3352.2","2","    3352.2","C","","","     10.05","C","     14.88","C","      5.21","C","","","",""
"CA001145M29","1999","49.4833","-117.3","535.0","NELSON CS, BC CA","     93.0","","      93.0","C","","","","","","","         0","C","       104","C","        11","C","        87","C","         4","C","   -7.7","C,0127, ","","","   34.4","C,0728, ","-0.7","C,0928","-2.5","C,1101","-5.5","C,1219","","","","","-0.5","C,0509","-2.4","C,0415","-4.4","C,0311","-7.7","C,0127","","","    3537.6","6","    3537.6","C","","","      8.55","C","     13.24","C","      3.86","C","","","",""
"CA001145M29","2000","49.4833","-117.3","535.0","NELSON CS, BC CA","    142.4","","     142.4","C","","","","","","","         0","C","       125","C","        27","C","        91","C","        10","C","  -12.9","C,1216, ","","","   35.6","C,0809, ","-1.1","C,0923","-2.9","C,1106","-7.3","C,1111","-7.3","C,1111","-9.1","C,1212","-0.9","C,0408","-2.3","C,0330","-5.9","C,0220","-7.3","C,0205","-9.9","C,0119","    3622.4","4","    3622.4","C","","","      8.29","C","     13.22","C","      3.36","C","","","",""
"CA001145M29","2001","49.4833","-117.3","535.0","NELSON CS, BC CA","","","","","","","","","","","         0","C","       113","C","","","","","","","  -10.8","C,0208,+","","","","","-1.0","C,1015","-4.7","C,1209","-4.7","C,1209","","","","","0.0","C,0420","-2.4","C,0412","-4.9","C,0304","-7.9","C,0227","-10.8","C,0208","","","","","","","","","","","      4.08","C","","","",""
"CA001145M29","2002","49.4833","-117.3","535.0","NELSON CS, BC CA","    150.4","","     150.4","C","","","","","","","         0","C","       104","C","        19","C","       107","C","         6","C","   -9.6","C,0225, ","","","   34.0","C,0813, ","-1.4","C,1012","-3.5","C,1024","-5.4","C,1030","-7.1","C,1031","","","-1.5","C,0508","-2.8","C,0322","-6.2","C,0321","-7.2","C,0318","-9.6","C,0225","    3577.8","8","    3577.8","C","","","      8.92","C","     14.00","C","      3.83","C","","","",""
"CA001145M29","2003","49.4833","-117.3","535.0","NELSON CS, BC CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    3347.5","5","    3347.5","C","","","","","","","","","","","",""
"CA001145M29","2004","49.4833","-117.3","535.0","NELSON CS, BC CA","    217.0","","     217.0","C","","","","","","","         2","C","        80","C","         8","C","       101","C","        18","C","  -19.8","C,0105, ","","","   36.1","C,0816, ","-0.8","C,1025","-2.2","C,1027","-5.8","C,1212","","","","","-0.7","C,0402","-2.8","C,0320","-5.3","C,0214","-6.7","C,0108","-11.3","C,0107","","","","","","","      9.89","C","     14.93","C","      4.86","C","","","",""
"CA001145M29","2005","49.4833","-117.3","535.0","NELSON CS, BC CA","    157.9","","     157.9","C","","","","","","","         2","C","        86","C","        34","C","       111","C","        11","C","  -18.9","C,0115, ","","","   34.8","C,0806, ","0.0","C,1106","-2.2","C,1115","-4.8","C,1130","-7.1","C,1203","-10.8","C,1206","-0.5","C,0430","-3.9","C,0322","-5.4","C,0224","-7.9","C,0218","-10.1","C,0116","    3368.9","9","    3368.9","C","","","      9.18","C","     14.29","C","      4.07","C","","","",""
"CA001145M29","2006","49.4833","-117.3","535.0","NELSON CS, BC CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    3432.3","3","    3432.3","C","","","","","","","","","","","",""
"CA001145M29","2010","49.4833","-117.3","535.0","NELSON CS, BC CA","    157.9","","     157.9","C","","","","","","","         0","C","        77","C","        18","C","        99","C","        11","C","  -13.5","C,1123, ","","","   36.2","C,0726, ","-0.3","C,1016","-3.5","C,1121","-9.7","C,1122","-9.7","C,1122","-9.7","C,1122","-3.8","C,0410","-3.8","C,0410","-4.5","C,0221","-6.9","C,0107","","","    3427.0","0","    3427.0","C","","","      9.46","C","     14.32","C","      4.61","C","","","",""
"CA001145M29","2011","49.4833","-117.3","535.0","NELSON CS, BC CA","    129.7","","     129.7","C","","","","","","","         0","C","       116","C","        30","C","       105","C","        11","C","  -15.6","C,0225, ","","","   34.1","C,0827, ","-1.6","C,1026","-2.7","C,1102","-4.4","C,1105","-8.0","C,1116","","","-0.1","C,0424","-2.4","C,0408","-5.7","C,0301","-9.4","C,0227","-9.4","C,0227","    3755.7","7","    3755.7","C","","","      8.30","C","     13.35","C","      3.25","C","","","",""
"CA001145M29","2012","49.4833","-117.3","535.0","NELSON CS, BC CA","    138.2","","     138.2","C","","","","","","","         0","C","       104","C","        16","C","       108","C","         7","C","  -10.3","C,0118, ","","","   34.3","C,0820,+","-0.8","C,1006","-2.5","C,1110","-6.2","C,1209","","","","","-0.3","C,0511","-2.3","C,0408","-5.4","C,0307","-10.0","C,0228","-10.0","C,0228","    3681.5","5","    3681.5","C","","","      9.00","C","     14.07","C","      3.92","C","","","",""
"CA001145M29","2013","49.4833","-117.3","535.0","NELSON CS, BC CA","    212.8","","     212.8","C","       139","C","        68","C","         3","C","         0","C","       107","C","        25","C","       112","C","        14","C","  -16.0","C,1208, ","  47.2"," ,C,0522, ","   36.7","C,0702, ","-0.4","C,1013","-2.2","C,1029","-6.8","C,1120","-6.8","C,1120","-9.3","C,1205","-2.5","C,0501","-2.5","C,0501","-4.6","C,0326","-6.9","C,0323","-9.2","C,0115","    3314.2","2","    3314.2","C","    650.8"," ,C","      9.22","C","     14.43","C","      4.00","C","","","",""
"CA001145M29","2014","49.4833","-117.3","535.0","NELSON CS, BC CA","    233.9","","     233.9","C","       140","C","        88","C","         0","C","         0","C","       100","C","        27","C","       121","C","        24","C","  -15.0","C,0205, ","  18.6"," ,C,0627, ","   38.5","C,0729, ","-0.6","C,1110","-6.0","C,1111","-6.0","C,1111","-7.5","C,1112","-11.8","C,1130","-0.3","C,0429","-4.3","C,0324","-5.7","C,0322","-7.3","C,0303","-9.8","C,0302","    3660.1","1","    3660.1","C","    705.2"," ,C","      9.31","C","     14.57","C","      4.06","C","","","",""
"CA001145M29","2015","49.4833","-117.3","535.0","NELSON CS, BC CA","    301.3","","     301.3","C","","","","","","","         0","C","        84","C","        15","C","       121","C","        32","C","   -9.2","C,0101, ","","","   37.9","C,0703, ","-0.1","C,1024","-3.0","C,1120","-4.8","C,1121","-7.2","C,1125","","","-0.4","C,0415","-2.2","C,0405","-5.8","C,0305","-7.7","C,0304","-9.2","C,0101","    3093.2","2","    3093.2","C","","","     10.53","C","     16.12","C","      4.94","C","","","",""
"CA001145M29","2016","49.4833","-117.3","535.0","NELSON CS, BC CA","    176.0","","     176.0","C","       166","C","       107","C","         0","C","         0","C","        66","C","        19","C","       116","C","        20","C","  -11.9","C,1217, ","  23.8"," ,C,1014, ","   35.9","C,0729, ","-0.6","C,1012","-7.2","C,1205","-7.2","C,1205","-7.2","C,1205","-9.8","C,1212","0.0","C,0329","-3.2","C,0318","-5.4","C,0103","-6.8","C,0101","","","    3077.7","7","    3077.7","C","    847.8"," ,C","     10.20","C","     15.36","C","      5.03","C","","","",""
"CA001145M29","2017","49.4833","-117.3","535.0","NELSON CS, BC CA","    332.0","","     332.0","C","       138","C","        78","C","         0","C","         0","C","        95","C","        35","C","       123","C","        35","C","  -16.8","C,0111, ","  24.7"," ,C,0206, ","   38.8","C,0706, ","-0.2","C,1014","-2.3","C,1104","-4.5","C,1205","-11.0","C,1223","-11.0","C,1223","-0.5","C,0416","-2.4","C,0404","-4.4","C,0307","-7.8","C,0224","-10.4","C,0203","    3463.9","9","    3463.9","C","    638.3"," ,C","      9.33","C","     14.85","C","      3.81","C","         3","C","      69.0","C"
"CA001145M29","2018","49.4833","-117.3","535.0","NELSON CS, BC CA","    220.6","","     220.6","C","       145","C","        85","C","         0","C","         0","C","        94","C","        14","C","       116","C","        26","C","  -13.1","C,0219, ","  16.5"," ,C,0124, ","   37.4","C,0716, ","-1.5","C,1014","-2.4","C,1113","-6.6","C,1205","-7.2","C,1206","","","-0.9","C,0423","-4.2","C,0325","-4.6","C,0310","-12.7","C,0223","-12.7","C,0223","    3438.1","1","    3438.1","C","    692.2"," ,C","      9.51","C","     14.85","C","      4.18","C","","","",""
"CA001145M29","2019","49.4833","-117.3","535.0","NELSON CS, BC CA","    183.3","","     183.3","C","","","","","","","         0","C","       123","C","        22","C","       108","C","        13","C","  -13.9","C,0207, ","","","   37.4","C,0808, ","-1.8","C,1009","-3.2","C,1010","-7.6","C,1029","-7.6","C,1029","","","-1.1","C,0430","-2.4","C,0320","-5.7","C,0314","-9.4","C,0305","-9.4","C,0305","    3475.7","7","    3475.7","C","","","      8.96","C","     14.34","C","      3.58","C","","","",""
"CA001145M29","2020","49.4833","-117.3","535.0","NELSON CS, BC CA","    190.9","","     190.9","C","","","","","","","         0","C","       113","C","        12","C","       117","C","        17","C","  -12.4","C,0115, ","","","   37.5","C,0731, ","-0.7","C,1021","-3.2","C,1024","-6.5","C,1025","","","","","-0.5","C,0416","-3.9","C,0413","-5.0","C,0317","-7.4","C,0316","-9.0","C,0204","    3579.5","5","    3579.5","C","","","      9.35","C","     14.71","C","      3.99","C","","","",""
"CA001145M29","2021","49.4833","-117.3","535.0","NELSON CS, BC CA","","","","","       142","C","        79","C","         1","C","","","","","","","","","","","","","  35.3"," ,C,1114, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    660.5"," ,C","","","","","","","","","",""
