"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UPM00033268","1960","50.767","33.45","169.0","ROMNY, UP","       135","I","        70","I","         2","I","","","","","","","","","","","","","  32.5"," ,I,0824, ","","","","","","","","","","","","","","","","","","","","","","","    666.4"," ,I","","","","","",""
"UPM00033268","1961","50.767","33.45","169.0","ROMNY, UP","       117","I","        58","I","         0","I","","","","","","","","","","","","","  20.1"," ,I,0528,+","","","","","","","","","","","","","","","","","","","","","","","    501.3"," ,I","","","","","",""
"UPM00033268","1962","50.767","33.45","169.0","ROMNY, UP","       108","I","        53","I","         2","I","","","","","","","","","","","","","  34.5"," ,I,0708, ","","","","","","","","","","","","","","","","","","","","","","","    425.3"," ,I","","","","","",""
"UPM00033268","1963","50.767","33.45","169.0","ROMNY, UP","       117","I","        56","I","         1","I","","","","","","","","","","","","","  26.8"," ,I,0823, ","","","","","","","","","","","","","","","","","","","","","","","    425.6"," ,I","","","","","",""
"UPM00033268","1964","50.767","33.45","169.0","ROMNY, UP","       122","I","        61","I","         3","I","","","","","","","","","","","","","  34.3"," ,I,0815, ","","","","","","","","","","","","","","","","","","","","","","","    562.0"," ,I","","","","","",""
"UPM00033268","1966","50.767","33.45","169.0","ROMNY, UP","       155","I","        86","I","         1","I","","","","","","","","","","","","","  60.0"," ,I,0724, ","","","","","","","","","","","","","","","","","","","","","","","    779.0"," ,I","","","","","",""
"UPM00033268","1967","50.767","33.45","169.0","ROMNY, UP","       140","I","        65","I","         3","I","","","","","","","","","","","","","  41.4"," ,I,0630, ","","","","","","","","","","","","","","","","","","","","","","","    621.6"," ,I","","","","","",""
"UPM00033268","1968","50.767","33.45","169.0","ROMNY, UP","       139","I","        77","I","         3","I","","","","","","","","","","","","","  56.6"," ,I,0719, ","","","","","","","","","","","","","","","","","","","","","","","    697.4"," ,I","","","","","",""
"UPM00033268","1969","50.767","33.45","169.0","ROMNY, UP","       140","I","        76","I","         4","I","","","","","","","","","","","","","  49.4"," ,I,0815, ","","","","","","","","","","","","","","","","","","","","","","","    666.1"," ,I","","","","","",""
"UPM00033268","1970","50.767","33.45","169.0","ROMNY, UP","       172","I","        83","I","         3","I","","","","","","","","","","","","","  30.2"," ,I,0524, ","","","","","","","","","","","","","","","","","","","","","","","    793.5"," ,I","","","","","",""
"UPM00033268","1971","50.767","33.45","169.0","ROMNY, UP","       158","I","        69","I","         2","I","","","","","","","","","","","","","  72.2"," ,I,0723, ","","","","","","","","","","","","","","","","","","","","","","","    747.9"," ,I","","","","","",""
"UPM00033268","1972","50.767","33.45","169.0","ROMNY, UP","       111","I","        50","I","         0","I","","","","","","","","","","","","","  18.9"," ,I,0521, ","","","","","","","","","","","","","","","","","","","","","","","    432.2"," ,I","","","","","",""
"UPM00033268","1973","50.767","33.45","169.0","ROMNY, UP","       156","I","        80","I","         2","I","","","","","","","","","","","","","  34.5"," ,I,0611, ","","","","","","","","","","","","","","","","","","","","","","","    727.5"," ,I","","","","","",""
"UPM00033268","1974","50.767","33.45","169.0","ROMNY, UP","       114","I","        57","I","         2","I","","","","","","","","","","","","","  32.1"," ,I,0613, ","","","","","","","","","","","","","","","","","","","","","","","    521.3"," ,I","","","","","",""
"UPM00033268","1979","50.767","33.45","169.0","ROMNY, UP","       146","I","        67","I","         3","I","","","","","","","","","","","","","  41.5"," ,I,0716, ","","","","","","","","","","","","","","","","","","","","","","","    635.7"," ,I","","","","","",""
"UPM00033268","1980","50.767","33.45","169.0","ROMNY, UP","       159","I","        86","I","         4","I","","","","","","","","","","","","","  33.4"," ,I,0326, ","","","","","","","","","","","","","","","","","","","","","","","    802.9"," ,I","","","","","",""
"UPM00033268","1982","50.767","33.45","169.0","ROMNY, UP","       124","I","        64","I","         4","I","","","","","","","","","","","","","  42.9"," ,I,0701, ","","","","","","","","","","","","","","","","","","","","","","","    718.0"," ,I","","","","","",""
"UPM00033268","1984","50.767","33.45","169.0","ROMNY, UP","       122","I","        54","I","         2","I","","","","","","","","","","","","","  35.6"," ,I,1218, ","","","","","","","","","","","","","","","","","","","","","","","    537.1"," ,I","","","","","",""
"UPM00033268","1985","50.767","33.45","169.0","ROMNY, UP","       146","I","        64","I","         1","I","","","","","","","","","","","","","  31.3"," ,I,0704, ","","","","","","","","","","","","","","","","","","","","","","","    650.1"," ,I","","","","","",""
"UPM00033268","1986","50.767","33.45","169.0","ROMNY, UP","       111","I","        54","I","         6","I","","","","","","","","","","","","","  49.4"," ,I,0710, ","","","","","","","","","","","","","","","","","","","","","","","    624.2"," ,I","","","","","",""
"UPM00033268","1987","50.767","33.45","169.0","ROMNY, UP","       129","I","        62","I","         2","I","","","","","","","","","","","","","  29.4"," ,I,0618, ","","","","","","","","","","","","","","","","","","","","","","","    609.0"," ,I","","","","","",""
"UPM00033268","1988","50.767","33.45","169.0","ROMNY, UP","       138","I","        71","I","         1","I","","","","","","","","","","","","","  40.3"," ,I,0708, ","","","","","","","","","","","","","","","","","","","","","","","    588.3"," ,I","","","","","",""
"UPM00033268","1989","50.767","33.45","169.0","ROMNY, UP","       127","I","        59","I","         1","I","","","","","","","","","","","","","  32.9"," ,I,0614, ","","","","","","","","","","","","","","","","","","","","","","","    513.5"," ,I","","","","","",""
"UPM00033268","1990","50.767","33.45","169.0","ROMNY, UP","       139","I","        71","I","         4","I","","","","","","","","","","","","","  54.3"," ,I,0702, ","","","","","","","","","","","","","","","","","","","","","","","    699.8"," ,I","","","","","",""
"UPM00033268","2001","50.767","33.45","169.0","ROMNY, UP","","","","","","","         4","u","       122","u","        54","u","        85","u","         9","u","  -20.8","u,1217, ","","","   34.6","u,0724,+","-2.4","u,1001","-2.4","u,1001","-4.5","u,1024","-12.5","u,1122","-12.5","u,1122","-0.8","u,0415","-2.3","u,0401","-4.9","u,0329","-16.1","u,0301","-16.1","u,0301","","","      8.01","u","     12.24","u","      3.79","u"
"UPM00033268","2003","50.767","33.45","169.0","ROMNY, UP","","","","","","","        11","u","       129","u","","","","","","","  -25.4","u,0112, ","","","","","-0.2","u,1020","-4.6","u,1025","-4.6","u,1025","-13.2","u,1210","-13.2","u,1210","-3.7","u,0427","-3.7","u,0427","-4.7","u,0410","-12.6","u,0324","-12.6","u,0324","","","","","","","      2.98","u"
