"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000AGRA","1998","67.0333","-143.2833","259.1","GRAPHITE LAKE ALASKA, AK US","","","","","       102","U","       209","U","       162","U","        45","U","         0","U","  -40.0","U,0105,+","   31.7","U,0705,+","-1.1","U,0911","-2.8","U,0914","-6.7","U,1001","-6.7","U,1001","-9.4","U,1003","-0.6","U,0507","-4.4","U,0505","-4.4","U,0505","-7.2","U,0427","-13.9","U,0426","    7009.5","5","    7009.5","U","     -2.32","U","      1.65","U","     -6.30","U"
"USR0000AGRA","1999","67.0333","-143.2833","259.1","GRAPHITE LAKE ALASKA, AK US","","","","","       121","U","       223","U","       183","U","        45","U","         2","U","  -44.4","U,0205,+","   32.8","U,0806, ","-3.3","U,0925","-3.3","U,0925","-4.4","U,0927","-8.3","U,0929","-8.9","U,0930","-1.1","U,0521","-3.3","U,0518","-4.4","U,0507","-7.8","U,0505","-11.1","U,0504","","","","","     -4.81","U","     -0.51","U","     -9.11","U"
"USR0000AGRA","2000","67.0333","-143.2833","259.1","GRAPHITE LAKE ALASKA, AK US","     48.5","","      48.5","U","        95","U","       247","U","       199","U","        34","U","         0","U","  -46.1","U,0103, ","   30.0","U,0708, ","0.0","U,0815","-2.8","U,0917","-5.6","U,0918","-7.2","U,0929","-8.9","U,0930","-5.0","U,0522","-5.0","U,0522","-5.0","U,0522","-6.7","U,0515","-10.0","U,0514","","","","","     -3.81","U","      0.16","U","     -7.79","U"
"USR0000AGRA","2001","67.0333","-143.2833","259.1","GRAPHITE LAKE ALASKA, AK US","     26.1","","      26.1","U","       107","U","       233","U","       183","U","        34","U","         0","U","  -36.7","U,1220, ","   29.4","U,0719, ","-1.7","U,0919","-3.3","U,0929","-4.4","U,1009","-7.2","U,1012","-9.4","U,1014","-0.6","U,0528","-3.3","U,0517","-5.0","U,0515","-6.7","U,0505","-14.4","U,0501","    7961.1","1","    7961.1","U","     -3.52","U","      0.53","U","     -7.58","U"
"USR0000AGRA","2002","67.0333","-143.2833","259.1","GRAPHITE LAKE ALASKA, AK US","     37.7","","      37.7","U","        85","U","       228","U","       185","U","        45","U","         0","U","  -37.2","U,0127,+","   29.4","U,0719,+","0.0","U,0822","-2.2","U,0924","-7.2","U,1005","-7.2","U,1005","-13.9","U,1010","-0.6","U,0529","-3.3","U,0528","-5.0","U,0527","-10.6","U,0505","-10.6","U,0505","    7894.3","3","    7894.3","U","     -2.38","U","      1.87","U","     -6.63","U"
"USR0000AGRA","2003","67.0333","-143.2833","259.1","GRAPHITE LAKE ALASKA, AK US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    7279.5","5","    7279.5"," ","","","","","",""
"USR0000AGRA","2005","67.0333","-143.2833","259.1","GRAPHITE LAKE ALASKA, AK US","     55.5","","      55.5","U","        92","U","       213","U","       181","U","        49","U","         0","U","  -42.8","U,0117, ","   31.7","U,0610, ","0.0","U,0831","-3.3","U,0926","-5.6","U,1002","-6.7","U,1004","-9.4","U,1009","0.0","U,0511","-2.2","U,0426","-5.0","U,0421","-12.2","U,0420","-12.2","U,0420","","","","","     -3.27","U","      0.85","U","     -7.38","U"
"USR0000AGRA","2006","67.0333","-143.2833","259.1","GRAPHITE LAKE ALASKA, AK US","     17.7","","      17.7","U","       116","U","       214","U","       180","U","        40","U","         0","U","  -46.7","U,0129, ","   26.7","U,0728,+","-1.1","U,0930","-2.2","U,1001","-5.6","U,1014","-8.9","U,1015","-8.9","U,1015","-3.3","U,0604","-3.3","U,0604","-5.6","U,0502","-6.7","U,0501","-9.4","U,0430","    8130.5","5","    8130.5","U","     -4.01","U","      0.15","U","     -8.16","U"
"USR0000AGRA","2007","67.0333","-143.2833","259.1","GRAPHITE LAKE ALASKA, AK US","     67.7","","      67.7","U","       108","U","       237","U","       184","U","        74","U","         0","U","  -38.3","U,0224,+","   31.1","U,0605, ","-3.3","U,0918","-3.3","U,0918","-5.6","U,0920","-9.4","U,1003","-9.4","U,1003","-0.6","U,0517","-4.4","U,0515","-4.4","U,0515","-9.4","U,0514","-9.4","U,0514","    7917.6","6","    7917.6","U","     -3.22","U","      1.17","U","     -7.61","U"
"USR0000AGRA","2017","67.0333","-143.2833","259.1","GRAPHITE LAKE ALASKA, AK US","     75.3","","      75.3","U","       103","U","       208","U","       181","U","        54","U","         0","U","  -39.4","U,0118, ","   31.1","U,0707, ","-0.6","U,0926","-2.2","U,0927","-4.4","U,1012","-7.2","U,1014","-10.6","U,1015","0.0","U,0511","-3.9","U,0430","-4.4","U,0429","-8.9","U,0428","-8.9","U,0428","","","","","     -2.39","U","      1.70","U","     -6.49","U"
