"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00510992","1939","20.71667","-156.25","2973.9","HALEAKALA, HI US","        71","6","        58","6","        11","6","","","","","","","  71.1"," ,6,0304, ","    914.4"," ,6","",""
"USC00510992","1940","20.71667","-156.25","2973.9","HALEAKALA, HI US","","","","","","","         0","6","","","     0","T,6,0309, ","","","","","        0","T,6"
"USC00510992","1941","20.71667","-156.25","2973.9","HALEAKALA, HI US","","","","","","","","","         2"," ","","","","","","","",""
