"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MXN00030350","1981","21.3167","-97.8667","219.8","CITLALTEPETL, MX","   1983.0","","    1983.0","m","        83","m","        65","m","        12","m","         0","m","         0","m","         0","m","       317","m","        77","m","    7.2","m,0212, "," 144.3"," ,m,1204, ","   36.1","m,0517, ","","","","","","","   1337.5"," ,m","     23.44","m","     27.92","m","     18.95","m"
"MXN00030350","1982","21.3167","-97.8667","219.8","CITLALTEPETL, MX","   2190.6","","    2190.6","m","       107","m","        81","m","        18","m","         0","m","         0","m","         0","m","       328","m","       128","m","    6.1","m,0207,+"," 130.8"," ,m,0420, ","   37.2","m,0416, ","","","     103.4","4","     103.4","m","   1512.8"," ,m","     23.96","m","     28.79","m","     19.14","m"
"MXN00030350","1983","21.3167","-97.8667","219.8","CITLALTEPETL, MX","   2184.6","","    2184.6","m","       109","m","        84","m","        16","m","         0","m","         1","m","         0","m","       326","m","       109","m","   -1.1","m,1225, "," 127.0"," ,m,1010, ","   40.0","m,0413, ","-1.1","m,1225","      85.9","9","      85.9","m","   1470.9"," ,m","     24.07","m","     29.01","m","     19.13","m"
"MXN00030350","1990","21.3167","-97.8667","219.8","CITLALTEPETL, MX","   2048.5","","    2048.5","m","       113","m","        79","m","        23","m","         0","m","         0","m","         0","m","       341","m","        73","m","    6.1","m,1224, "," 273.8"," ,m,0807, ","   39.4","m,0530, ","","","","","","","   1885.0"," ,m","     23.77","m","     28.08","m","     19.46","m"
"MXN00030350","1991","21.3167","-97.8667","219.8","CITLALTEPETL, MX","   2195.5","","    2195.5","m","       115","m","        86","m","        21","m","         0","m","         0","m","         0","m","       315","m","        99","m","    7.8","m,0122, "," 109.5"," ,m,0916, ","   42.2","m,0427, ","","","      85.8","8","      85.8","m","   1789.1"," ,m","     23.98","m","     28.17","m","     19.79","m"
"MXN00030350","1992","21.3167","-97.8667","219.8","CITLALTEPETL, MX","","","","","       137","m","       107","m","        27","m","","","","","","","","","","","",""," 157.0"," ,m,1024, ","","","","","     181.0","0","     181.0"," ","   2232.7"," ,m","","","","","",""
"MXN00030350","1993","21.3167","-97.8667","219.8","CITLALTEPETL, MX","","","","","       120","m","        88","m","        22","m","","","","","","","","","","","",""," 196.6"," ,m,0920, ","","","","","","","","","   1983.5"," ,m","","","","","",""
"MXN00030350","2001","21.3167","-97.8667","219.8","CITLALTEPETL, MX","   2142.5","","    2142.5","m","        95","m","        62","m","        11","m","         0","m","         0","m","         0","m","       329","m","       118","m","    7.8","m,0103, "," 122.2"," ,m,0924, ","   39.4","m,0613, ","","","     161.6","6","     161.6","m","   1131.7"," ,m","     23.87","m","     28.65","m","     19.09","m"
"MXN00030350","2002","21.3167","-97.8667","219.8","CITLALTEPETL, MX","   2176.5","","    2176.5","m","        96","m","        71","m","        14","m","         0","m","         0","m","         0","m","       326","m","       131","m","    6.1","m,0103, ","  89.9"," ,m,0910, ","   39.4","m,0531,+","","","     143.5","5","     143.5","m","   1300.5"," ,m","     23.85","m","     28.93","m","     18.76","m"
"MXN00030350","2003","21.3167","-97.8667","219.8","CITLALTEPETL, MX","   2252.7","","    2252.7","m","        98","m","        74","m","        21","m","         0","m","         0","m","         0","m","       334","m","       130","m","    7.2","m,1218, "," 187.2"," ,m,1031, ","   42.2","m,0318, ","","","     111.8","8","     111.8","m","   1777.5"," ,m","     24.17","m","     29.24","m","     19.10","m"
"MXN00030350","2004","21.3167","-97.8667","219.8","CITLALTEPETL, MX","   2104.1","","    2104.1","m","       105","m","        63","m","        17","m","         0","m","         0","m","         0","m","       332","m","       112","m","    2.8","m,1225, "," 181.1"," ,m,0711, ","   41.7","m,0530, ","","","     128.6","6","     128.6","m","   1570.0"," ,m","     23.68","m","     28.47","m","     18.89","m"
"MXN00030350","2005","21.3167","-97.8667","219.8","CITLALTEPETL, MX","   2120.6","","    2120.6","m","       112","m","        77","m","        21","m","         0","m","         0","m","         0","m","       325","m","       122","m","    6.1","m,1209, "," 256.3"," ,m,0628, ","   41.7","m,0430, ","","","     121.0","0","     121.0","m","   1990.8"," ,m","     23.78","m","     28.86","m","     18.70","m"
