"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"BLM00085196","2002","-16.25","-62.1","497.0","CONCEPCION, BL","         0","S","       317","S","       124","S","   37.5","S,1121, ","     30.58","S"
"BLM00085196","2009","-16.25","-62.1","497.0","CONCEPCION, BL","         0","S","       323","S","        48","S","   36.0","S,1101,+","     29.18","S"
"BLM00085196","2012","-16.25","-62.1","497.0","CONCEPCION, BL","         0","S","       338","S","        61","S","   37.0","S,0914, ","     29.58","S"
"BLM00085196","2014","-16.25","-62.1","497.0","CONCEPCION, BL","         0","S","       327","S","        64","S","   38.0","S,1017,+","     29.13","S"
"BLM00085196","2023","-16.25","-62.1","497.0","CONCEPCION, BL","         0","S","       356","S","       119","S","   38.2","S,1023, ","     31.06","S"
