"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00094702","1948","41.16424","-73.12664","1.8","IGOR I SIKORSKY MEMORIAL AIRPORT, CT US","","","","","","","","","","","","","","","","","","","","","","","","","","","        78"," ","","","         7"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00094702","1949","41.16424","-73.12664","1.8","IGOR I SIKORSKY MEMORIAL AIRPORT, CT US","","","    519.0","","     519.0","0","       128","0","        78","0","         6","0","       16","","         6","0","         0","0","        87","0","        10","0","       138","0","        17","0","       159"," ","","","        28"," ","  -11.7","0,0320, ","   254"," ,0,0301, ","   320"," ,0,0228, ","  52.3"," ,0,0522, ","   36.7","0,0704, ","-0.6","0,1106","-5.6","0,1122","-5.6","0,1122","-6.7","0,1126","-10.6","0,1210","-2.2","0,0321","-2.2","0,0321","-11.7","0,0320","-11.7","0,0320","-11.7","0,0320","    2775.9","9","    2775.9","0","    938.8"," ,0","      768"," ,0","     12.02","0","     16.74","0","      7.30","0","","","","","","","","","","","","","","","",""
"USW00094702","1950","41.16424","-73.12664","1.8","IGOR I SIKORSKY MEMORIAL AIRPORT, CT US","","","    302.2","","     302.2","0","       150","0","        79","0","         8","0","       10","","         6","0","         0","0","       105","0","        18","0","       114","0","         0","0","       177"," ","","","        23"," ","  -17.2","0,0221, ","    76"," ,0,1228,+","   135"," ,0,0214, ","  66.5"," ,0,0820, ","   31.7","0,0731, ","-0.6","0,1027","-3.3","0,1202","-5.0","0,1218","-6.7","0,1219","-10.0","0,1220","-3.3","0,0414","-3.3","0,0414","-6.7","0,0319","-6.7","0,0319","-9.4","X,0307","    3137.9","9","    3137.9","0","   1044.7"," ,0","      595"," ,0","     10.33","0","     14.75","0","      5.92","0","","","","","","","","","","","","","","","",""
"USW00094702","1951","41.16424","-73.12664","1.8","IGOR I SIKORSKY MEMORIAL AIRPORT, CT US","","","    382.2","","     382.2","0","       115","0","        76","0","        14","0","       10","","         4","0","         0","0","        96","0","        19","0","       131","0","         2","0","       178"," ","","","        31"," ","  -15.0","0,1217, ","    51"," ,0,0204,+","    69"," ,0,0131, ","  45.7"," ,0,0207, ","   32.2","0,0731,+","-1.1","0,1103","-3.3","0,1104","-7.2","0,1120","-7.2","0,1120","-8.9","0,1128","-5.0","0,0327","-5.0","0,0327","-5.0","0,0327","-6.7","0,0216","-12.8","0,0210","    2939.4","4","    2939.4","0","   1062.6"," ,0","      361"," ,0","     11.25","0","     15.89","0","      6.62","0","","","","","","","","","","","","","","","",""
"USW00094702","1952","41.16424","-73.12664","1.8","IGOR I SIKORSKY MEMORIAL AIRPORT, CT US","","","    493.7","","     493.7","0","       112","0","        74","0","        12","0","       11","","         9","0","         0","0","       102","0","        10","0","       139","0","        10","0","       167"," ","","","        23"," ","  -16.7","0,0130, ","   102"," ,0,0128, ","   119"," ,0,0128, ","  93.7"," ,0,0821, ","   35.0","0,0626, ","0.0","0,1020","-2.2","0,1026","-6.1","0,1201","-8.9","0,1227","-8.9","0,1227","-0.6","0,0412","-3.9","0,0316","-5.0","0,0315","-8.3","0,0302","-10.0","0,0214","    2967.0","0","    2967.0","0","   1234.5"," ,0","      633"," ,0","     11.63","0","     16.33","0","      6.93","0","","","","","","","","","","","","","","","",""
"USW00094702","1953","41.16424","-73.12664","1.8","IGOR I SIKORSKY MEMORIAL AIRPORT, CT US","","","    458.2","","     458.2","0","       105","0","        69","0","        11","0","        6","","         4","0","         0","0","        81","0","         6","0","       141","0","        14","0","       165"," ","","","        24"," ","  -10.6","0,1218,+","    51"," ,0,0108, ","    86"," ,0,1106, ","  87.6"," ,0,0723, ","   37.2","0,0902, ","-1.1","0,1106","-2.2","0,1203","-9.4","0,1217","-9.4","0,1217","-9.4","0,1217","-0.6","0,0322","-8.9","0,0311","-8.9","0,0311","-8.9","0,0311","-8.9","0,0311","    2830.6","6","    2830.6","0","   1127.3"," ,0","      231"," ,0","     12.13","0","     16.87","0","      7.38","0","","","","","","","","","","","","","","","",""
"USW00094702","1954","41.16424","-73.12664","1.8","IGOR I SIKORSKY MEMORIAL AIRPORT, CT US","","","","","","","","","","","","","       15","","         5","0","","","","","","","","","","","       133"," ","","","        28"," ","","","   127"," ,0,0118,+","    81"," ,0,0111, ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","      324"," ,0","","","","","","","","","","","","","","","","","","","","","",""
"USW00094702","1955","41.16424","-73.12664","1.8","IGOR I SIKORSKY MEMORIAL AIRPORT, CT US","","","    526.0","","     526.0","0","       118","0","        73","0","         8","0","        8","","         5","0","         2","0","       111","0","        23","0","       153","0","        17","0","       139"," ","","","        27"," ","  -17.8","0,1221,+","   102"," ,0,1223, ","   102"," ,0,1222, "," 120.9"," ,0,1015, ","   35.6","0,0820,+","-0.6","0,1109","-2.2","0,1126","-7.8","0,1129","-7.8","0,1129","-8.9","0,1219","-1.1","0,0409","-2.8","0,0329","-8.3","0,0308","-8.3","0,0308","-10.6","0,0214","    2974.1","1","    2974.1","0","   1106.5"," ,0","      395"," ,0","     11.22","0","     15.80","0","      6.64","0","","","","","","","","","","","","","","","",""
"USW00094702","1956","41.16424","-73.12664","1.8","IGOR I SIKORSKY MEMORIAL AIRPORT, CT US","","","    358.6","","     358.6","0","       139","0","        87","0","         9","0","       14","","         5","0","         0","0","       106","0","        13","0","       114","0","         6","0","       148"," ","","","        28"," ","  -13.3","0,0102, ","   254"," ,0,0320, ","   249"," ,0,0319, ","  39.4"," ,0,0705, ","   35.0","0,0702, ","-4.4","0,1110","-4.4","0,1110","-4.4","0,1110","-6.7","0,1124","-10.6","0,1230","0.0","0,0425","-2.8","0,0329","-9.4","0,0325","-9.4","0,0325","-9.4","0,0325","    3302.1","1","    3302.1","0","   1027.6"," ,0","      687"," ,0","     10.55","0","     15.09","0","      6.01","0","","","","","","","","","","","","","","","",""
"USW00094702","1957","41.16424","-73.12664","1.8","IGOR I SIKORSKY MEMORIAL AIRPORT, CT US","","","    464.7","","     464.7","0","       113","0","        70","0","         4","0","       26","","        10","0","         2","0","       105","0","        16","0","       138","0","        13","0","       126"," ","","","        24"," ","  -20.6","0,0115, ","   102"," ,0,1205,+","   130"," ,0,1204, ","  35.8"," ,0,0729, ","   39.4","0,0722, ","-2.8","0,1111","-2.8","0,1111","-7.2","0,1127","-7.2","0,1127","-10.0","0,1212","-0.6","0,0416","-2.8","0,0311","-4.4","0,0306","-6.7","0,0305","-8.9","0,0212","    3031.6","6","    3031.6","0","    751.8"," ,0","      713"," ,0","     11.44","0","     16.23","0","      6.64","0","","","","","","","","","","","","","","","",""
