"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"NLE00108968","1951","52.35","6.6667","11.0","ALMELO, NL","       165","E","        98","E","         2","E","","","","","  35.0"," ,E,0627, ","    922.4"," ,E"
"NLE00108968","1952","52.35","6.6667","11.0","ALMELO, NL","       187","E","        90","E","         3","E","","","","","  32.5"," ,E,0815, ","    771.9"," ,E"
"NLE00108968","1953","52.35","6.6667","11.0","ALMELO, NL","       159","E","        69","E","         1","E","","","","","  27.6"," ,E,0824, ","    637.0"," ,E"
"NLE00108968","1954","52.35","6.6667","11.0","ALMELO, NL","       210","E","       114","E","         4","E","","","","","  38.7"," ,E,0814, ","   1022.9"," ,E"
"NLE00108968","1955","52.35","6.6667","11.0","ALMELO, NL","       162","E","        79","E","         2","E","","","","","  38.7"," ,E,0116, ","    673.3"," ,E"
"NLE00108968","1956","52.35","6.6667","11.0","ALMELO, NL","       183","E","        95","E","         1","E","       19","","   150"," ,E,0216,+","  45.2"," ,E,0714, ","    808.4"," ,E"
"NLE00108968","1957","52.35","6.6667","11.0","ALMELO, NL","       174","E","       105","E","         4","E","        4","","    80"," ,E,1215, ","  34.9"," ,E,0911, ","    912.4"," ,E"
"NLE00108968","1958","52.35","6.6667","11.0","ALMELO, NL","       188","E","       103","E","         2","E","       12","","   230"," ,E,0123, ","  29.8"," ,E,0716, ","    809.9"," ,E"
"NLE00108968","1959","52.35","6.6667","11.0","ALMELO, NL","       122","E","        63","E","         0","E","       13","","   150"," ,E,0118,+","  18.2"," ,E,0730,+","    473.7"," ,E"
"NLE00108968","1960","52.35","6.6667","11.0","ALMELO, NL","       177","E","       101","E","         3","E","        5","","    80"," ,E,0118,+","  64.0"," ,E,1203, ","    913.4"," ,E"
"NLE00108968","1961","52.35","6.6667","11.0","ALMELO, NL","       176","E","       110","E","         5","E","        0","","    20"," ,E,1207,+","  32.0"," ,E,1130, ","   1032.5"," ,E"
"NLE00108968","1962","52.35","6.6667","11.0","ALMELO, NL","       178","E","        83","E","         1","E","       11","","   150"," ,E,1231, ","  26.8"," ,E,0726, ","    718.0"," ,E"
"NLE00108968","1963","52.35","6.6667","11.0","ALMELO, NL","       150","E","        87","E","         2","E","       57","","   150"," ,E,0221,+","  29.0"," ,E,0820, ","    760.1"," ,E"
"NLE00108968","1964","52.35","6.6667","11.0","ALMELO, NL","       157","E","        79","E","         1","E","        6","","    80"," ,E,0219,+","  34.2"," ,E,0531, ","    647.7"," ,E"
"NLE00108968","1965","52.35","6.6667","11.0","ALMELO, NL","       196","E","       119","E","         4","E","        8","","    80"," ,E,1230,+","  32.7"," ,E,0725, ","   1076.0"," ,E"
"NLE00108968","1966","52.35","6.6667","11.0","ALMELO, NL","       187","E","       111","E","         5","E","       13","","   150"," ,E,0214,+","  88.2"," ,E,0618, ","   1244.0"," ,E"
"NLE00108968","1967","52.35","6.6667","11.0","ALMELO, NL","       203","E","       103","E","         0","E","        1","","    40"," ,E,1209, ","  21.7"," ,E,0813, ","    805.6"," ,E"
"NLE00108968","1968","52.35","6.6667","11.0","ALMELO, NL","       172","E","       109","E","         2","E","       10","","   230"," ,E,0112, ","  34.2"," ,E,0915, ","    860.5"," ,E"
"NLE00108968","1969","52.35","6.6667","11.0","ALMELO, NL","       157","E","        84","E","         3","E","       14","","   150"," ,E,0220,+","  31.1"," ,E,0817, ","    704.5"," ,E"
"NLE00108968","1970","52.35","6.6667","11.0","ALMELO, NL","       179","E","        93","E","         3","E","       16","","    80"," ,E,0309,+","  38.5"," ,E,0714, ","    827.9"," ,E"
"NLE00108968","1971","52.35","6.6667","11.0","ALMELO, NL","       151","E","        76","E","         1","E","        8","","    80"," ,E,0106,+","  25.9"," ,E,0805, ","    564.6"," ,E"
"NLE00108968","1972","52.35","6.6667","11.0","ALMELO, NL","       143","E","        76","E","         2","E","        0","","    20"," ,E,0311,+","  37.1"," ,E,0727, ","    702.9"," ,E"
"NLE00108968","1973","52.35","6.6667","11.0","ALMELO, NL","       172","E","        90","E","         0","E","        6","","   150"," ,E,1130, ","  21.5"," ,E,1010, ","    749.7"," ,E"
"NLE00108968","1974","52.35","6.6667","11.0","ALMELO, NL","       182","E","       102","E","         0","E","        0","","     0"," ,E,1231,+","  21.8"," ,E,1022, ","    864.5"," ,E"
