"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CNFO","1999","37.2331","-119.5047","829.1","NORTH FORK CALIFORNIA, CA US","    751.0","","     751.0","U","         0","U","        51","U","         0","U","       210","U","        98","U","   -6.1","U,0210, ","   39.4","U,0825,+","0.0","U,1121","-2.2","U,1208","","","","","0.0","U,0429","-3.9","U,0404","-6.1","U,0210","","","","","","","     15.51","U","     23.79","U","      7.24","U"
"USR0000CNFO","2000","37.2331","-119.5047","829.1","NORTH FORK CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1534.0","0","    1534.0","U","","","","","",""
"USR0000CNFO","2001","37.2331","-119.5047","829.1","NORTH FORK CALIFORNIA, CA US","    947.7","","     947.7","U","         0","U","        69","U","         0","U","       224","U","       112","U","   -5.0","U,0117, ","   43.3","U,0703, ","0.0","U,1125","-2.8","U,1127","","","","","0.0","U,0421","-2.2","U,0410","-4.4","U,0208","","","","","","","     15.95","U","     23.98","U","      7.92","U"
"USR0000CNFO","2002","37.2331","-119.5047","829.1","NORTH FORK CALIFORNIA, CA US","","","","","","","","","         0","U","       215","U","       105","U","","","   43.3","U,0710,+","","","","","","","","","","","","","","","","","","","","","","","     24.09","U","",""
"USR0000CNFO","2003","37.2331","-119.5047","829.1","NORTH FORK CALIFORNIA, CA US","   1020.8","","    1020.8","U","         0","U","        50","U","         0","U","       201","U","       120","U","   -5.0","U,1227, ","   42.2","U,0717, ","0.0","U,1102","-2.8","U,1122","-5.0","U,1227","","","-0.6","U,0509","","","","","","","    1712.0","0","    1712.0","U","     16.29","U","     24.52","U","      8.05","U"
"USR0000CNFO","2004","37.2331","-119.5047","829.1","NORTH FORK CALIFORNIA, CA US","    855.4","","     855.4","U","         0","U","        56","U","         0","U","       220","U","       107","U","   -5.0","U,0104, ","   41.1","U,0811, ","0.0","U,1028","-3.9","U,1129","","","","","0.0","U,0418","-2.2","U,0228","-5.0","U,0104","","","    1626.4","4","    1626.4","U","     15.87","U","     24.14","U","      7.60","U"
"USR0000CNFO","2005","37.2331","-119.5047","829.1","NORTH FORK CALIFORNIA, CA US","    778.9","","     778.9","U","         0","U","        33","U","         0","U","       212","U","        85","U","   -2.8","U,1127,+","   42.8","U,0717, ","0.0","U,1126","-2.8","U,1127","","","","","0.0","U,0510","-2.8","U,0112","","","","","    1932.7","7","    1932.7","U","     15.82","U","     23.90","U","      7.73","U"
"USR0000CNFO","2006","37.2331","-119.5047","829.1","NORTH FORK CALIFORNIA, CA US","    911.7","","     911.7","U","         0","U","        60","U","         0","U","       222","U","       108","U","   -5.0","U,0220, ","   43.9","U,0723,+","-0.6","U,1112","-2.8","U,1129","","","","","0.0","U,0417","-2.2","U,0321","-4.4","U,0304","","","    1693.4","4","    1693.4","U","     15.85","U","     24.12","U","      7.57","U"
"USR0000CNFO","2007","37.2331","-119.5047","829.1","NORTH FORK CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1689.5","5","    1689.5","U","","","","","",""
"USR0000CNFO","2009","37.2331","-119.5047","829.1","NORTH FORK CALIFORNIA, CA US","    869.1","","     869.1","U","         0","U","        52","U","         0","U","       208","U","        95","U","   -7.2","U,1209,+","   42.8","U,0719, ","0.0","U,1029","-2.2","U,1207","-7.2","U,1208","-7.2","U,1208","0.0","U,0425","-2.2","U,0323","-5.0","U,0210","","","","","","","     15.60","U","     23.60","U","      7.61","U"
"USR0000CNFO","2010","37.2331","-119.5047","829.1","NORTH FORK CALIFORNIA, CA US","    786.6","","     786.6","U","         0","U","        48","U","         0","U","       194","U","        96","U","   -5.6","U,1230, ","   43.9","U,0825, ","0.0","U,1109","-3.3","U,1125","-4.4","U,1129","","","0.0","U,0522","-2.8","U,0309","","","","","    2014.5","5","    2014.5","U","     15.00","U","     22.84","U","      7.15","U"
"USR0000CNFO","2011","37.2331","-119.5047","829.1","NORTH FORK CALIFORNIA, CA US","    738.8","","     738.8","U","         0","U","        76","U","         0","U","       199","U","        91","U","   -5.6","U,0227, ","   39.4","U,0828,+","-0.6","U,1104","-2.2","U,1223","","","","","0.0","U,0510","-2.8","U,0409","-5.6","U,0227","","","    1970.2","2","    1970.2","U","     14.99","U","     23.10","U","      6.89","U"
"USR0000CNFO","2012","37.2331","-119.5047","829.1","NORTH FORK CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1742.7","7","    1742.7"," ","","","","","",""
"USR0000CNFO","2013","37.2331","-119.5047","829.1","NORTH FORK CALIFORNIA, CA US","    986.7","","     986.7","U","         0","U","        50","U","         0","U","       245","U","       111","U","   -7.8","U,1208, ","   43.3","U,0630, ","0.0","U,1203","-2.8","U,1204","-5.0","U,1205","-7.8","U,1208","-0.6","U,0416","-2.8","U,0211","-6.1","U,0114","-6.7","U,0112","","","","","     16.79","U","     25.57","U","      8.00","U"
"USR0000CNFO","2014","37.2331","-119.5047","829.1","NORTH FORK CALIFORNIA, CA US","   1002.5","","    1002.5","U","         0","U","        18","U","         0","U","       253","U","       117","U","   -4.4","U,1226, ","   40.6","U,0713,+","0.0","U,1214","-4.4","U,1226","-4.4","U,1226","","","0.0","U,0402","","","","","","","    1289.6","6","    1289.6","U","     17.50","U","     25.74","U","      9.26","U"
"USR0000CNFO","2015","37.2331","-119.5047","829.1","NORTH FORK CALIFORNIA, CA US","    931.5","","     931.5","U","         0","U","        36","U","         0","U","       232","U","        98","U","   -5.0","U,0101, ","   40.6","U,0817,+","0.0","U,1110","-2.8","U,1126","","","","","0.0","U,0408","-2.2","U,0103","-5.0","U,0101","","","    1320.7","7","    1320.7","U","     16.73","U","     24.42","U","      9.04","U"
"USR0000CNFO","2016","37.2331","-119.5047","829.1","NORTH FORK CALIFORNIA, CA US","    881.8","","     881.8","U","         0","U","        25","U","         0","U","       225","U","       101","U","   -3.9","U,1225, ","   41.1","U,0730,+","0.0","U,1117","-2.2","U,1207","","","","","-1.7","U,0329","-2.2","U,0203","","","","","    1673.1","1","    1673.1","U","     16.48","U","     24.21","U","      8.75","U"
"USR0000CNFO","2017","37.2331","-119.5047","829.1","NORTH FORK CALIFORNIA, CA US","    987.4","","     987.4","U","         0","U","        33","U","         0","U","       210","U","        99","U","   -3.9","U,1221,+","   42.8","U,0828, ","-1.1","U,1205","-2.2","U,1220","","","","","-0.6","U,0409","-3.9","U,0306","","","","","    1740.0","0","    1740.0","U","     16.47","U","     23.90","U","      9.05","U"
