"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASN00022006","1884","-33.9551","137.6953","44.0","KADINA, AS","","","","","        55","a","        38","a","         3","a","","","","","","","","","","","","","  31.0"," ,a,0511, ","","","","","","","","","","","","","    364.2"," ,a","","","","","",""
"ASN00022006","1885","-33.9551","137.6953","44.0","KADINA, AS","","","","","        55","a","        21","a","         0","a","","","","","","","","","","","","","  17.8"," ,a,0228, ","","","","","","","","","","","","","    278.1"," ,a","","","","","",""
"ASN00022006","1886","-33.9551","137.6953","44.0","KADINA, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    290.9"," ,a","","","","","",""
"ASN00022006","1887","-33.9551","137.6953","44.0","KADINA, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    438.3"," ,a","","","","","",""
"ASN00022006","1888","-33.9551","137.6953","44.0","KADINA, AS","","","","","        68","a","        24","a","         0","a","","","","","","","","","","","","","  15.2"," ,a,0713, ","","","","","","","","","","","","","    256.4"," ,a","","","","","",""
"ASN00022006","1889","-33.9551","137.6953","44.0","KADINA, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    692.0"," ,a","","","","","",""
"ASN00022006","1890","-33.9551","137.6953","44.0","KADINA, AS","","","","","       101","a","        41","a","         1","a","","","","","","","","","","","","","  30.5"," ,a,0129, ","","","","","","","","","","","","","    529.4"," ,a","","","","","",""
"ASN00022006","1891","-33.9551","137.6953","44.0","KADINA, AS","","","","","        74","a","        26","a","         0","a","","","","","","","","","","","","","  21.3"," ,a,0919, ","","","","","","","","","","","","","    392.9"," ,a","","","","","",""
"ASN00022006","1892","-33.9551","137.6953","44.0","KADINA, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    499.3"," ,a","","","","","",""
"ASN00022006","1893","-33.9551","137.6953","44.0","KADINA, AS","","","","","        82","a","        36","a","         3","a","","","","","","","","","","","","","  39.4"," ,a,0530, ","","","","","","","","","","","","","    522.9"," ,a","","","","","",""
"ASN00022006","1894","-33.9551","137.6953","44.0","KADINA, AS","","","","","        92","a","        30","a","         0","a","","","","","","","","","","","","","  19.1"," ,a,0717, ","","","","","","","","","","","","","    450.6"," ,a","","","","","",""
"ASN00022006","1895","-33.9551","137.6953","44.0","KADINA, AS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    373.5"," ,a","","","","","",""
"ASN00022006","1896","-33.9551","137.6953","44.0","KADINA, AS","","","","","        80","a","        18","a","         1","a","","","","","","","","","","","","","  39.9"," ,a,0813, ","","","","","","","","","","","","","    334.1"," ,a","","","","","",""
"ASN00022006","1897","-33.9551","137.6953","44.0","KADINA, AS","","","","","        70","a","        24","a","         1","a","","","","","","","","","","","","","  26.4"," ,a,0710, ","","","","","","","","","","","","","    261.0"," ,a","","","","","",""
