"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CHM00058457","1951","30.233","120.167","43.0","HANGZHOU, CH","   1120.9","","    1120.9","s","       137","s","        94","s","        17","s","         0","s","        45","s","         2","s","       189","s","        54","s","   -6.7","s,0113, ","  90.6"," ,s,0717, ","   39.7","s,0621, ","-2.0","s,1123","-2.9","s,1124","-4.5","s,1215","","","-0.7","s,0307","-3.5","s,0303","-4.4","s,0206","-6.7","s,0113","","","","","","","   1596.7"," ,s","     16.35","s","     20.77","s","     11.94","s"
"CHM00058457","1952","30.233","120.167","43.0","HANGZHOU, CH","   1177.4","","    1177.4","s","       145","s","        99","s","        19","s","         0","s","        40","s","         3","s","       194","s","        59","s","   -5.5","s,0218, "," 110.8"," ,s,0619, ","   39.2","s,0802,+","-3.5","s,1202","-3.5","s,1202","-4.9","s,1203","","","-3.6","s,0221","-3.6","s,0221","-4.7","s,0220","","","","","    1738.8","8","    1738.8","s","   1647.6"," ,s","     16.68","s","     20.95","s","     12.42","s"
"CHM00058457","1953","30.233","120.167","43.0","HANGZHOU, CH","   1381.6","","    1381.6","s","       161","s","       106","s","        14","s","         0","s","        25","s","         0","s","       189","s","        71","s","   -4.8","s,0118, ","  70.0"," ,s,0610, ","   39.1","s,0826, ","-2.3","s,1211","-2.3","s,1211","","","","","-4.0","s,0222","-4.0","s,0222","-4.8","s,0118","","","","","    1736.9","9","    1736.9","s","   1479.5"," ,s","     17.46","s","     21.38","s","     13.56","s"
"CHM00058457","1954","30.233","120.167","43.0","HANGZHOU, CH","   1095.4","","    1095.4","s","       156","s","       119","s","        30","s","         0","s","        31","s","         0","s","       190","s","        43","s","   -5.0","s,0126, "," 141.6"," ,s,0519, ","   37.9","s,0812, ","-1.7","s,1210","-2.2","s,1212","-4.7","s,1213","","","-0.6","s,0313","-2.5","s,0307","-5.0","s,0126","","","","","    1650.3","3","    1650.3","s","   2356.1"," ,s","     16.56","s","     20.28","s","     12.84","s"
"CHM00058457","1955","30.233","120.167","43.0","HANGZHOU, CH","   1165.1","","    1165.1","s","       128","s","        78","s","         9","s","         0","s","        37","s","         2","s","       188","s","        48","s","   -8.0","s,0111, ","  84.3"," ,s,0609, ","   36.0","s,0912,+","-1.6","s,1130","-2.6","s,1217","","","","","-1.8","s,0222","-3.0","s,0220","-5.8","s,0117","-7.0","s,0116","","","    1765.9","9","    1765.9","s","   1181.7"," ,s","     16.56","s","     20.98","s","     12.14","s"
"CHM00058457","1956","30.233","120.167","43.0","HANGZHOU, CH","   1166.6","","    1166.6","s","       139","s","        86","s","        16","s","         0","s","        48","s","         1","s","       182","s","        55","s","   -5.7","s,0124, "," 121.6"," ,s,0802, ","   37.5","s,0711,+","-3.6","s,1125","-3.6","s,1125","","","","","-0.8","s,0320","-2.4","s,0312","-4.7","s,0219","","","","","    1810.4","4","    1810.4","s","   1561.9"," ,s","     16.25","s","     20.35","s","     12.14","s"
"CHM00058457","1957","30.233","120.167","43.0","HANGZHOU, CH","   1047.4","","    1047.4","s","       150","s","        95","s","        14","s","         0","s","        29","s","         2","s","       186","s","        38","s","   -7.7","s,0210, ","  75.1"," ,s,0505, ","   37.9","s,0722, ","-1.2","s,1218","","","","","","","-2.3","s,0314","-2.3","s,0314","-5.2","s,0213","-7.2","s,0211","","","    1964.1","1","    1964.1","s","   1525.7"," ,s","     16.26","s","     20.06","s","     12.45","s"
"CHM00058457","1958","30.233","120.167","43.0","HANGZHOU, CH","   1163.4","","    1163.4","s","       129","s","        84","s","        10","s","         0","s","        41","s","         2","s","       166","s","        50","s","   -6.6","s,0116, ","  91.4"," ,s,0901, ","   37.4","s,0707, ","-0.1","s,1202","","","","","","","-0.7","s,0304","-3.1","s,0303","-4.5","s,0125","","","","","    1664.6","6","    1664.6","s","   1280.6"," ,s","     16.59","s","     20.71","s","     12.46","s"
"CHM00058457","1959","30.233","120.167","43.0","HANGZHOU, CH","   1150.0","","    1150.0","s","       144","s","       103","s","        15","s","         0","s","        28","s","         0","s","       191","s","        47","s","   -6.5","s,0106, ","  66.1"," ,s,0411, ","   37.8","s,0822, ","-0.1","s,1127","-2.4","s,1227","","","","","-0.1","s,0220","-4.1","s,0123","-4.4","s,0120","","","","","    1747.9","9","    1747.9","s","   1516.8"," ,s","     16.89","s","     20.73","s","     13.05","s"
"CHM00058457","1960","30.233","120.167","43.0","HANGZHOU, CH","   1205.1","","    1205.1","s","       136","s","        96","s","        14","s","         0","s","        33","s","         1","s","       198","s","        46","s","   -4.8","s,1219, ","  84.7"," ,s,0804, ","   38.2","s,0714, ","-1.3","s,1127","-4.8","s,1219","-4.8","s,1219","","","-0.4","s,0223","-2.6","s,0130","-4.6","s,0125","","","","","    1589.1","1","    1589.1","s","   1396.3"," ,s","     17.08","s","     21.16","s","     12.99","s"
