"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00513369","1964","19.5038","-154.8634","88.4","KAPOHO LANDING 93.5, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00513369","1965","19.5038","-154.8634","88.4","KAPOHO LANDING 93.5, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00513369","1966","19.5038","-154.8634","88.4","KAPOHO LANDING 93.5, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00513369","1967","19.5038","-154.8634","88.4","KAPOHO LANDING 93.5, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00513369","1968","19.5038","-154.8634","88.4","KAPOHO LANDING 93.5, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00513369","1969","19.5038","-154.8634","88.4","KAPOHO LANDING 93.5, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00513369","1970","19.5038","-154.8634","88.4","KAPOHO LANDING 93.5, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00513369","1971","19.5038","-154.8634","88.4","KAPOHO LANDING 93.5, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00513369","1972","19.5038","-154.8634","88.4","KAPOHO LANDING 93.5, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00513369","1973","19.5038","-154.8634","88.4","KAPOHO LANDING 93.5, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00513369","1974","19.5038","-154.8634","88.4","KAPOHO LANDING 93.5, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00513369","1975","19.5038","-154.8634","88.4","KAPOHO LANDING 93.5, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00513369","1977","19.5038","-154.8634","88.4","KAPOHO LANDING 93.5, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00513369","1978","19.5038","-154.8634","88.4","KAPOHO LANDING 93.5, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00513369","1980","19.5038","-154.8634","88.4","KAPOHO LANDING 93.5, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00513369","1981","19.5038","-154.8634","88.4","KAPOHO LANDING 93.5, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00513369","1982","19.5038","-154.8634","88.4","KAPOHO LANDING 93.5, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00513369","1983","19.5038","-154.8634","88.4","KAPOHO LANDING 93.5, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00513369","1984","19.5038","-154.8634","88.4","KAPOHO LANDING 93.5, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00513369","1986","19.5038","-154.8634","88.4","KAPOHO LANDING 93.5, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00513369","1987","19.5038","-154.8634","88.4","KAPOHO LANDING 93.5, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00513369","1988","19.5038","-154.8634","88.4","KAPOHO LANDING 93.5, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00513369","1989","19.5038","-154.8634","88.4","KAPOHO LANDING 93.5, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00513369","1991","19.5038","-154.8634","88.4","KAPOHO LANDING 93.5, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00513369","1992","19.5038","-154.8634","88.4","KAPOHO LANDING 93.5, HI US","","","         0","0","","","     0"," ,0,1231,+","        0"," ,0"
