"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"GV000001847","1945","8.53","-9.42","543.0","MACENTA, GV","","","","","       179","I","       149","I","        42","I","","","","","","","","","","","",""," 118.2"," ,I,0805, ","","","","","","","   3028.8"," ,I","","","","","",""
"GV000001847","1946","8.53","-9.42","543.0","MACENTA, GV","   2184.0","","    2184.0","I","       194","I","       168","I","        48","I","         0","I","         0","I","         0","I","       359","I","        64","I","    8.7","I,0130, "," 170.1"," ,I,0910, ","   36.7","I,0219, ","","","","","   3634.2"," ,I","     24.41","I","     30.11","I","     18.72","I"
"GV000001847","1947","8.53","-9.42","543.0","MACENTA, GV","","","","","       178","I","       154","I","        38","I","","","","","","","","","","","",""," 158.1"," ,I,0722, ","","","","","","","   3295.5"," ,I","","","","","",""
"GV000001847","1948","8.53","-9.42","543.0","MACENTA, GV","   2176.9","","    2176.9","I","       186","I","       155","I","        30","I","         0","I","         0","I","         0","I","       364","I","        65","I","    8.4","I,0116, "," 107.8"," ,I,0704, ","   36.2","I,0222, ","       0.0","0","       0.0","I","   2813.4"," ,I","     24.34","I","     30.15","I","     18.53","I"
"GV000001847","1949","8.53","-9.42","543.0","MACENTA, GV","   2278.0","","    2278.0","I","       179","I","       154","I","        38","I","         0","I","         0","I","         0","I","       365","I","        75","I","    8.6","I,0204, "," 113.7"," ,I,0801, ","   36.0","I,0222, ","       0.0","0","       0.0","I","   3033.5"," ,I","     24.57","I","     30.54","I","     18.61","I"
"GV000001847","1950","8.53","-9.42","543.0","MACENTA, GV","   2211.2","","    2211.2","I","       168","I","       138","I","        24","I","         0","I","         0","I","         0","I","       365","I","        88","I","    9.2","I,0116, "," 104.5"," ,I,0724, ","   35.9","I,0309, ","       0.0","0","       0.0","I","   2244.4"," ,I","     24.40","I","     30.24","I","     18.55","I"
"GV000001847","1951","8.53","-9.42","543.0","MACENTA, GV","   2245.4","","    2245.4","I","       178","I","       145","I","        46","I","         0","I","         0","I","         0","I","       365","I","        47","I","    9.5","I,1229, ","  78.1"," ,I,0716, ","   34.5","I,0217, ","       0.0","0","       0.0","I","   2870.7"," ,I","     24.49","I","     30.04","I","     18.95","I"
"GV000001847","1952","8.53","-9.42","543.0","MACENTA, GV","   2157.0","","    2157.0","I","       189","I","       165","I","        38","I","         0","I","         0","I","         0","I","       366","I","        53","I","    8.9","I,0102, ","  95.9"," ,I,0622, ","   35.6","I,0210, ","       0.0","0","       0.0","I","   2956.7"," ,I","     24.23","I","     29.63","I","     18.84","I"
"GV000001847","1953","8.53","-9.42","543.0","MACENTA, GV","   2210.7","","    2210.7","I","       194","I","       162","I","        36","I","         0","I","         0","I","         0","I","       365","I","        25","I","   11.2","I,0201, "," 144.1"," ,I,0718, ","   33.7","I,0220, ","       0.0","0","       0.0","I","   3292.2"," ,I","     24.39","I","     29.32","I","     19.47","I"
"GV000001847","1954","8.53","-9.42","543.0","MACENTA, GV","   1981.0","","    1981.0","I","       210","I","       187","I","        45","I","         0","I","         0","I","         0","I","       364","I","        10","I","   10.3","I,0102, ","  94.6"," ,I,0810, ","   33.3","I,0211, ","       0.0","0","       0.0","I","   3661.3"," ,I","     23.77","I","     28.60","I","     18.94","I"
"GV000001847","1955","8.53","-9.42","543.0","MACENTA, GV","   1982.5","","    1982.5","I","       205","I","       165","I","        46","I","         0","I","         0","I","         0","I","       365","I","        19","I","    7.5","I,1230,+"," 102.0"," ,I,0823, ","   33.8","I,0204, ","       0.0","0","       0.0","I","   3607.3"," ,I","     23.77","I","     29.07","I","     18.47","I"
"GV000001847","1956","8.53","-9.42","543.0","MACENTA, GV","   1958.4","","    1958.4","I","       192","I","       151","I","        27","I","         0","I","         0","I","         0","I","       366","I","        16","I","    9.0","I,0107, "," 106.5"," ,I,0921, ","   33.2","I,0127, ","       0.1","1","       0.1","I","   2719.6"," ,I","     23.76","I","     29.16","I","     18.35","I"
"GV000001847","1957","8.53","-9.42","543.0","MACENTA, GV","","","","","       189","I","       168","I","        39","I","","","","","","","","","","","",""," 116.0"," ,I,0607, ","","","       0.0","0","       0.0","I","   3359.4"," ,I","","","","","",""
