"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UPM00033203","1958","51.5","27.7","181.0","OLEVSK, UP","       170","I","        80","I","         6","I","","","","","","","  46.9"," ,I,0821, ","","","","","","","","","","","","","","","","","","","","","    822.4"," ,I","",""
"UPM00033203","1961","51.5","27.7","181.0","OLEVSK, UP","       136","I","        47","I","         2","I","","","","","","","  64.9"," ,I,0603, ","","","","","","","","","","","","","","","","","","","","","    489.8"," ,I","",""
"UPM00033203","1962","51.5","27.7","181.0","OLEVSK, UP","       169","I","        75","I","         6","I","","","","","","","  40.9"," ,I,0709, ","","","","","","","","","","","","","","","","","","","","","    779.3"," ,I","",""
"UPM00033203","1963","51.5","27.7","181.0","OLEVSK, UP","       114","I","        50","I","         0","I","","","","","","","  21.2"," ,I,0813, ","","","","","","","","","","","","","","","","","","","","","    410.6"," ,I","",""
"UPM00033203","1964","51.5","27.7","181.0","OLEVSK, UP","       136","I","        56","I","         2","I","","","","","","","  59.4"," ,I,0909, ","","","","","","","","","","","","","","","","","","","","","    573.9"," ,I","",""
"UPM00033203","1965","51.5","27.7","181.0","OLEVSK, UP","       140","I","        59","I","         2","I","","","","","","","  28.7"," ,I,0611, ","","","","","","","","","","","","","","","","","","","","","    539.4"," ,I","",""
"UPM00033203","1967","51.5","27.7","181.0","OLEVSK, UP","       158","I","        74","I","         1","I","","","","","","","  26.6"," ,I,0425, ","","","","","","","","","","","","","","","","","","","","","    642.5"," ,I","",""
"UPM00033203","1968","51.5","27.7","181.0","OLEVSK, UP","       177","I","        77","I","         0","I","","","","","","","  22.1"," ,I,0225, ","","","","","","","","","","","","","","","","","","","","","    661.2"," ,I","",""
"UPM00033203","1969","51.5","27.7","181.0","OLEVSK, UP","       158","I","        73","I","         5","I","","","","","","","  64.5"," ,I,0713, ","","","","","","","","","","","","","","","","","","","","","    793.9"," ,I","",""
"UPM00033203","1970","51.5","27.7","181.0","OLEVSK, UP","       188","I","        93","I","         3","I","","","","","","","  44.5"," ,I,0814, ","","","","","","","","","","","","","","","","","","","","","    915.9"," ,I","",""
"UPM00033203","1971","51.5","27.7","181.0","OLEVSK, UP","       157","I","        67","I","         4","I","","","","","","","  44.3"," ,I,0607, ","","","","","","","","","","","","","","","","","","","","","    719.2"," ,I","",""
"UPM00033203","1972","51.5","27.7","181.0","OLEVSK, UP","       131","I","        64","I","         0","I","","","","","","","  21.3"," ,I,0130, ","","","","","","","","","","","","","","","","","","","","","    508.2"," ,I","",""
"UPM00033203","1973","51.5","27.7","181.0","OLEVSK, UP","       150","I","        69","I","         3","I","","","","","","","  37.1"," ,I,0508, ","","","","","","","","","","","","","","","","","","","","","    648.5"," ,I","",""
"UPM00033203","1974","51.5","27.7","181.0","OLEVSK, UP","       148","I","        78","I","         4","I","","","","","","","  48.1"," ,I,0722, ","","","","","","","","","","","","","","","","","","","","","    748.3"," ,I","",""
