"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IN019180500","1912","26.3","73.017","224.0","JODHPUR, IN","        34","I","        20","I","         6","I","","","","","","","","","","","",""," 101.9"," ,I,0808, ","","","","","","","    451.0"," ,I","","","","","",""
"IN019180500","1913","26.3","73.017","224.0","JODHPUR, IN","        36","I","        21","I","         2","I","","","","","","","","","","","","","  36.8"," ,I,0902, ","","","","","","","    185.4"," ,I","","","","","",""
"IN019180500","1914","26.3","73.017","224.0","JODHPUR, IN","        34","I","        22","I","         2","I","","","","","","","","","","","","","  63.5"," ,I,0820, ","","","","","","","    257.2"," ,I","","","","","",""
"IN019180500","1915","26.3","73.017","224.0","JODHPUR, IN","        26","I","        12","I","         1","I","","","","","","","","","","","","","  31.8"," ,I,1001, ","","","","","","","    134.6"," ,I","","","","","",""
"IN019180500","1916","26.3","73.017","224.0","JODHPUR, IN","        38","I","        26","I","         6","I","","","","","","","","","","","",""," 175.0"," ,I,0829, ","","","","","","","    659.9"," ,I","","","","","",""
"IN019180500","1917","26.3","73.017","224.0","JODHPUR, IN","        63","I","        43","I","        13","I","","","","","","","","","","","",""," 158.8"," ,I,0810, ","","","","","","","   1176.4"," ,I","","","","","",""
"IN019180500","1918","26.3","73.017","224.0","JODHPUR, IN","         6","I","         3","I","         1","I","","","","","","","","","","","","","  29.7"," ,I,0822, ","","","","","","","     37.9"," ,I","","","","","",""
"IN019180500","1919","26.3","73.017","224.0","JODHPUR, IN","        38","I","        23","I","         4","I","","","","","","","","","","","","","  57.4"," ,I,0722, ","","","","","","","    311.0"," ,I","","","","","",""
"IN019180500","1920","26.3","73.017","224.0","JODHPUR, IN","        33","I","        20","I","         2","I","","","","","","","","","","","","","  55.9"," ,I,0623, ","","","","","","","    273.8"," ,I","","","","","",""
"IN019180500","1921","26.3","73.017","224.0","JODHPUR, IN","        18","I","        13","I","         1","I","","","","","","","","","","","","","  26.7"," ,I,0731, ","","","","","","","    160.9"," ,I","","","","","",""
"IN019180500","1922","26.3","73.017","224.0","JODHPUR, IN","        29","I","        21","I","         1","I","","","","","","","","","","","","","  39.4"," ,I,0728, ","","","","","","","    237.3"," ,I","","","","","",""
"IN019180500","1923","26.3","73.017","224.0","JODHPUR, IN","        30","I","        20","I","         6","I","","","","","","","","","","","","","  66.0"," ,I,0724, ","","","","","","","    424.8"," ,I","","","","","",""
"IN019180500","1924","26.3","73.017","224.0","JODHPUR, IN","        32","I","        22","I","         5","I","","","","","","","","","","","",""," 215.9"," ,I,0912, ","","","","","","","    532.9"," ,I","","","","","",""
"IN019180500","1925","26.3","73.017","224.0","JODHPUR, IN","        21","I","         9","I","         1","I","","","","","","","","","","","","","  35.6"," ,I,0730, ","","","","","","","    137.8"," ,I","","","","","",""
"IN019180500","1926","26.3","73.017","224.0","JODHPUR, IN","        55","I","        32","I","         6","I","","","","","","","","","","","","","  98.0"," ,I,0901, ","","","","","","","    544.3"," ,I","","","","","",""
"IN019180500","1927","26.3","73.017","224.0","JODHPUR, IN","        41","I","        28","I","         5","I","","","","","","","","","","","",""," 184.4"," ,I,0821, ","","","","","","","    561.9"," ,I","","","","","",""
"IN019180500","1928","26.3","73.017","224.0","JODHPUR, IN","        29","I","        19","I","         3","I","","","","","","","","","","","","","  66.8"," ,I,0831, ","","","","","","","    361.4"," ,I","","","","","",""
"IN019180500","1929","26.3","73.017","224.0","JODHPUR, IN","        15","I","        14","I","         4","I","","","","","","","","","","","","","  64.5"," ,I,0824, ","","","","","","","    260.9"," ,I","","","","","",""
"IN019180500","1930","26.3","73.017","224.0","JODHPUR, IN","        30","I","        18","I","         2","I","","","","","","","","","","","","","  39.6"," ,I,0704, ","","","","","","","    239.7"," ,I","","","","","",""
"IN019180500","1931","26.3","73.017","224.0","JODHPUR, IN","        40","I","        26","I","         5","I","","","","","","","","","","","","","  90.4"," ,I,0812, ","","","","","","","    464.1"," ,I","","","","","",""
"IN019180500","1932","26.3","73.017","224.0","JODHPUR, IN","        34","I","        19","I","         2","I","","","","","","","","","","","",""," 164.1"," ,I,0808, ","","","","","","","    456.3"," ,I","","","","","",""
"IN019180500","1935","26.3","73.017","224.0","JODHPUR, IN","        36","I","        21","I","         3","I","","","","","","","","","","","","","  54.4"," ,I,0714, ","","","","","","","    277.0"," ,I","","","","","",""
"IN019180500","1936","26.3","73.017","224.0","JODHPUR, IN","        35","I","        21","I","         1","I","","","","","","","","","","","","","  40.1"," ,I,0702, ","","","","","","","    299.6"," ,I","","","","","",""
"IN019180500","1937","26.3","73.017","224.0","JODHPUR, IN","        33","I","        21","I","         2","I","","","","","","","","","","","","","  43.7"," ,I,0913, ","","","","","","","    300.2"," ,I","","","","","",""
"IN019180500","1938","26.3","73.017","224.0","JODHPUR, IN","        27","I","        15","I","         3","I","","","","","","","","","","","","","  49.5"," ,I,0626, ","","","","","","","    260.6"," ,I","","","","","",""
"IN019180500","1940","26.3","73.017","224.0","JODHPUR, IN","        44","I","        24","I","         4","I","","","","","","","","","","","","","  44.7"," ,I,0731, ","","","","","","","    328.3"," ,I","","","","","",""
"IN019180500","1941","26.3","73.017","224.0","JODHPUR, IN","        24","I","        15","I","         4","I","","","","","","","","","","","","","  48.5"," ,I,0820, ","","","","","","","    221.4"," ,I","","","","","",""
"IN019180500","1942","26.3","73.017","224.0","JODHPUR, IN","        50","I","        32","I","         2","I","","","","","","","","","","","","","  79.2"," ,I,0710, ","","","","","","","    370.9"," ,I","","","","","",""
"IN019180500","1943","26.3","73.017","224.0","JODHPUR, IN","        33","I","        23","I","         6","I","","","","","","","","","","","",""," 194.1"," ,I,0717, ","","","","","","","    637.0"," ,I","","","","","",""
"IN019180500","1944","26.3","73.017","224.0","JODHPUR, IN","        48","I","        31","I","         8","I","","","","","","","","","","","",""," 105.7"," ,I,0826, ","","","","","","","    778.5"," ,I","","","","","",""
"IN019180500","1945","26.3","73.017","224.0","JODHPUR, IN","        33","I","        22","I","         6","I","","","","","","","","","","","",""," 121.7"," ,I,0707, ","","","","","","","    576.5"," ,I","","","","","",""
"IN019180500","1946","26.3","73.017","224.0","JODHPUR, IN","        29","I","        17","I","         4","I","","","","","","","","","","","","","  45.0"," ,I,0808, ","","","","","","","    244.4"," ,I","","","","","",""
"IN019180500","1947","26.3","73.017","224.0","JODHPUR, IN","        19","I","        13","I","         6","I","","","","","","","","","","","","","  61.0"," ,I,0824, ","","","","","","","    383.0"," ,I","","","","","",""
"IN019180500","1948","26.3","73.017","224.0","JODHPUR, IN","        33","I","        15","I","         5","I","","","","","","","","","","","","","  65.3"," ,I,0729, ","","","","","","","    389.0"," ,I","","","","","",""
"IN019180500","1949","26.3","73.017","224.0","JODHPUR, IN","        35","I","        14","I","         2","I","","","","","","","","","","","","","  65.5"," ,I,0718, ","","","","","","","    228.9"," ,I","","","","","",""
"IN019180500","1950","26.3","73.017","224.0","JODHPUR, IN","        33","I","        18","I","         2","I","","","","","","","","","","","","","  99.6"," ,I,0711, ","","","","","","","    286.2"," ,I","","","","","",""
"IN019180500","1951","26.3","73.017","224.0","JODHPUR, IN","        28","I","        19","I","         2","I","","","","","","","","","","","",""," 102.1"," ,I,0813, ","","","","","","","    330.3"," ,I","","","","","",""
"IN019180500","1952","26.3","73.017","224.0","JODHPUR, IN","        28","I","        19","I","         6","I","","","","","","","","","","","",""," 105.9"," ,I,0719, ","","","","","","","    440.4"," ,I","","","","","",""
"IN019180500","1953","26.3","73.017","224.0","JODHPUR, IN","        41","I","        25","I","         4","I","","","","","","","","","","","","","  60.7"," ,I,0708, ","","","","","","","    403.2"," ,I","","","","","",""
"IN019180500","1954","26.3","73.017","224.0","JODHPUR, IN","        39","I","        20","I","         3","I","","","","","","","","","","","",""," 103.9"," ,I,0925, ","","","","","","","    397.9"," ,I","","","","","",""
"IN019180500","1955","26.3","73.017","224.0","JODHPUR, IN","        39","I","        23","I","         4","I","","","","","","","","","","","","","  61.0"," ,I,0805, ","","","","","","","    366.7"," ,I","","","","","",""
"IN019180500","1956","26.3","73.017","224.0","JODHPUR, IN","        44","I","        29","I","         8","I","","","","","","","","","","","","","  83.1"," ,I,0714, ","","","","","","","    582.4"," ,I","","","","","",""
"IN019180500","1957","26.3","73.017","224.0","JODHPUR, IN","        27","I","        21","I","         3","I","","","","","","","","","","","","","  85.1"," ,I,0824, ","","","","","","","    311.6"," ,I","","","","","",""
"IN019180500","1958","26.3","73.017","224.0","JODHPUR, IN","        34","I","        25","I","         4","I","","","","","","","","","","","","","  41.1"," ,I,0902, ","","","","","","","    364.5"," ,I","","","","","",""
"IN019180500","1959","26.3","73.017","224.0","JODHPUR, IN","        41","I","        25","I","         4","I","","","","","","","","","","","","","  46.4"," ,I,0910, ","","","","","","","    350.1"," ,I","","","","","",""
"IN019180500","1960","26.3","73.017","224.0","JODHPUR, IN","        26","I","        14","I","         0","I","","","","","","","","","","","","","  17.2"," ,I,0705, ","","","","","","","    134.8"," ,I","","","","","",""
"IN019180500","1961","26.3","73.017","224.0","JODHPUR, IN","        49","I","        25","I","         4","I","","","","","","","","","","","","","  81.4"," ,I,0912, ","","","","","","","    384.3"," ,I","","","","","",""
"IN019180500","1962","26.3","73.017","224.0","JODHPUR, IN","        29","I","        18","I","         5","I","","","","","","","","","","","","","  50.8"," ,I,0713, ","","","","","","","    322.8"," ,I","","","","","",""
"IN019180500","1963","26.3","73.017","224.0","JODHPUR, IN","        29","I","        17","I","         2","I","","","","","","","","","","","","","  48.6"," ,I,0801, ","","","","","","","    212.9"," ,I","","","","","",""
"IN019180500","1964","26.3","73.017","224.0","JODHPUR, IN","        34","I","        19","I","         4","I","","","","","","","","","","","","","  92.9"," ,I,0818, ","","","","","","","    378.6"," ,I","","","","","",""
"IN019180500","1965","26.3","73.017","224.0","JODHPUR, IN","        26","I","        18","I","         4","I","","","","","","","","","","","","","  61.4"," ,I,0728, ","","","","","","","    325.7"," ,I","","","","","",""
"IN019180500","1966","26.3","73.017","224.0","JODHPUR, IN","        20","I","        15","I","         9","I","","","","","","","","","","","","","  56.1"," ,I,0809, ","","","","","","","    418.5"," ,I","","","","","",""
"IN019180500","1967","26.3","73.017","224.0","JODHPUR, IN","        42","I","        31","I","         9","I","","","","","","","","","","","",""," 140.0"," ,I,0910, ","","","","","","","    803.5"," ,I","","","","","",""
"IN019180500","1968","26.3","73.017","224.0","JODHPUR, IN","        13","I","         9","I","         1","I","","","","","","","","","","","","","  65.0"," ,I,0711, ","","","","","","","    153.4"," ,I","","","","","",""
"IN019180500","1969","26.3","73.017","224.0","JODHPUR, IN","        21","I","        13","I","         0","I","","","","","","","","","","","","","  20.6"," ,I,0715, ","","","","","","","    145.4"," ,I","","","","","",""
"IN019180500","1970","26.3","73.017","224.0","JODHPUR, IN","        42","I","        28","I","         7","I","","","","","","","","","","","","","  58.8"," ,I,0811, ","","","","","","","    531.9"," ,I","","","","","",""
"IN019180500","1994","26.3","73.017","224.0","JODHPUR, IN","","","","","","","","","","","         0","S","       332","S","       211","S","","","","","   47.8","S,0607,+","","","","","","","","","     34.29","S","",""
"IN019180500","2003","26.3","73.017","224.0","JODHPUR, IN","","","","","","","","","","","         0","S","       346","S","       242","S","","","","","   44.6","S,0603,+","","","","","","","","","     34.15","S","",""
"IN019180500","2005","26.3","73.017","224.0","JODHPUR, IN","","","","","","","","","","","         0","S","       363","S","       262","S","","","","","   44.1","S,0521,+","     105.2","2","     105.2"," ","","","","","     34.12","S","",""
"IN019180500","2006","26.3","73.017","224.0","JODHPUR, IN","","","","","","","         0","S","         0","S","         0","S","       351","S","       255","S","    4.5","S,0104, ","","","   45.6","S,0624,+","","","","","","","     26.94","S","     34.63","S","     19.24","S"
"IN019180500","2008","26.3","73.017","224.0","JODHPUR, IN","","","","","","","","","","","         0","S","       348","S","       261","S","","","","","   42.9","S,0429,+","","","","","","","","","     34.00","S","",""
"IN019180500","2009","26.3","73.017","224.0","JODHPUR, IN","","","","","","","","","","","         0","S","       355","S","       255","S","","","","","   44.8","S,0518,+","","","","","","","","","     35.28","S","",""
"IN019180500","2012","26.3","73.017","224.0","JODHPUR, IN","","","","","","","","","","","         0","S","       355","S","       226","S","","","","","   44.0","S,0704,+","     101.4","4","     101.4","S","","","","","     33.64","S","",""
"IN019180500","2013","26.3","73.017","224.0","JODHPUR, IN","","","","","","","","","","","         0","S","       358","S","       234","S","","","","","   45.1","S,0605,+","","","","","","","","","     33.66","S","",""
"IN019180500","2014","26.3","73.017","224.0","JODHPUR, IN","","","","","","","","","","","         0","S","       360","S","       246","S","","","","","   45.6","S,0607,+","","","","","","","","","     34.20","S","",""
