"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SG000061641","1976","14.733","-17.5","24.0","DAKAR YOFF, SG","","","","","","","","","","","         0","I","       318","I","         3","I","","","","","   34.0","I,1106, ","","","     26.59","I","",""
"SG000061641","1977","14.733","-17.5","24.0","DAKAR YOFF, SG","        14","I","         7","I","         2","I","         0","I","         0","I","","","","","","","   12.0","I,1203, ","  89.9"," ,I,0919, ","","","    153.7"," ,I","","","     21.20","I"
"SG000061641","1978","14.733","-17.5","24.0","DAKAR YOFF, SG","","","","","","","","","","","         0","I","       337","I","        11","I","","","","","   38.0","I,0628, ","","","     27.77","I","",""
"SG000061641","1979","14.733","-17.5","24.0","DAKAR YOFF, SG","        32","I","        20","I","         5","I","","","","","","","","","","","","","  51.1"," ,I,0720, ","","","    372.8"," ,I","","","",""
"SG000061641","1980","14.733","-17.5","24.0","DAKAR YOFF, SG","        25","I","        17","I","         4","I","","","","","         0","I","       337","I","         2","I","","","  80.0"," ,I,0903, ","   37.0","I,1109, ","    367.7"," ,I","     27.00","I","",""
"SG000061641","1981","14.733","-17.5","24.0","DAKAR YOFF, SG","        34","I","        22","I","         4","I","","","","","","","","","","","","","  43.9"," ,I,0802, ","","","    361.7"," ,I","","","",""
