"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MXN00013057","1973","21.1","-99.0","2313.7","ZACATE GRANDE, MX","    266.9","","     266.9","m","       140","m","       102","m","        27","m","         0","m","         7","m","         0","m","       178","m","         7","m","    0.0","m,1221,+"," 112.8"," ,m,0826, ","   35.0","m,0527, ","0.0","m,1220","","","","","0.0","m,0211","","","","","","","   2109.4"," ,m","     16.88","m","     21.00","m","     12.77","m"
"MXN00013057","1974","21.1","-99.0","2313.7","ZACATE GRANDE, MX","","","","","       122","m","        99","m","        25","m","         0","m","         2","m","         0","m","       127","m","         0","m","   -1.1","m,0209, "," 250.7"," ,m,0922, ","   31.7","m,0403, ","","","","","","","0.0","m,0210","","","","","","","   2541.3"," ,m","     16.38","m","     20.27","m","     12.49","m"
"MXN00013057","1975","21.1","-99.0","2313.7","ZACATE GRANDE, MX","","","","","       134","m","       104","m","        28","m","         0","m","         2","m","         0","m","       155","m","         2","m","   -2.2","m,0114,+"," 206.8"," ,m,0910, ","   33.9","m,0506, ","","","","","","","-2.2","m,0114","-2.2","m,0114","","","","","   2650.4"," ,m","     16.54","m","     20.77","m","     12.32","m"
"MXN00013057","1976","21.1","-99.0","2313.7","ZACATE GRANDE, MX","","","","","       159","m","       126","m","        29","m","         0","m","         5","m","         0","m","       130","m","         0","m","   -1.1","m,1130,+","  88.4"," ,m,0626, ","   30.0","m,0530, ","-1.1","m,1129","","","","","0.0","m,0224","","","","","","","   2378.9"," ,m","     15.39","m","     19.31","m","     11.48","m"
"MXN00013057","1977","21.1","-99.0","2313.7","ZACATE GRANDE, MX","    157.0","","     157.0","m","       113","m","        89","m","        14","m","         0","m","         1","m","         0","m","       194","m","         0","m","    0.0","m,0111, ","  87.1"," ,m,1003, ","   31.7","m,0403, ","","","","","","","0.0","m,0111","","","","","","","   1251.2"," ,m","     16.36","m","     20.57","m","     12.15","m"
"MXN00013057","1978","21.1","-99.0","2313.7","ZACATE GRANDE, MX","    184.7","","     184.7","m","       139","m","       104","m","        26","m","         0","m","         2","m","         0","m","       165","m","         2","m","   -2.2","m,1210, "," 189.7"," ,m,0923, ","   33.9","m,0502, ","-1.1","m,1209","-2.2","m,1210","","","","","","","     785.4","4","     785.4","m","   2209.1"," ,m","     16.20","m","     20.22","m","     12.18","m"
"MXN00013057","1979","21.1","-99.0","2313.7","ZACATE GRANDE, MX","","","","","       126","m","        97","m","        20","m","","","","","","","","","","","",""," 169.9"," ,m,0908, ","","","","","","","","","","","","","","","","","   1932.6"," ,m","","","","","",""
"MXN00013057","1980","21.1","-99.0","2313.7","ZACATE GRANDE, MX","    453.8","","     453.8","m","       109","m","        73","m","        18","m","         0","m","         2","m","         0","m","       224","m","         6","m","   -2.2","m,0302, "," 193.8"," ,m,0925, ","   35.0","m,0524,+","","","","","","","-1.1","m,0303","-2.2","m,0302","","","","","   1547.2"," ,m","     17.33","m","     22.56","m","     12.10","m"
"MXN00013057","1981","21.1","-99.0","2313.7","ZACATE GRANDE, MX","    298.2","","     298.2","m","       149","m","       113","m","        32","m","         0","m","         0","m","         0","m","       214","m","         2","m","    0.6","m,0212,+"," 177.8"," ,m,0616, ","   33.9","m,0517,+","","","","","","","","","","","     932.1","1","     932.1","m","   2854.7"," ,m","     17.06","m","     21.80","m","     12.33","m"
"MXN00013057","1982","21.1","-99.0","2313.7","ZACATE GRANDE, MX","    455.6","","     455.6","m","       129","m","        93","m","         8","m","         0","m","         0","m","         0","m","       264","m","         5","m","    1.7","m,0308, ","  84.8"," ,m,0520, ","   35.6","m,0409, ","","","","","","","","","","","     478.0","0","     478.0","m","   1262.6"," ,m","     17.95","m","     23.49","m","     12.41","m"
