"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00299830","1978","33.8","-108.31667","2111.0","Y RANCH, NM US","","","","","        81","0","        41","0","         0","0","","","","","","","","","","","","","","","","","","","  22.9"," ,0,1021, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    339.4"," ,0","","","","","","","",""
"USC00299830","1979","33.8","-108.31667","2111.0","Y RANCH, NM US","    172.4","","     172.4","0","        54","0","        34","0","         1","0","        12","0","         5","0","       188","0","         8","0","       179","0","        32","0","        10"," ","  -23.3","0,0130, ","   152"," ,0,1227, ","  25.4"," ,0,0915, ","   37.8","0,0710, ","0.0","0,1013","-2.2","0,1017","-5.0","0,1022","-8.9","0,1031","-8.9","0,1031","0.0","0,0615","-3.3","0,0513","-6.7","0,0511","-6.7","0,0511","-9.4","0,0311","    3240.3","3","    3240.3","0","    314.8"," ,0","      875"," ,0","      9.59","0","     19.30","0","     -0.13","0"
