"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00014922","1939","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","","","    481.4","","     481.4","0","       106","0","        53","0","         5","0","       94","","         8","0","        27","0","       168","0","        73","0","       138","0","        23","0","","","","","","","  -31.7","0,0211, ","   305"," ,0,0211,+","   203"," ,0,0209, ","  45.7"," ,0,0911, ","   36.7","0,0915,+","-1.1","0,0926","-3.3","0,0930","-4.4","0,1017","-6.7","0,1103","-10.6","0,1213","-3.3","0,0419","-3.3","0,0419","-9.4","0,0412","-9.4","0,0412","-9.4","0,0412","    4306.2","2","    4306.2","0","    623.1"," ,0","","","      860"," ,0","      7.96","0","     13.62","0","      2.29","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014922","1940","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","","","    432.3","","     432.3","0","       129","0","        68","0","         4","0","      130","","        15","0","        39","0","       153","0","        93","0","       126","0","        19","0","","","","","","","  -30.0","0,0118, ","   432"," ,0,0314, ","   239"," ,0,0313, ","  64.0"," ,0,1111, ","   39.4","0,0723,+","-1.1","0,1105","-3.9","0,1106","-12.2","0,1111","-12.2","0,1111","-12.2","0,1111","-1.1","0,0501","-4.4","0,0413","-4.4","0,0413","-6.7","0,0412","-11.1","0,0411","    4476.4","4","    4476.4","0","    726.1"," ,0","","","     1949"," ,0","      6.82","0","     11.77","0","      1.86","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014922","1941","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","","","    508.5","","     508.5","0","       125","0","        60","0","         5","0","       96","","        10","0","        23","0","       144","0","        71","0","       136","0","        22","0","","","","","","","  -28.9","0,0219,+","   152"," ,0,1212, ","   117"," ,0,1212, ","  67.3"," ,0,0804, ","   40.0","0,0724, ","-3.3","0,1027","-3.3","0,1027","-5.6","0,1028","-7.8","0,1121","-11.1","0,1122","-0.6","0,0424","-3.9","0,0329","-4.4","0,0325","-7.8","0,0319","-17.8","0,0318","    4207.5","5","    4207.5","0","    686.9"," ,0","","","      713"," ,0","      8.59","0","     13.73","0","      3.45","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014922","1942","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","","","    323.6","","     323.6","0","        99","0","        51","0","         7","0","       68","","        10","0","        22","0","       163","0","        66","0","       132","0","         9","0","","","","","","","  -28.9","0,0107,+","   152"," ,0,1231,+","    56"," ,0,1217, ","  83.6"," ,0,0901, ","   35.6","0,0716, ","-1.1","0,0924","-3.3","0,0928","-6.7","0,1025","-6.7","0,1025","-11.1","0,1126","-3.9","0,0411","-3.9","0,0411","-5.6","0,0328","-7.2","0,0312","-10.6","0,0224","    3842.6","6","    3842.6","0","    777.1"," ,0","","","      547"," ,0","      7.71","0","     12.67","0","      2.75","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014922","1943","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","","","    457.8","","     457.8","0","       109","0","        50","0","         6","0","       90","","        11","0","        39","0","       158","0","        85","0","       115","0","        21","0","","","","","","","  -35.0","0,0119, ","   406"," ,0,0204,+","   224"," ,0,0319, ","  42.7"," ,0,0614, ","   35.6","0,0626, ","0.0","0,1015","-2.8","0,1016","-10.0","0,1110","-10.0","0,1110","-10.0","0,1110","-0.6","0,0513","-2.2","0,0420","-5.0","0,0415","-6.7","0,0402","-15.0","0,0322","    4804.0","0","    4804.0","0","    577.5"," ,0","","","      887"," ,0","      6.59","0","     11.80","0","      1.37","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014922","1944","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","","","    420.9","","     420.9","0","       109","0","        55","0","         7","0","       39","","         9","0","        17","0","       150","0","        66","0","       129","0","        10","0","","","","","","","  -25.6","0,0212, ","    76"," ,0,0330,+","    56"," ,0,0327, ","  54.9"," ,0,0601, ","   35.6","0,0625, ","-2.8","0,1010","-2.8","0,1010","-6.1","0,1127","-8.3","0,1129","-12.8","0,1130","-1.1","0,0506","-3.9","0,0416","-4.4","0,0405","-7.2","0,0404","-8.9","0,0402","    4267.3","3","    4267.3","0","    739.5"," ,0","","","      515"," ,0","      8.19","0","     13.04","0","      3.34","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014922","1945","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","","","    282.1","","     282.1","0","       121","0","        67","0","         4","0","      103","","        17","0","        36","0","       148","0","        87","0","       109","0","        11","0","        36"," ","","","        24"," ","  -26.1","0,1218,+","   356"," ,0,1225, ","   244"," ,0,1225, ","  43.4"," ,0,0810, ","   35.6","0,0724,+","0.0","0,0928","-2.8","0,0929","-4.4","0,1031","-7.8","0,1104","-11.1","0,1109","-0.6","0,0510","-2.2","0,0509","-6.7","0,0310","-6.7","0,0310","-9.4","0,0309","    4300.8","8","    4300.8","0","    690.9"," ,0","","","     1259"," ,0","      6.43","0","     11.56","0","      1.30","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014922","1946","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","","","    349.7","","     349.7","0","       113","0","        57","0","         9","0","       85","","        13","0","        23","0","       134","0","        67","0","       130","0","        12","0","        81"," ","","","        27"," ","  -30.0","0,1231, ","   279"," ,0,0101, ","   137"," ,0,0206, ","  65.3"," ,0,0905, ","   35.0","0,0816, ","-1.1","0,1012","-2.2","0,1105","-7.2","0,1116","-7.2","0,1116","-9.4","0,1117","-2.2","0,0512","-2.2","0,0512","-7.8","0,0310","-7.8","0,0310","-10.0","0,0309","    4323.6","6","    4323.6","0","    737.0"," ,0","","","      782"," ,0","      7.91","0","     13.34","0","      2.48","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014922","1947","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","","","    515.4","","     515.4","0","       124","0","        56","0","         2","0","       97","","        12","0","        23","0","       156","0","        88","0","       130","0","        27","0","        68"," ","","","        39"," ","  -23.9","0,0103, ","   203"," ,0,1218,+","   119"," ,0,1115, ","  30.2"," ,0,0613, ","   38.9","0,0804, ","0.0","0,0925","-3.3","0,1107","-7.2","0,1109","-7.2","0,1109","-10.6","0,1110","-1.1","0,0420","-2.2","0,0419","-5.6","0,0330","-7.8","0,0329","-9.4","0,0326","    4443.4","4","    4443.4","0","    536.1"," ,0","","","     1107"," ,0","      7.38","0","     12.42","0","      2.34","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014922","1948","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","","","    460.7","","     460.7","0","        96","0","        39","0","         1","0","      100","","         8","0","        40","0","       153","0","        82","0","       142","0","        27","0","        78"," ","","","        23"," ","  -32.8","0,0311, ","   254"," ,0,0306, ","   150"," ,0,0228, ","  54.6"," ,0,0809, ","   38.3","0,0706, ","-0.6","0,1010","-2.2","0,1016","-5.6","0,1017","-8.9","0,1122","-8.9","0,1122","-3.3","0,0412","-3.3","0,0412","-5.6","0,0409","-7.2","0,0317","-15.6","0,0313","    4468.1","1","    4468.1","0","    431.5"," ,0","","","      649"," ,0","      7.72","0","     13.28","0","      2.15","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014922","1949","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","","","    538.4","","     538.4","0","       105","0","        50","0","         5","0","       70","","        10","0","        29","0","       151","0","        75","0","       135","0","        33","0","        55"," ","","","        32"," ","  -27.8","0,0202,+","   279"," ,0,0208,+","   224"," ,0,0414, "," 103.4"," ,0,0727, ","   37.8","0,0704,+","0.0","0,1022","-3.3","0,1024","-6.7","0,1031","-6.7","0,1031","-13.3","0,1207","-1.1","0,0424","-2.8","0,0416","-4.4","0,0402","-12.2","0,0319","-12.2","0,0319","    4239.5","5","    4239.5","0","    639.5"," ,0","","","     1084"," ,0","      8.04","0","     13.44","0","      2.64","0","","","","","","","","","","","","","","","","","","","","","",""
"USW00014922","1950","44.88523","-93.23133","254.5","MINNEAPOLIS ST. PAUL INTERNATIONAL AIRPORT, MN US","","","    289.6","","     289.6","0","       125","0","        62","0","         4","0","      120","","        24","0","        50","0","       167","0","       105","0","       125","0","        12","0","        81"," ","","","        23"," ","  -31.1","0,0126, ","   406"," ,0,1212,+","   191"," ,0,0125, ","  28.2"," ,0,0828, ","   35.6","0,0816, ","0.0","0,1003","-2.2","0,1025","-6.7","0,1104","-6.7","0,1104","-11.1","0,1110","-1.1","0,0501","-2.8","0,0427","-5.6","0,0414","-7.8","0,0413","-9.4","0,0319","    4700.8","8","    4700.8","0","    549.3"," ,0","","","     1861"," ,0","      5.48","0","     10.78","0","      0.18","0","","","","","","","","","","","","","","","","","","","","","",""
