"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SPE00119918","1977","39.4719","-6.3392","405.0","CACERES, SP","","","","","        97","S","        53","S","         4","S","","","","","         0","S","       148","S","        32","S","","","  74.9"," ,S,1120, ","   37.0","S,0905, ","","","","","","","","","","","","","","","    669.7"," ,S","","","     20.31","S","",""
"SPE00119918","1978","39.4719","-6.3392","405.0","CACERES, SP","","","","","        88","S","        52","S","         2","S","","","","","         0","S","       155","S","        48","S","","","  38.1"," ,S,1202, ","   39.0","S,0825,+","","","","","","","","","","","","","","","    556.8"," ,S","","","     20.98","S","",""
"SPE00119918","1979","39.4719","-6.3392","405.0","CACERES, SP","","","","","        83","S","        56","S","         6","S","","","","","         0","S","       143","S","        41","S","","","  37.1"," ,S,0210, ","   39.0","S,0728, ","","","","","","","","","","","","","","","    575.6"," ,S","","","     20.90","S","",""
"SPE00119918","1981","39.4719","-6.3392","405.0","CACERES, SP","","","","","","","","","","","","","","","         0","S","       160","S","        53","S","","","","","   41.0","S,0613, ","","","","","","","","","","","","","","","","","","","     22.55","S","",""
"SPE00119918","1983","39.4719","-6.3392","405.0","CACERES, SP","","","","","","","","","","","","","","","         0","S","       158","S","        34","S","","","","","   37.4","S,0907, ","","","","","","","","","","","","","","","","","","","     21.17","S","",""
"SPE00119918","1984","39.4719","-6.3392","405.0","CACERES, SP","    623.0","","     623.0","S","","","","","","","         0","S","        13","S","         0","S","       141","S","        47","S","   -3.2","S,0226, ","","","   39.2","S,0728, ","-0.2","S,1225","","","-1.2","S,0312","-2.2","S,0310","","","","","","","","","     15.25","S","     20.47","S","     10.02","S"
"SPE00119918","1985","39.4719","-6.3392","405.0","CACERES, SP","","","","","","","","","","","         0","S","        13","S","         0","S","       172","S","        65","S","   -5.6","S,0109, ","","","   40.0","S,0804, ","0.0","S,1120","","","-4.4","S,0115","-4.4","S,0115","-4.4","S,0115","","","","","","","     16.19","S","     21.88","S","     10.50","S"
"SPE00119918","1986","39.4719","-6.3392","405.0","CACERES, SP","","","","","","","","","","","","","","","         0","S","       164","S","        51","S","","","","","   39.2","S,0729, ","","","","","","","","","","","","","","","","","","","     21.43","S","",""
"SPE00119918","1987","39.4719","-6.3392","405.0","CACERES, SP","","","","","","","","","","","         0","S","        12","S","         0","S","       165","S","        54","S","   -4.2","S,0329, ","","","   40.4","S,0625, ","-0.4","S,1128","","","-4.2","S,0329","-4.2","S,0329","","","","","","","","","     16.63","S","     21.81","S","     11.45","S"
"SPE00119918","1988","39.4719","-6.3392","405.0","CACERES, SP","","","","","","","","","","","         0","S","        12","S","","","","","","","   -3.2","S,1219, ","","","","","-1.4","S,1123","-3.2","S,1219","-0.6","S,0301","-2.6","S,0227","","","","","","","","","","","","","     10.65","S"
"SPE00119918","1990","39.4719","-6.3392","405.0","CACERES, SP","","","","","","","","","","","         0","S","         6","S","         0","S","       162","S","        61","S","   -1.6","S,1216, ","","","   40.6","S,0805,+","-0.2","S,1130","","","-0.6","S,0122","","","","","","","","","","","     16.80","S","     22.12","S","     11.49","S"
"SPE00119918","1991","39.4719","-6.3392","405.0","CACERES, SP","","","","","","","","","","","         0","S","        13","S","         0","S","       159","S","        71","S","   -3.4","S,1229, ","","","   41.0","S,0817,+","-1.8","S,1123","-3.0","S,1228","-2.2","S,0215","-2.2","S,0215","","","","","","","","","     16.19","S","     21.69","S","     10.69","S"
"SPE00119918","1992","39.4719","-6.3392","405.0","CACERES, SP","","","","","","","","","","","         0","S","        13","S","         0","S","       167","S","        54","S","   -2.4","S,0124,+","","","   40.4","S,0824, ","","","","","-0.6","S,0222","-2.4","S,0124","","","","","","","","","     16.08","S","     21.74","S","     10.41","S"
"SPE00119918","1993","39.4719","-6.3392","405.0","CACERES, SP","","","","","","","","","","","         0","S","        13","S","         0","S","       139","S","        49","S","   -3.6","S,0301, ","","","   41.0","S,0728, ","-1.6","S,1223","","","-1.2","S,0303","-3.6","S,0301","","","","","","","","","     14.98","S","     20.24","S","      9.72","S"
"SPE00119918","1995","39.4719","-6.3392","405.0","CACERES, SP","","","","","","","","","","","         0","S","         6","S","         0","S","       200","S","        49","S","   -1.4","S,0114,+","","","   42.0","S,0723, ","","","","","0.0","S,0116","","","","","","","","","","","     17.35","S","     22.98","S","     11.72","S"
"SPE00119918","1996","39.4719","-6.3392","405.0","CACERES, SP","","","","","","","","","","","","","","","         0","S","       164","S","        50","S","","","","","   39.0","S,0721, ","","","","","","","","","","","","","","","","","","","     21.33","S","",""
"SPE00119918","1997","39.4719","-6.3392","405.0","CACERES, SP","","","","","","","","","","","","","","","         0","S","       195","S","        37","S","","","","","   38.4","S,0730, ","","","","","","","","","","","","","","","","","","","     22.35","S","",""
"SPE00119918","2001","39.4719","-6.3392","405.0","CACERES, SP","","","","","","","","","","","","","","","         0","S","       154","S","        60","S","","","","","   38.7","S,0622, ","","","","","","","","","","","","","","","","","","","     21.87","S","",""
"SPE00119918","2003","39.4719","-6.3392","405.0","CACERES, SP","","","","","","","","","","","","","","","         0","S","       153","S","        61","S","","","","","   41.8","S,0801, ","","","","","","","","","","","","","","","","","","","     22.20","S","",""
"SPE00119918","2005","39.4719","-6.3392","405.0","CACERES, SP","","","","","        51","S","        23","S","         1","S","","","","","","","","","","","","","  40.6"," ,S,1028, ","","","","","","","","","","","","","","","","","    219.5"," ,S","","","","","",""
"SPE00119918","2006","39.4719","-6.3392","405.0","CACERES, SP","","","","","        77","S","        45","S","         4","S","","","","","         0","S","       188","S","        76","S","","","  63.5"," ,S,1105, ","   40.4","S,0711, ","","","","","","","","","","","","","","","    618.3"," ,S","","","     22.65","S","",""
"SPE00119918","2007","39.4719","-6.3392","405.0","CACERES, SP","","","","","        74","S","        35","S","         4","S","         0","S","         9","S","         0","S","       174","S","        37","S","   -2.2","S,1117, ","  51.3"," ,S,1120, ","   40.8","S,0804, ","-2.2","S,1117","-2.2","S,1117","","","","","","","","","","","    442.9"," ,S","     15.88","S","     21.64","S","     10.12","S"
"SPE00119918","2008","39.4719","-6.3392","405.0","CACERES, SP","","","","","        81","S","        45","S","         2","S","         0","S","         3","S","         0","S","       170","S","        54","S","   -1.2","S,1127, ","  33.3"," ,S,0219, ","   39.4","S,0804, ","0.0","S,1126","","","","","","","","","","","","","    428.3"," ,S","     16.06","S","     21.83","S","     10.29","S"
"SPE00119918","2009","39.4719","-6.3392","405.0","CACERES, SP","","","","","        77","S","        47","S","         1","S","","","","","         0","S","       206","S","        73","S","","","  33.8"," ,S,0202, ","   38.9","S,0830, ","","","","","","","","","","","","","","","    454.2"," ,S","","","     23.00","S","",""
"SPE00119918","2010","39.4719","-6.3392","405.0","CACERES, SP","","","","","       102","S","        61","S","         5","S","","","","","         0","S","       179","S","        76","S","","","  45.0"," ,S,0917, ","   40.1","S,0728, ","","","","","","","","","","","","","","","    807.0"," ,S","","","     21.79","S","",""
