"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00201522","1916","43.1936","-84.1113","189.0","CHESANING, MI US","","","","","","","","","","","         5"," ","","","","","","","","","",""
"USC00201522","1918","43.1936","-84.1113","189.0","CHESANING, MI US","","","","","","","","","","","         1"," ","","","","","","","","","",""
"USC00201522","1919","43.1936","-84.1113","189.0","CHESANING, MI US","","","","","","","","","","","         1"," ","","","","","","","","","",""
"USC00201522","1920","43.1936","-84.1113","189.0","CHESANING, MI US","","","","","","","","","","","         2"," ","","","","","","","","","",""
"USC00201522","1921","43.1936","-84.1113","189.0","CHESANING, MI US","","","","","","","","","","","         1"," ","","","","","","","","","",""
"USC00201522","1922","43.1936","-84.1113","189.0","CHESANING, MI US","","","","","","","","","","","         1"," ","","","","","","","","","",""
"USC00201522","1923","43.1936","-84.1113","189.0","CHESANING, MI US","","","","","","","","","","","         1"," ","","","","","","","","","",""
"USC00201522","1924","43.1936","-84.1113","189.0","CHESANING, MI US","","","","","","","","","","","         1"," ","","","","","","","","","",""
"USC00201522","1925","43.1936","-84.1113","189.0","CHESANING, MI US","","","","","","","","","","","         1"," ","","","","","","","","","",""
"USC00201522","1928","43.1936","-84.1113","189.0","CHESANING, MI US","","","","","","","","","","","         2"," ","","","","","","","","","",""
"USC00201522","1930","43.1936","-84.1113","189.0","CHESANING, MI US","","","","","","","","","","","         2"," ","","","","","","","","","",""
"USC00201522","1933","43.1936","-84.1113","189.0","CHESANING, MI US","","","","","","","","","","","         1"," ","","","","","","","","","",""
"USC00201522","2004","43.1936","-84.1113","189.0","CHESANING, MI US","        94","0","        73","0","         7","0","","","        14","0","","","","","   185"," ,0,0115, ","  60.5"," ,0,0610, ","    910.5"," ,0","      975"," ,0"
"USC00201522","2007","43.1936","-84.1113","189.0","CHESANING, MI US","       126","0","        72","0","         2","0","       75","","        12","0","","","   152"," ,0,1217, ","   114"," ,0,1216, ","  34.3"," ,0,0603, ","    780.1"," ,0","      732"," ,0"
"USC00201522","2008","43.1936","-84.1113","189.0","CHESANING, MI US","       131","0","        87","0","         6","0","       89","","        21","0","","","   305"," ,0,0207, ","   279"," ,0,0207, ","  57.2"," ,0,0915, ","    883.1"," ,0","     2030"," ,0"
"USC00201522","2009","43.1936","-84.1113","189.0","CHESANING, MI US","       128","0","        65","0","         6","0","       56","","        14","0","","","   229"," ,0,0205,+","    86"," ,0,0222, ","  83.6"," ,0,0809, ","    854.9"," ,0","      743"," ,0"
"USC00201522","2010","43.1936","-84.1113","189.0","CHESANING, MI US","       115","0","        54","0","         6","0","       73","","         7","0","","","   178"," ,0,0210,+","   178"," ,0,0210, ","  44.2"," ,0,0514, ","    717.5"," ,0","      685"," ,0"
"USC00201522","2011","43.1936","-84.1113","189.0","CHESANING, MI US","       125","7","        75","7","        12","7","","","","","","","","","",""," 132.6"," ,7,0728, ","   1120.6"," ,7","",""
"USC00201522","2012","43.1936","-84.1113","189.0","CHESANING, MI US","       129","7","        62","7","         6","7","","","","","","","","","",""," 135.9"," ,7,0811, ","    881.5"," ,7","",""
"USC00201522","2013","43.1936","-84.1113","189.0","CHESANING, MI US","       131","7","        83","7","         7","7","","","","","","","","","","","  69.3"," ,7,0529, ","    986.7"," ,7","",""
"USC00201522","2014","43.1936","-84.1113","189.0","CHESANING, MI US","       131","7","        72","7","         9","7","","","","","","","","","","","  82.8"," ,7,0707, ","    906.0"," ,7","",""
"USC00201522","2015","43.1936","-84.1113","189.0","CHESANING, MI US","       104","7","        67","7","         4","7","","","","","","","","","","","  33.0"," ,7,0904, ","    661.3"," ,7","",""
"USC00201522","2016","43.1936","-84.1113","189.0","CHESANING, MI US","       134","7","        71","7","         4","7","","","","","","","","","","","  50.8"," ,7,0731, ","    901.8"," ,7","",""
"USC00201522","2017","43.1936","-84.1113","189.0","CHESANING, MI US","       115","7","        65","7","         7","7","","","         6","7","","","","","   165"," ,7,1214, ","  54.6"," ,7,0618, ","    861.9"," ,7","      501"," ,7"
"USC00201522","2019","43.1936","-84.1113","189.0","CHESANING, MI US","       145","7","        79","7","         6","7","","","","","","","","","","","  80.8"," ,7,1002, ","   1051.7"," ,7","",""
"USC00201522","2020","43.1936","-84.1113","189.0","CHESANING, MI US","       120","7","        73","7","        10","7","","","         8","7","","","","","    76"," ,7,0118, ","  74.7"," ,7,0519, ","    980.5"," ,7","      440"," ,7"
"USC00201522","2021","43.1936","-84.1113","189.0","CHESANING, MI US","       132","7","        78","7","         8","7","       46","","        14","7","","","   254"," ,7,0220,+","   165"," ,7,0216, ","  61.5"," ,7,0829, ","    957.3"," ,7","      801"," ,7"
