"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"USC00193940","1890","42.366667","-71.283333",,"KENDALL GREEN, MA US","","","","","","","","","","","","","","","        14"," ","","","","","","","",""
"USC00193940","1891","42.366667","-71.283333",,"KENDALL GREEN, MA US","","","","","","","","","","","","","","","         6"," ","","","","","","","",""
"USC00193940","1892","42.366667","-71.283333",,"KENDALL GREEN, MA US","        87","6","        69","6","        12","6","        42","6","       106","6","        13","6","         1"," ","        14"," ","  57.4"," ,6,1110, ","   33.9","6,0809, ","   1089.9"," ,6","     13.49","6"
"USC00193940","1893","42.366667","-71.283333",,"KENDALL GREEN, MA US","","","","","","","","","","","","","","","        10"," ","","","","","","","",""
"USC00193940","1894","42.366667","-71.283333",,"KENDALL GREEN, MA US","","","","","","","","","","","","","","","         5"," ","","","","","","","",""
