"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00291300","1910","35.71667","-103.93333","1647.7","CABEZA, NM US","        35","6","        17","6","         1","6","","","","","","","  27.9"," ,6,0730, ","    191.2"," ,6","",""
"USC00291300","1911","35.71667","-103.93333","1647.7","CABEZA, NM US","        42","6","        32","6","         3","6","","","","","","","  37.1"," ,6,0529, ","    375.6"," ,6","",""
"USC00291300","1912","35.71667","-103.93333","1647.7","CABEZA, NM US","        43","6","        34","6","         5","6","","","","","","","  38.1"," ,6,0821, ","    443.0"," ,6","",""
"USC00291300","1913","35.71667","-103.93333","1647.7","CABEZA, NM US","        55","6","        44","6","         2","6","","","","","","","  54.6"," ,6,0616, ","    478.0"," ,6","",""
"USC00291300","1914","35.71667","-103.93333","1647.7","CABEZA, NM US","        43","6","        32","6","         7","6","","","","","","","  69.9"," ,6,0430, ","    585.3"," ,6","",""
"USC00291300","1915","35.71667","-103.93333","1647.7","CABEZA, NM US","        45","6","        35","6","         3","6","","","","","","","  50.5"," ,6,0417, ","    387.7"," ,6","",""
"USC00291300","1916","35.71667","-103.93333","1647.7","CABEZA, NM US","        40","6","        24","6","         1","6","","","         2"," ","","","  62.2"," ,6,0820, ","    263.6"," ,6","",""
"USC00291300","1917","35.71667","-103.93333","1647.7","CABEZA, NM US","        38","6","        26","6","         0","6","","","","","","","  22.1"," ,6,1116, ","    189.4"," ,6","",""
"USC00291300","1918","35.71667","-103.93333","1647.7","CABEZA, NM US","","","","","","","","","         3"," ","","","","","","","",""
"USC00291300","1919","35.71667","-103.93333","1647.7","CABEZA, NM US","","","","","","","","","         2"," ","","","","","","","",""
"USC00291300","1920","35.71667","-103.93333","1647.7","CABEZA, NM US","        51","6","        36","6","         2","6","         5","6","","","    76"," ,6,0214, ","  31.2"," ,6,1031, ","    328.7"," ,6","      215"," ,6"
