"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"NLE00100503","1867","52.3167","4.7","-3.0","HOOFDDORP, NL","       199","E","       100","E","         4","E","","","","","  48.3"," ,E,0826, ","    939.2"," ,E"
"NLE00100503","1868","52.3167","4.7","-3.0","HOOFDDORP, NL","       170","E","        77","E","         0","E","","","","","  19.6"," ,E,1023, ","    640.1"," ,E"
"NLE00100503","1869","52.3167","4.7","-3.0","HOOFDDORP, NL","       198","E","       108","E","         1","E","","","","","  38.8"," ,E,0212, ","    948.6"," ,E"
"NLE00100503","1870","52.3167","4.7","-3.0","HOOFDDORP, NL","       171","E","        95","E","         2","E","","","","","  33.6"," ,E,1219, ","    807.1"," ,E"
"NLE00100503","1871","52.3167","4.7","-3.0","HOOFDDORP, NL","       153","E","        73","E","         2","E","","","","","  35.2"," ,E,1001, ","    622.8"," ,E"
"NLE00100503","1872","52.3167","4.7","-3.0","HOOFDDORP, NL","       195","E","       107","E","         6","E","","","","","  44.5"," ,E,1015, ","   1051.8"," ,E"
"NLE00100503","1873","52.3167","4.7","-3.0","HOOFDDORP, NL","       169","E","        84","E","         1","E","","","","","  30.5"," ,E,0904, ","    746.5"," ,E"
"NLE00100503","1874","52.3167","4.7","-3.0","HOOFDDORP, NL","       173","E","        92","E","         0","E","","","","","  23.1"," ,E,0807, ","    747.4"," ,E"
"NLE00100503","1875","52.3167","4.7","-3.0","HOOFDDORP, NL","       155","E","        83","E","         3","E","","","","","  44.3"," ,E,0719, ","    793.4"," ,E"
"NLE00100503","1876","52.3167","4.7","-3.0","HOOFDDORP, NL","       171","E","        96","E","         2","E","","","","","  36.1"," ,E,0928, ","    788.2"," ,E"
"NLE00100503","1877","52.3167","4.7","-3.0","HOOFDDORP, NL","       224","E","       120","E","         1","E","","","","","  28.2"," ,E,0811, ","    986.5"," ,E"
