"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"SGM00061697","1990","12.41","-16.746","15.8","CAP SKIRING, SG","         0","S","       336","S","        68","S","   38.5","S,0312, ","     30.63","S"
"SGM00061697","1995","12.41","-16.746","15.8","CAP SKIRING, SG","         0","S","       340","S","       107","S","   39.5","S,1226,+","     31.32","S"
"SGM00061697","2010","12.41","-16.746","15.8","CAP SKIRING, SG","         0","S","       339","S","       170","S","   39.5","S,0317, ","     32.30","S"
"SGM00061697","2011","12.41","-16.746","15.8","CAP SKIRING, SG","         0","S","       343","S","       147","S","   37.2","S,0226, ","     31.70","S"
"SGM00061697","2013","12.41","-16.746","15.8","CAP SKIRING, SG","         0","S","       332","S","       125","S","   39.6","S,0210,+","     31.47","S"
