"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00519281","1987","21.4509","-157.8501","32.9","WAIHEE 837.5, HI US","","","","","       241","0","       157","0","        16","0","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 150.9"," ,0,0723, ","","","","","","","   2187.8"," ,0","        0"," ,0","","","","","",""
"USC00519281","1988","21.4509","-157.8501","32.9","WAIHEE 837.5, HI US","","","","","       247","0","       150","0","        24","0","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 182.4"," ,0,0101, ","","","","","","","   2361.8"," ,0","        0"," ,0","","","","","",""
"USC00519281","1989","21.4509","-157.8501","32.9","WAIHEE 837.5, HI US","","","","","       232","0","       151","0","        22","0","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 137.7"," ,0,0409, ","","","","","","","   2340.8"," ,0","        0"," ,0","","","","","",""
"USC00519281","1990","21.4509","-157.8501","32.9","WAIHEE 837.5, HI US","","","","","       250","0","       140","0","        25","0","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 105.4"," ,0,1118, ","","","","","","","   2325.0"," ,0","        0"," ,0","","","","","",""
"USC00519281","1991","21.4509","-157.8501","32.9","WAIHEE 837.5, HI US","","","","","       244","0","       132","0","        13","0","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 166.1"," ,0,1017, ","","","","","","","   1980.2"," ,0","        0"," ,0","","","","","",""
"USC00519281","1992","21.4509","-157.8501","32.9","WAIHEE 837.5, HI US","","","","","       219","0","       144","0","        16","0","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 102.6"," ,0,1127,+","","","","","","","   2015.3"," ,0","        0"," ,0","","","","","",""
"USC00519281","1993","21.4509","-157.8501","32.9","WAIHEE 837.5, HI US","","","","","       242","0","       112","0","         4","0","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  80.0"," ,0,1023, ","","","","","","","   1240.4"," ,0","        0"," ,0","","","","","",""
"USC00519281","1994","21.4509","-157.8501","32.9","WAIHEE 837.5, HI US","","","","","       248","0","       150","0","        17","0","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 277.4"," ,0,0215, ","","","","","","","   2421.5"," ,0","        0"," ,0","","","","","",""
"USC00519281","1995","21.4509","-157.8501","32.9","WAIHEE 837.5, HI US","","","","","       239","0","       132","0","        13","0","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  66.5"," ,0,1230, ","","","","","","","   1582.5"," ,0","        0"," ,0","","","","","",""
"USC00519281","1996","21.4509","-157.8501","32.9","WAIHEE 837.5, HI US","","","","","       248","0","       141","0","        20","0","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  99.8"," ,0,0124, ","","","","","","","   2232.5"," ,0","        0"," ,0","","","","","",""
"USC00519281","1997","21.4509","-157.8501","32.9","WAIHEE 837.5, HI US","","","","","       291","0","       157","0","        17","0","        0","","         0","0","","","","","","","","","","","","","     0"," ,0,1231,+","     0"," ,0,1231,+"," 113.5"," ,0,1231, ","","","","","","","   2244.4"," ,0","        0"," ,0","","","","","",""
