"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"LEM00040103","2001","34.45","35.8","5.0","TRIPOLI, LE","         0","S","       227","S","         5","S","   33.3","S,0429, ","     24.50","S"
"LEM00040103","2013","34.45","35.8","5.0","TRIPOLI, LE","         0","S","       231","S","        21","S","   33.8","S,0525, ","     25.05","S"
