"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"CA005030203","1986","52.3667","-97.0167","222.0","BERENS RIVER CS, MB CA","     67.7","","      67.7","C","       135","C","        62","C","         0","C","      165","","        26","C","        79","C","       205","C","       133","C","        63","C","         0","C","  -36.7","C,0106, ","   610"," ,C,0225, ","   186"," ,C,0325, ","  20.4"," ,C,0730, ","   30.1","C,0528, ","-1.2","C,0908","-4.3","C,0909","-7.0","C,1003","-7.0","C,1003","-9.9","C,1101","-0.4","C,0608","-2.2","C,0518","-5.8","C,0502","-10.2","C,0421","-10.2","C,0421","    6679.7","7","    6679.7","C","    504.8"," ,C","     2108"," ,C","      0.50","C","      5.99","C","     -4.99","C","","","",""
"CA005030203","1987","52.3667","-97.0167","222.0","BERENS RIVER CS, MB CA","     74.0","","      74.0","C","       122","C","        58","C","         4","C","      120","","        17","C","        50","C","       191","C","       114","C","        68","C","         1","C","  -41.2","C,0124, ","   730"," ,C,0301, ","   114"," ,C,0226, ","  70.4"," ,C,0805, ","   33.4","C,0616, ","-1.9","C,0924","-2.6","C,0930","-4.5","C,1007","-6.9","C,1106","-11.0","C,1108","-4.1","C,0522","-4.1","C,0522","-8.6","C,0403","-8.6","C,0403","-14.1","C,0402","    6072.1","1","    6072.1","C","    566.3"," ,C","     1283"," ,C","      2.98","C","      8.30","C","     -2.35","C","","","",""
"CA005030203","1988","52.3667","-97.0167","222.0","BERENS RIVER CS, MB CA","    146.0","","     146.0","C","       122","C","        59","C","         3","C","      158","","        31","C","        87","C","       210","C","       135","C","        90","C","         4","C","  -37.7","C,0113, ","   430"," ,C,0331,+","   286"," ,C,0325, ","  40.8"," ,C,0821, ","   33.6","C,0806, ","-1.8","C,0927","-4.9","C,1003","-4.9","C,1003","-8.4","C,1027","-10.3","C,1028","-4.1","C,0516","-4.1","C,0516","-6.6","C,0426","-9.1","C,0420","-9.1","C,0420","    6396.7","7","    6396.7","C","    552.7"," ,C","     2243"," ,C","      0.65","C","      5.98","C","     -4.68","C","","","",""
"CA005030203","1989","52.3667","-97.0167","222.0","BERENS RIVER CS, MB CA","    116.3","","     116.3","C","       116","C","        37","C","         5","C","      163","","        13","C","       104","C","       214","C","       145","C","        76","C","         3","C","  -40.4","C,0110, ","   350"," ,C,0226, ","    86"," ,C,1124, ","  72.4"," ,C,1026, ","   35.6","C,0802, ","-0.9","C,0911","-4.2","C,1002","-6.5","C,1017","-16.4","C,1101","-16.4","C,1101","-0.4","C,0608","-2.7","C,0604","-10.3","C,0506","-10.3","C,0506","-10.3","C,0506","    6735.3","3","    6735.3","C","    556.7"," ,C","     1153"," ,C","     -0.85","C","      4.92","C","     -6.62","C","","","",""
"CA005030203","1990","52.3667","-97.0167","222.0","BERENS RIVER CS, MB CA","     90.1","","      90.1","C","       125","C","        59","C","         0","C","      164","","        29","C","        85","C","       211","C","       128","C","        61","C","         1","C","  -39.4","C,1221, ","   790"," ,C,0215,+","   180"," ,C,1006, ","  22.3"," ,C,0315, ","   33.1","C,0807, ","-0.8","C,0915","-2.3","C,0916","-7.5","C,1018","-7.5","C,1018","-11.5","C,1111","-2.0","C,0604","-3.3","C,0518","-4.6","C,0503","-7.4","C,0502","-13.0","C,0430","    6795.8","8","    6795.8","C","    497.1"," ,C","     2313"," ,C","      0.02","C","      5.34","C","     -5.30","C","","","",""
"CA005030203","1991","52.3667","-97.0167","222.0","BERENS RIVER CS, MB CA","    100.5","","     100.5","C","       132","C","        52","C","         2","C","      156","","        24","C","        84","C","       209","C","       130","C","        85","C","         1","C","  -38.1","C,0128, ","   500"," ,C,0202,+","   162"," ,C,1029, ","  37.0"," ,C,0721, ","   32.2","C,0717, ","-0.6","C,0916","-2.9","C,0917","-4.8","C,1012","-7.7","C,1014","-10.8","C,1020","-1.3","C,0517","-2.9","C,0508","-4.7","C,0503","-9.1","C,0419","-9.1","C,0419","    6496.7","7","    6496.7","C","    484.8"," ,C","     1759"," ,C","      0.56","C","      5.99","C","     -4.87","C","","","",""
"CA005030203","1992","52.3667","-97.0167","222.0","BERENS RIVER CS, MB CA","     26.2","","      26.2","C","       125","C","        45","C","         1","C","      161","","        21","C","        75","C","       210","C","       135","C","        38","C","         0","C","  -36.6","C,1231, ","   420"," ,C,0219, ","   182"," ,C,1017, ","  38.1"," ,C,0604, ","   30.6","C,0520, ","-1.0","C,0921","-2.3","C,1006","-9.4","C,1014","-9.4","C,1014","-9.4","C,1014","-1.7","C,0526","-2.3","C,0523","-8.2","C,0421","-8.2","C,0421","-10.4","C,0420","    6701.6","6","    6701.6","C","    487.7"," ,C","     1589"," ,C","      0.10","C","      5.21","C","     -5.01","C","","","",""
"CA005030203","1993","52.3667","-97.0167","222.0","BERENS RIVER CS, MB CA","     41.0","","      41.0","C","       118","C","        57","C","         3","C","      147","","        17","C","        81","C","       219","C","       122","C","        48","C","         0","C","  -38.0","C,1226, ","   340"," ,C,1231, ","   116"," ,C,1001, ","  56.0"," ,C,0612, ","   30.5","C,0622, ","-3.5","C,0914","-3.5","C,0914","-6.1","C,1007","-10.2","C,1012","-10.2","C,1012","-0.6","C,0607","-3.1","C,0521","-4.7","C,0501","-11.9","C,0425","-11.9","C,0425","    6655.8","8","    6655.8","C","    569.9"," ,C","     1180"," ,C","     -0.10","C","      5.17","C","     -5.37","C","","","",""
"CA005030203","1994","52.3667","-97.0167","222.0","BERENS RIVER CS, MB CA","     43.2","","      43.2","C","        96","C","        41","C","         4","C","      137","","         9","C","        81","C","       193","C","       115","C","        61","C","         0","C","  -39.0","C,0105, ","   370"," ,C,0224,+","   138"," ,C,1229, ","  32.4"," ,C,0710, ","   28.7","C,0623,+","-1.5","C,0925","-3.6","C,1001","-4.7","C,1013","-9.2","C,1118","-9.2","C,1118","-1.2","C,0526","-4.8","C,0512","-4.8","C,0512","-9.3","C,0428","-9.3","C,0428","    7148.4","4","    7148.4","C","    460.2"," ,C","      834"," ,C","      0.32","C","      5.64","C","     -5.00","C","","","",""
"CA005030203","1995","52.3667","-97.0167","222.0","BERENS RIVER CS, MB CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    6132.8","8","    6132.8","C","","","","","","","","","","","","","",""
"CA005030203","1996","52.3667","-97.0167","222.0","BERENS RIVER CS, MB CA","     74.8","","      74.8","C","","","","","","","","","","","       104","C","       211","C","       146","C","        74","C","         1","C","  -42.8","C,0201, ","","","","","","","   33.4","C,0609, ","-2.2","C,1001","-2.2","C,1001","-8.0","C,1029","-8.0","C,1029","-12.4","C,1030","-0.6","C,0623","-4.0","C,0525","-8.0","C,0511","-8.0","C,0511","-10.2","C,0427","","","","","","","","","     -1.45","C","      3.93","C","     -6.83","C","","","",""
"CA005030203","1997","52.3667","-97.0167","222.0","BERENS RIVER CS, MB CA","     81.5","","      81.5","C","","","","","","","","","","","        82","C","       215","C","       141","C","        69","C","         0","C","  -40.7","C,0216, ","","","","","","","   32.0","C,0807, ","-0.7","C,0902","-2.9","C,1019","-6.6","C,1020","-12.0","C,1021","-12.0","C,1021","-0.7","C,0526","-2.3","C,0517","-6.2","C,0515","-8.6","C,0503","-23.2","C,0416","    7134.2","2","    7134.2","C","","","","","     -0.04","C","      5.52","C","     -5.60","C","","","",""
"CA005030203","1998","52.3667","-97.0167","222.0","BERENS RIVER CS, MB CA","     96.2","","      96.2","C","","","","","","","","","","","        51","C","       186","C","       109","C","        73","C","         1","C","  -38.2","C,1231, ","","","","","","","   32.7","C,0711, ","-3.8","C,0921","-3.8","C,0921","-5.4","C,1031","-6.9","C,1101","-9.2","C,1102","-0.2","C,0604","-3.1","C,0529","-4.7","C,0421","-7.0","C,0408","-11.0","C,0329","    5593.5","5","    5593.5","C","","","","","      2.47","C","      7.51","C","     -2.57","C","","","",""
"CA005030203","1999","52.3667","-97.0167","222.0","BERENS RIVER CS, MB CA","     75.6","","      75.6","C","","","","","","","","","","","        53","C","       196","C","        99","C","        68","C","         0","C","  -38.8","C,0112, ","","","","","","","   30.0","C,0722, ","-0.1","C,0915","-2.7","C,0920","-5.2","C,1001","-8.8","C,1006","-13.7","C,1117","-0.6","C,0524","-4.7","C,0423","-4.7","C,0423","-7.4","C,0403","-18.2","C,0324","    5840.9","9","    5840.9","C","","","","","      2.47","C","      7.70","C","     -2.76","C","","","",""
"CA005030203","2001","52.3667","-97.0167","222.0","BERENS RIVER CS, MB CA","     94.6","","      94.6","C","       123","C","        46","C","         5","C","","","","","        64","C","       203","C","       121","C","        72","C","         1","C","  -37.3","C,0210, ","","","","","  34.2"," ,C,0501, ","   32.3","C,0716, ","-1.6","C,0913","-4.9","C,0923","-4.9","C,0923","-8.7","C,1108","-9.7","C,1125","-0.3","C,0512","-4.7","C,0511","-4.7","C,0511","-8.0","C,0423","-11.2","C,0422","","","","","    504.2"," ,C","","","      2.00","C","      7.25","C","     -3.26","C","","","",""
"CA005030203","2002","52.3667","-97.0167","222.0","BERENS RIVER CS, MB CA","     91.6","","      91.6","C","       141","C","        56","C","         1","C","","","","","        80","C","       226","C","       158","C","        70","C","         1","C","  -37.7","C,0128, ","","","","","  37.6"," ,C,0921, ","   37.3","C,0629, ","-2.8","C,0927","-2.8","C,0927","-7.8","C,1013","-7.8","C,1013","-9.0","C,1019","-5.9","C,0524","-5.9","C,0524","-5.9","C,0524","-6.7","C,0517","-9.5","C,0426","    6474.1","1","    6474.1","C","    549.3"," ,C","","","     -0.05","C","      5.11","C","     -5.21","C","","","",""
"CA005030203","2003","52.3667","-97.0167","222.0","BERENS RIVER CS, MB CA","","","","","       123","C","        40","C","         0","C","","","","","","","","","","","","","","","","","","","","","  23.0"," ,C,0808, ","","","","","","","","","","","","","","","","","","","","","","","    6597.3","3","    6597.3","C","    368.7"," ,C","","","","","","","","","","","",""
"CA005030203","2005","52.3667","-97.0167","222.0","BERENS RIVER CS, MB CA","","","","","       118","C","        41","C","         3","C","","","        11","C","","","","","","","","","","","","","","","   122"," ,C,0112, ","  57.8"," ,C,0804, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    507.0"," ,C","      932"," ,C","","","","","","","","","",""
"CA005030203","2006","52.3667","-97.0167","222.0","BERENS RIVER CS, MB CA","","","","","        42","C","        16","C","         0","C","","","         0","C","","","","","","","","","","","","","","","     0"," ,C,1231,+","  17.4"," ,C,0524, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    173.0"," ,C","        0"," ,C","","","","","","","","","",""
"CA005030203","2008","52.3667","-97.0167","222.0","BERENS RIVER CS, MB CA","     52.9","","      52.9","C","","","","","","","","","","","       103","C","       214","C","       136","C","        57","C","         0","C","  -38.6","C,0215, ","","","","","","","   29.1","C,0820, ","-0.5","C,0908","-3.1","C,0920","-5.0","C,1031","-6.9","C,1107","-13.5","C,1109","0.0","C,0616","-3.1","C,0527","-7.0","C,0511","-7.0","C,0511","-9.6","C,0429","    6964.9","9","    6964.9","C","","","","","     -0.93","C","      4.63","C","     -6.48","C","","","",""
"CA005030203","2009","52.3667","-97.0167","222.0","BERENS RIVER CS, MB CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    6879.8","8","    6879.8","C","","","","","","","","","","","","","",""
