"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00141765","1930","39.58833","-97.65806","406.6","CONCORDIA 2 N, KS US","","","","","","","","","","","         2"," ","","","","","","","","","",""
"USC00141765","1931","39.58833","-97.65806","406.6","CONCORDIA 2 N, KS US","","","","","","","","","","","         4"," ","","","","","","","","","",""
"USC00141765","1932","39.58833","-97.65806","406.6","CONCORDIA 2 N, KS US","        86","6","        46","6","         7","6","       58","","        10","6","         2"," ","   203"," ,6,0109,+","   122"," ,6,0204, ","  92.2"," ,6,0831, ","    685.8"," ,6","      711"," ,6"
"USC00141765","1933","39.58833","-97.65806","406.6","CONCORDIA 2 N, KS US","        60","6","        33","6","         3","6","        7","","         1","6","         2"," ","   127"," ,6,0323, ","   119"," ,6,0323, ","  61.5"," ,6,0913, ","    508.4"," ,6","      151"," ,6"
"USC00141765","1934","39.58833","-97.65806","406.6","CONCORDIA 2 N, KS US","        70","6","        40","6","         2","6","       16","","         5","6","","","   152"," ,6,0228,+","    71"," ,6,0224, ","  30.2"," ,6,0513, ","    388.6"," ,6","      301"," ,6"
"USC00141765","1935","39.58833","-97.65806","406.6","CONCORDIA 2 N, KS US","        93","6","        51","6","         9","6","        8","","         3","6","         5"," ","    76"," ,6,0307, ","    86"," ,6,0307, "," 116.3"," ,6,0901, ","    845.8"," ,6","      193"," ,6"
"USC00141765","1936","39.58833","-97.65806","406.6","CONCORDIA 2 N, KS US","        67","6","        32","6","         3","6","       20","","         5","6","         2"," ","    76"," ,6,0102, ","    66"," ,6,0102, ","  36.3"," ,6,0501, ","    402.5"," ,6","      294"," ,6"
"USC00141765","1937","39.58833","-97.65806","406.6","CONCORDIA 2 N, KS US","        73","6","        42","6","         2","6","       41","","         4","6","         1"," ","   127"," ,6,0113,+","   137"," ,6,0108, ","  32.3"," ,6,0108, ","    467.3"," ,6","      308"," ,6"
"USC00141765","1938","39.58833","-97.65806","406.6","CONCORDIA 2 N, KS US","        75","6","        46","6","         7","6","       13","","         3","6","","","   152"," ,6,0408, ","   152"," ,6,0408, ","  77.2"," ,6,0815, ","    693.0"," ,6","      258"," ,6"
"USC00141765","1939","39.58833","-97.65806","406.6","CONCORDIA 2 N, KS US","        75","6","        39","6","         5","6","       23","","         8","6","         1"," ","   229"," ,6,0228, ","   218"," ,6,0228, ","  43.7"," ,6,0815, ","    505.4"," ,6","      690"," ,6"
"USC00141765","1940","39.58833","-97.65806","406.6","CONCORDIA 2 N, KS US","        93","6","        50","6","         1","6","","","","","         8"," ","","","","","  30.2"," ,6,0803, ","    463.3"," ,6","",""
"USC00141765","1941","39.58833","-97.65806","406.6","CONCORDIA 2 N, KS US","       108","6","        56","6","         7","6","","","","","","","","","","","  62.5"," ,6,0823, ","    773.5"," ,6","",""
"USC00141765","1942","39.58833","-97.65806","406.6","CONCORDIA 2 N, KS US","        92","6","        56","6","         7","6","","","","","","","","","","","  41.1"," ,6,0902, ","    719.9"," ,6","",""
