"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CTAN","1987","34.2069","-117.7606","792.5","TANBARK CALIFORNIA, CA US","","","","","","","","","         1","U","       183","U","        26","U","","","   36.7","U,1004, ","","","","","","","","","","","","","    1462.5","5","    1462.5","U","","","     20.87","U","",""
"USR0000CTAN","1988","34.2069","-117.7606","792.5","TANBARK CALIFORNIA, CA US","    540.8","","     540.8","U","         0","U","        12","U","         0","U","       187","U","        19","U","   -5.3","U,1228, ","   34.7","U,0716, ","-0.2","U,1219","-2.2","U,1225","-5.3","U,1228","-0.2","U,0506","-2.9","U,0120","","","","","","","     15.39","U","     21.11","U","      9.68","U"
"USR0000CTAN","1989","34.2069","-117.7606","792.5","TANBARK CALIFORNIA, CA US","    623.2","","     623.2","U","         0","U","        10","U","         0","U","       206","U","        28","U","   -2.6","U,0214,+","   37.4","U,0705,+","","","","","","","-2.6","U,0214","-2.6","U,0214","","","    1450.8","8","    1450.8","U","     16.47","U","     22.45","U","     10.49","U"
"USR0000CTAN","1990","34.2069","-117.7606","792.5","TANBARK CALIFORNIA, CA US","    703.1","","     703.1","U","         0","U","        17","U","         0","U","       201","U","        35","U","   -5.3","U,1222, ","   37.8","U,0627,+","-1.0","U,1216","-4.5","U,1220","-4.5","U,1220","-2.6","U,0313","-2.6","U,0313","-4.9","U,0215","    1399.1","1","    1399.1","U","     16.10","U","     21.99","U","     10.21","U"
"USR0000CTAN","1991","34.2069","-117.7606","792.5","TANBARK CALIFORNIA, CA US","    658.1","","     658.1","U","         0","U","         8","U","         0","U","       194","U","        40","U","   -2.2","U,0316, ","   36.3","U,1010, ","","","","","","","-0.2","U,0327","-2.2","U,0316","","","    1500.7","7","    1500.7","U","     16.07","U","     21.98","U","     10.16","U"
"USR0000CTAN","1992","34.2069","-117.7606","792.5","TANBARK CALIFORNIA, CA US","    657.2","","     657.2","U","         0","U","         2","U","         0","U","       204","U","        37","U","   -0.6","U,1219,+","   37.4","U,0813, ","-0.6","U,1212","","","","","","","","","","","    1247.7","7","    1247.7","U","     16.51","U","     22.23","U","     10.79","U"
"USR0000CTAN","1994","34.2069","-117.7606","792.5","TANBARK CALIFORNIA, CA US","    670.1","","     670.1","U","         0","U","         3","U","         0","U","       184","U","        37","U","   -1.4","U,0219, ","   39.8","U,0805, ","","","","","","","-0.2","U,0221","","","","","    1402.0","0","    1402.0","U","     15.93","U","     21.83","U","     10.03","U"
"USR0000CTAN","1995","34.2069","-117.7606","792.5","TANBARK CALIFORNIA, CA US","    840.8","","     840.8","U","         0","U","         6","U","         0","U","       198","U","        52","U","   -1.0","U,0116, ","   42.2","U,0728, ","","","","","","","-0.2","U,0417","","","","","    1714.4","4","    1714.4","U","     16.70","U","     22.38","U","     11.02","U"
"USR0000CTAN","1996","34.2069","-117.7606","792.5","TANBARK CALIFORNIA, CA US","    792.5","","     792.5","U","         0","U","         6","U","         0","U","       210","U","        53","U","   -2.9","U,0227, ","   39.0","U,0813, ","","","","","","","-1.4","U,0228","-2.9","U,0227","","","    1118.2","2","    1118.2","U","     16.93","U","     23.08","U","     10.77","U"
"USR0000CTAN","1997","34.2069","-117.7606","792.5","TANBARK CALIFORNIA, CA US","    811.5","","     811.5","U","         0","U","         0","U","         0","U","       230","U","        59","U","    0.6","U,1226,+","   40.0","U,0805, ","","","","","","","","","","","","","    1162.2","2","    1162.2","U","     17.49","U","     23.83","U","     11.16","U"
