"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CEM00043418","1958","8.539","81.182","1.8","CHINA BAY, CE","   3532.5","","    3532.5","S","","","","","","","         0","S","         0","S","         0","S","       364","S","       204","S","   22.2","S,1016,+","","","   36.1","S,0919,+","       0.0","0","       0.0","S","","","     28.55","S","     31.64","S","     25.45","S"
"CEM00043418","2010","8.539","81.182","1.8","CHINA BAY, CE","","","","","        98","S","        62","S","        16","S","","","","","","","","","","","","","  94.5"," ,S,1225, ","","","","","","","   1375.2"," ,S","","","","","",""
"CEM00043418","2011","8.539","81.182","1.8","CHINA BAY, CE","","","","","       120","S","        85","S","        34","S","","","","","","","","","","","",""," 173.0"," ,S,0203, ","","","","","","","   2532.1"," ,S","","","","","",""
"CEM00043418","2012","8.539","81.182","1.8","CHINA BAY, CE","","","","","        82","S","        58","S","        18","S","","","","","","","","","","","",""," 299.7"," ,S,1220, ","","","","","","","   1943.2"," ,S","","","","","",""
"CEM00043418","2013","8.539","81.182","1.8","CHINA BAY, CE","","","","","        75","S","        56","S","        19","S","","","","","","","","","","","",""," 123.2"," ,S,0205, ","","","","","","","   1354.9"," ,S","","","","","",""
"CEM00043418","2014","8.539","81.182","1.8","CHINA BAY, CE","","","","","       106","S","        82","S","        21","S","","","","","         0","S","       355","S","       197","S","","","  86.6"," ,S,1220, ","   39.5","S,1012, ","","","","","   1779.5"," ,S","","","     32.64","S","",""
"CEM00043418","2015","8.539","81.182","1.8","CHINA BAY, CE","","","","","       114","S","        84","S","        28","S","","","","","         0","S","       359","S","       204","S","",""," 166.9"," ,S,1028, ","   37.4","S,0922,+","","","","","   2040.4"," ,S","","","     32.88","S","",""
"CEM00043418","2016","8.539","81.182","1.8","CHINA BAY, CE","","","","","        75","S","        55","S","         9","S","","","","","","","","","","","",""," 178.8"," ,S,0516, ","","","","","","","    997.5"," ,S","","","","","",""
"CEM00043418","2017","8.539","81.182","1.8","CHINA BAY, CE","","","","","        91","S","        65","S","        21","S","","","","","","","","","","","","","  79.5"," ,S,1127, ","","","","","","","   1376.4"," ,S","","","","","",""
"CEM00043418","2020","8.539","81.182","1.8","CHINA BAY, CE","","","","","        94","S","        67","S","        15","S","","","","","","","","","","","",""," 167.1"," ,S,1203, ","","","","","","","   1522.6"," ,S","","","","","",""
"CEM00043418","2021","8.539","81.182","1.8","CHINA BAY, CE","","","","","       115","S","        78","S","        17","S","","","","","","","","","","","",""," 185.7"," ,S,1109, ","","","","","","","   1639.5"," ,S","","","","","",""
"CEM00043418","2023","8.539","81.182","1.8","CHINA BAY, CE","","","","","       121","S","        87","S","        31","S","","","","","         0","S","       341","S","       175","S","",""," 122.7"," ,S,1218, ","   37.8","S,0822, ","","","","","   2339.4"," ,S","","","     32.48","S","",""
