"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00292751","1945","35.05","-106.13333","2073.9","EDGEWOOD, NM US","        28","6","        26","6","         0","6","","","","","","","","","","","","","  24.6"," ,6,0727, ","    247.0"," ,6","",""
"USC00292751","1946","35.05","-106.13333","2073.9","EDGEWOOD, NM US","        39","6","        29","6","         1","6","","","","","","","","","","","","","  42.4"," ,6,0719, ","    283.3"," ,6","",""
"USC00292751","1947","35.05","-106.13333","2073.9","EDGEWOOD, NM US","","","","","","","","","","","         1"," ","","","","","","","","","","","",""
"USC00292751","1948","35.05","-106.13333","2073.9","EDGEWOOD, NM US","        43","0","        35","0","         0","0","       13","","        12","0","","","         2"," ","   152"," ,0,0211, ","   127"," ,0,0127, ","  24.9"," ,0,0602, ","    264.8"," ,0","     1043"," ,0"
"USC00292751","1949","35.05","-106.13333","2073.9","EDGEWOOD, NM US","        50","0","        41","0","         0","0","","","        12","0","         7"," ","         2"," ","","","   191"," ,0,0301, ","  22.4"," ,0,0808, ","    401.0"," ,0","     1183"," ,0"
"USC00292751","1950","35.05","-106.13333","2073.9","EDGEWOOD, NM US","        28","0","        19","0","         2","0","","","         0","0","","","","","","","    13"," ,0,1110,+","  27.4"," ,0,0710, ","    197.0"," ,0","       39"," ,0"
"USC00292751","1951","35.05","-106.13333","2073.9","EDGEWOOD, NM US","        36","0","        22","0","         2","0","","","","","","","        12"," ","","","","","  72.6"," ,0,0822, ","    321.6"," ,0","",""
"USC00292751","1952","35.05","-106.13333","2073.9","EDGEWOOD, NM US","        37","0","        25","0","         1","0","","","         7","0","         1"," ","        13"," ","","","   178"," ,0,1109, ","  32.0"," ,0,0922, ","    241.1"," ,0","      470"," ,0"
"USC00292751","1953","35.05","-106.13333","2073.9","EDGEWOOD, NM US","        37","0","        25","0","         2","0","","","         8","0","","","         6"," ","","","   178"," ,0,0210, ","  36.6"," ,0,0718, ","    323.0"," ,0","      533"," ,0"
"USC00292751","1954","35.05","-106.13333","2073.9","EDGEWOOD, NM US","        27","0","        22","0","         1","0","","","         4","0","","","        17"," ","","","    76"," ,0,1211, ","  31.0"," ,0,0831, ","    293.3"," ,0","      445"," ,0"
"USC00292751","1955","35.05","-106.13333","2073.9","EDGEWOOD, NM US","        29","0","        20","0","         1","0","","","         6","0","","","        19"," ","","","    76"," ,0,1202, ","  30.5"," ,0,0810, ","    183.1"," ,0","      227"," ,0"
"USC00292751","1956","35.05","-106.13333","2073.9","EDGEWOOD, NM US","        26","0","        22","0","         0","0","","","         3","0","","","         6"," ","","","   203"," ,0,0201, ","  17.8"," ,0,1017, ","    167.8"," ,0","      279"," ,0"
"USC00292751","1957","35.05","-106.13333","2073.9","EDGEWOOD, NM US","        58","0","        55","0","         5","0","","","        11","0","","","        21"," ","","","   102"," ,0,1121, ","  52.1"," ,0,0805, ","    573.9"," ,0","      661"," ,0"
"USC00292751","1958","35.05","-106.13333","2073.9","EDGEWOOD, NM US","        51","0","        45","0","         2","0","","","        12","0","         1"," ","        19"," ","","","   356"," ,0,0411, ","  82.6"," ,0,0907, ","    559.8"," ,0","     1397"," ,0"
"USC00292751","1959","35.05","-106.13333","2073.9","EDGEWOOD, NM US","","","","","","","","","","","         1"," ","        16"," ","","","","","","","","","",""
