"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00020099","1962","34.25","-113.46667","451.1","ALAMO DAM 6 ESE, AZ US","","","","","","","","","","","","","","","","","","","","","","","","","         1"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00020099","1963","34.25","-113.46667","451.1","ALAMO DAM 6 ESE, AZ US","   1853.3","","    1853.3","0","        24","0","        20","0","         3","0","        0","","         0","0","         0","0","        49","0","         0","0","       289","0","       167","0","","","   -7.8","0,0114, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  40.6"," ,0,0917, ","   45.0","0,0724, ","0.0","0,1204","-3.3","0,1212","-4.4","0,1214","","","","","-0.6","0,0316","-2.2","0,0128","-4.4","0,0120","-6.7","0,0115","","","     825.3","3","     825.3","0","    237.3"," ,0","        0"," ,0","     20.80","0","     29.91","0","     11.68","0"
"USC00020099","1964","34.25","-113.46667","451.1","ALAMO DAM 6 ESE, AZ US","   1856.9","","    1856.9","0","        14","0","        11","0","         2","0","        0","","         0","0","         0","0","        65","0","         0","0","       274","0","       175","0","         4"," ","   -7.8","0,0114, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  91.4"," ,0,0802, ","   45.0","0,0712, ","-0.6","0,1115","-2.2","0,1120","-6.7","0,1214","-6.7","0,1214","","","-2.8","0,0310","-2.8","0,0310","-5.0","0,0215","-6.7","0,0117","","","    1175.0","0","    1175.0","0","    187.3"," ,0","        0"," ,0","     20.08","0","     29.50","0","     10.66","0"
"USC00020099","1965","34.25","-113.46667","451.1","ALAMO DAM 6 ESE, AZ US","   1671.7","","    1671.7","0","        29","0","        25","0","         1","0","        0","","         0","0","         0","0","        28","0","         0","0","       287","0","       169","0","         1"," ","   -4.4","0,0212, ","     0"," ,0,1231,+","     0"," ,0,1231,+","  38.1"," ,0,1125, ","   44.4","0,0809,+","-0.6","0,1129","-2.2","0,1219","","","","","","","-0.6","0,0306","-2.2","0,0305","-4.4","0,0212","","","","","     991.6","6","     991.6","0","    276.7"," ,0","        0"," ,0","     20.33","0","     29.34","0","     11.33","0"
"USC00020099","1966","34.25","-113.46667","451.1","ALAMO DAM 6 ESE, AZ US","   2044.6","","    2044.6","0","        15","0","        11","0","         0","0","        0","","         0","0","         0","0","        70","0","         0","0","       298","0","       197","0","","","   -6.1","0,1231,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  13.7"," ,0,0819, ","   47.2","0,0805, ","0.0","0,1123","-3.9","0,1126","-4.4","0,1223","","","","","-3.9","0,0305","-3.9","0,0305","-4.4","0,0303","","","","","     966.1","1","     966.1","0","     88.1"," ,0","        0"," ,0","     21.10","0","     31.71","0","     10.49","0"
"USC00020099","1967","34.25","-113.46667","451.1","ALAMO DAM 6 ESE, AZ US","   1742.3","","    1742.3","0","        27","0","        21","0","         1","0","        0","","         1","0","         0","0","        63","0","         0","0","       306","0","       169","0","","","   -8.3","0,0107,+","     0"," ,0,1231,+","    51"," ,0,1214, ","  39.1"," ,0,0806, ","   47.8","0,0702, ","-2.2","0,1203","-2.2","0,1203","-5.0","0,1221","","","","","-1.1","0,0330","-2.2","0,0307","-5.6","0,0119","-6.7","0,0108","","","    1002.2","2","    1002.2","0","    229.2"," ,0","       51"," ,0","     20.29","0","     30.61","0","      9.97","0"
"USC00020099","1968","34.25","-113.46667","451.1","ALAMO DAM 6 ESE, AZ US","   1719.6","","    1719.6","0","        15","0","        11","0","         0","0","        0","","         0","0","         0","0","        52","0","         0","0","       303","0","       161","0","","","   -8.3","0,1222,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  19.1"," ,0,0726, ","   47.2","0,0622, ","-3.9","0,1204","-3.9","0,1204","-5.0","0,1205","-6.7","0,1213","","","0.0","0,0318","-2.2","0,0125","-5.0","0,0107","","","","","     915.9","9","     915.9","0","     82.9"," ,0","        0"," ,0","     20.36","0","     30.44","0","     10.27","0"
"USC00020099","1970","34.25","-113.46667","451.1","ALAMO DAM 6 ESE, AZ US","","","","","        23","0","        18","0","         3","0","        0","","         0","0","","","","","","","","","","","         7"," ","","","     0"," ,0,1231,+","     0"," ,0,1231,+","  45.7"," ,0,0301, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    240.0"," ,0","        0"," ,0","","","","","",""
"USC00020099","1971","34.25","-113.46667","451.1","ALAMO DAM 6 ESE, AZ US","   1279.8","","    1279.8","0","        25","0","        15","0","         1","0","        0","","         0","0","         0","0","        98","0","         0","0","       280","0","       150","0","","","  -12.2","0,1212,+","     0"," ,0,1231,+","     0"," ,0,1231,+","  34.8"," ,0,0929, ","   45.6","0,0713, ","-1.7","0,1018","-3.9","0,1019","-4.4","0,1029","-9.4","0,1030","-9.4","0,1030","0.0","0,0330","-2.8","0,0306","-4.4","0,0303","-7.2","0,0109","-10.0","0,0108","","","","","    156.5"," ,0","        0"," ,0","     17.79","0","     28.79","0","      6.79","0"
"USC00020099","1972","34.25","-113.46667","451.1","ALAMO DAM 6 ESE, AZ US","   1817.7","","    1817.7","0","        24","0","        16","0","         2","0","        0","","         0","0","         0","0","        50","0","         0","0","       284","0","       172","0","","","   -8.9","0,0105, ","     0"," ,0,1231,+","     0","T,0,1209, ","  25.7"," ,0,0808, ","   48.9","0,0801, ","0.0","0,1121","-2.2","0,1206","-5.6","0,1211","","","","","0.0","0,0329","-2.2","0,0212","-4.4","0,0204","-7.2","0,0203","-8.9","0,0105","    1289.1","1","    1289.1","0","    228.3"," ,0","        0","T,0","     20.35","0","     29.64","0","     11.06","0"
