"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00013866","1948","38.3795","-81.59112","278.1","CHARLESTON WEST VIRGINIA INTERNATIONAL YEAGER AIRPORT, WV US","","","","","","","       151","0","       105","0","         9","0","","","","","","","","","","","","","","","","","","","","","","","","","","","  48.5"," ,0,1215, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1199.4"," ,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013866","1949","38.3795","-81.59112","278.1","CHARLESTON WEST VIRGINIA INTERNATIONAL YEAGER AIRPORT, WV US","","","    666.1","","     666.1","0","       166","0","       104","0","         4","0","        2","","         1","0","         0","0","        88","0","         3","0","       182","0","        32","0","       230"," ","","","        50"," ","  -12.8","0,1216, ","    25"," ,0,0301,+","    43"," ,0,0315, ","  33.0"," ,0,0808, ","   35.6","0,0705, ","-1.7","0,1027","-3.3","0,1106","-6.1","0,1122","-8.9","0,1203","-8.9","0,1203","-1.7","0,0425","-7.2","0,0320","-7.2","0,0320","-7.2","0,0320","-9.4","0,0316","","","","","   1075.7"," ,0","       82"," ,0","     13.94","0","     20.16","0","      7.73","0","","","","","","","","","","","","","","","",""
"USW00013866","1950","38.3795","-81.59112","278.1","CHARLESTON WEST VIRGINIA INTERNATIONAL YEAGER AIRPORT, WV US","","","    464.0","","     464.0","0","       170","0","       112","0","        11","0","       13","","         7","0","         0","0","       102","0","        18","0","       192","0","         5","0","       227"," ","","","        48"," ","  -14.4","0,1125, ","   483"," ,0,1126, ","   320"," ,0,1124, ","  60.5"," ,0,0921, ","   33.9","0,0505, ","-4.4","0,1111","-4.4","0,1111","-4.4","0,1111","-12.8","0,1124","-12.8","0,1124","-3.9","0,0416","-3.9","0,0416","-6.7","0,0414","-6.7","0,0414","-9.4","0,0310","    2356.2","2","    2356.2","0","   1541.0"," ,0","      819"," ,0","     12.72","0","     18.49","0","      6.95","0","","","","","","","","","","","","","","","",""
"USW00013866","1951","38.3795","-81.59112","278.1","CHARLESTON WEST VIRGINIA INTERNATIONAL YEAGER AIRPORT, WV US","","","    614.9","","     614.9","0","       157","0","       103","0","        13","0","       11","","         6","0","         1","0","       101","0","        11","0","       184","0","        33","0","       242"," ","","","        43"," ","  -18.9","0,0203, ","   102"," ,0,0314, ","    97"," ,0,0313, ","  53.6"," ,0,0704, ","   36.1","0,0723, ","0.0","0,1102","-5.0","0,1103","-5.0","0,1103","-7.8","0,1119","-8.9","0,1121","-1.7","0,0418","-2.2","0,0327","-5.6","0,0322","-10.6","0,0210","-10.6","0,0210","    2505.0","0","    2505.0","0","   1299.4"," ,0","      420"," ,0","     13.30","0","     19.73","0","      6.87","0","","","","","","","","","","","","","","","",""
"USW00013866","1952","38.3795","-81.59112","278.1","CHARLESTON WEST VIRGINIA INTERNATIONAL YEAGER AIRPORT, WV US","","","    647.4","","     647.4","0","       138","0","        90","0","         5","0","        3","","         2","0","         0","0","        92","0","         5","0","       175","0","        41","0","       217"," ","","","        49"," ","  -11.1","0,0130, ","    51"," ,0,1130, ","    66"," ,0,1129, ","  41.9"," ,0,0127, ","   37.2","0,0728, ","0.0","0,1008","-2.8","0,1020","-7.8","0,1021","-7.8","0,1021","-10.0","0,1129","-0.6","0,0409","-2.2","0,0408","-6.7","0,0308","-6.7","0,0308","-9.4","0,0131","    2362.2","2","    2362.2","0","    997.1"," ,0","      198"," ,0","     13.57","0","     19.71","0","      7.42","0","","","","","","","","","","","","","","","",""
"USW00013866","1953","38.3795","-81.59112","278.1","CHARLESTON WEST VIRGINIA INTERNATIONAL YEAGER AIRPORT, WV US","","","    710.5","","     710.5","0","       133","0","        79","0","         2","0","       15","","        10","0","         0","0","        81","0","         7","0","       194","0","        50","0","       221"," ","","","        44"," ","  -12.8","0,1218, ","    51"," ,0,1127,+","    79"," ,0,0106, ","  42.7"," ,0,0323, ","   38.9","0,0902, ","-1.1","0,1008","-2.8","0,1106","-5.6","0,1107","-7.8","0,1129","-11.1","0,1217","-1.1","0,0420","-5.0","0,0310","-5.0","0,0310","-9.4","0,0218","-9.4","0,0218","    2309.5","5","    2309.5","0","    825.6"," ,0","      567"," ,0","     14.09","0","     20.58","0","      7.60","0","","","","","","","","","","","","","","","",""
"USW00013866","1954","38.3795","-81.59112","278.1","CHARLESTON WEST VIRGINIA INTERNATIONAL YEAGER AIRPORT, WV US","","","    688.8","","     688.8","0","       147","0","        88","0","        10","0","       17","","         7","0","         0","0","       100","0","        14","0","       180","0","        31","0","       231"," ","","","        54"," ","  -14.4","0,0113, ","   203"," ,0,0111, ","   259"," ,0,0110, ","  54.6"," ,0,1015, ","   38.9","0,0714, ","-0.6","0,1008","-2.8","0,1101","-4.4","0,1103","-10.6","0,1207","-10.6","0,1207","-1.7","0,0404","-3.3","0,0402","-5.6","0,0322","-7.8","0,0305","-10.6","0,0118","    2330.5","5","    2330.5","0","   1112.1"," ,0","      844"," ,0","     13.48","0","     19.37","0","      7.58","0","","","","","","","","","","","","","","","",""
"USW00013866","1955","38.3795","-81.59112","278.1","CHARLESTON WEST VIRGINIA INTERNATIONAL YEAGER AIRPORT, WV US","","","    661.2","","     661.2","0","       144","0","        79","0","         9","0","       15","","         7","0","         0","0","       113","0","        18","0","       191","0","        33","0","       213"," ","","","        43"," ","  -17.2","0,0212, ","   102"," ,0,0212, ","   124"," ,0,0211, ","  63.2"," ,0,0724, ","   36.1","0,0804,+","-1.7","0,1025","-3.9","0,1104","-6.1","0,1105","-9.4","0,1128","-9.4","0,1128","-0.6","0,0409","-2.8","0,0331","-4.4","0,0330","-8.9","0,0327","-8.9","0,0327","    2527.5","5","    2527.5","0","    969.6"," ,0","      485"," ,0","     13.14","0","     19.28","0","      6.99","0","","","","","","","","","","","","","","","",""
"USW00013866","1956","38.3795","-81.59112","278.1","CHARLESTON WEST VIRGINIA INTERNATIONAL YEAGER AIRPORT, WV US","","","    528.0","","     528.0","0","       161","0","        97","0","         8","0","       20","","         5","0","         0","0","        87","0","         9","0","       177","0","        11","0","       221"," ","","","        48"," ","  -13.3","0,0118, ","   102"," ,0,0117, ","    79"," ,0,0116, ","  56.1"," ,0,0915, ","   33.9","0,0702, ","0.0","0,1011","-2.2","0,1113","-4.4","0,1117","-8.9","0,1123","-8.9","0,1123","-1.1","0,0425","-2.8","0,0410","-6.7","0,0325","-6.7","0,0325","-8.9","0,0128","    2710.9","9","    2710.9","0","   1242.9"," ,0","      431"," ,0","     13.05","0","     18.79","0","      7.32","0","","","","","","","","","","","","","","","",""
"USW00013866","1957","38.3795","-81.59112","278.1","CHARLESTON WEST VIRGINIA INTERNATIONAL YEAGER AIRPORT, WV US","","","    685.5","","     685.5","0","       152","0","        82","0","         5","0","       13","","         6","0","         1","0","        90","0","         9","0","       173","0","        35","0","       212"," ","","","        41"," ","  -20.6","0,0117, ","    51"," ,0,1212,+","    74"," ,0,0219, ","  48.3"," ,0,0709, ","   36.1","0,0902, ","0.0","0,1012","-2.8","0,1107","-5.6","0,1110","-8.9","0,1111","-8.9","0,1111","-3.9","0,0415","-3.9","0,0415","-8.3","0,0304","-8.3","0,0304","-10.6","0,0221","    2296.1","1","    2296.1","0","    953.0"," ,0","      378"," ,0","     13.43","0","     19.40","0","      7.46","0","","","","","","","","","","","","","","","",""
