"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00518515","1959","19.91667","-155.43333","2122.9","PUU MALI 113, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00518515","1960","19.91667","-155.43333","2122.9","PUU MALI 113, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00518515","1961","19.91667","-155.43333","2122.9","PUU MALI 113, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00518515","1962","19.91667","-155.43333","2122.9","PUU MALI 113, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00518515","1963","19.91667","-155.43333","2122.9","PUU MALI 113, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00518515","1964","19.91667","-155.43333","2122.9","PUU MALI 113, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00518515","1966","19.91667","-155.43333","2122.9","PUU MALI 113, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00518515","1967","19.91667","-155.43333","2122.9","PUU MALI 113, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00518515","1969","19.91667","-155.43333","2122.9","PUU MALI 113, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00518515","1970","19.91667","-155.43333","2122.9","PUU MALI 113, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00518515","1971","19.91667","-155.43333","2122.9","PUU MALI 113, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00518515","1972","19.91667","-155.43333","2122.9","PUU MALI 113, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00518515","1973","19.91667","-155.43333","2122.9","PUU MALI 113, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
"USC00518515","1974","19.91667","-155.43333","2122.9","PUU MALI 113, HI US","        0","","         0","0","     0"," ,0,1231,+","     0"," ,0,1231,+","        0"," ,0"
