"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"NOE00111102","1957","64.7419","12.8458","140.0","NAMSSKOGAN, NO","","","","","       211","E","       134","E","         3","E","      184","","","","","","","","","","","","","","  1300"," ,E,0305, ","  54.5"," ,E,0108, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1185.6"," ,E","","","","","",""
"NOE00111102","1958","64.7419","12.8458","140.0","NAMSSKOGAN, NO","","","","","       178","E","       104","E","         3","E","      167","","","","","","","","","","","","","","  1150"," ,E,0409,+","  41.8"," ,E,1027, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1042.1"," ,E","","","","","",""
"NOE00111102","1959","64.7419","12.8458","140.0","NAMSSKOGAN, NO","","","","","       190","E","       116","E","         3","E","      146","","","","","","","","","","","","","","   640"," ,E,0309, ","  37.3"," ,E,0910, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1059.0"," ,E","","","","","",""
"NOE00111102","1960","64.7419","12.8458","140.0","NAMSSKOGAN, NO","","","","","       139","E","        78","E","         2","E","      136","","","","","","","","","","","","","","   500"," ,E,0322,+","  30.0"," ,E,0207, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    653.8"," ,E","","","","","",""
"NOE00111102","1961","64.7419","12.8458","140.0","NAMSSKOGAN, NO","","","","","       199","E","       142","E","         9","E","      166","","","","","","","","","","","","","","  1100"," ,E,0410, ","  56.0"," ,E,0305, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1657.6"," ,E","","","","","",""
"NOE00111102","1962","64.7419","12.8458","140.0","NAMSSKOGAN, NO","","","","","       204","E","       115","E","         5","E","      196","","","","","","","","","","","","","","  1680"," ,E,0321, ","  55.0"," ,E,1205, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1180.3"," ,E","","","","","",""
"NOE00111102","1963","64.7419","12.8458","140.0","NAMSSKOGAN, NO","","","","","       185","E","       120","E","         2","E","      179","","","","","","","","","","","","","","  1280"," ,E,0223, ","  35.2"," ,E,0914, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1134.5"," ,E","","","","","",""
"NOE00111102","1964","64.7419","12.8458","140.0","NAMSSKOGAN, NO","","","","","       236","E","       162","E","         3","E","      180","","","","","","","","","","","","","","   870"," ,E,1221, ","  39.5"," ,E,0307, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1514.3"," ,E","","","","","",""
"NOE00111102","1965","64.7419","12.8458","140.0","NAMSSKOGAN, NO","","","","","       180","E","        99","E","         3","E","      168","","","","","","","","","","","","","","  1050"," ,E,0310, ","  30.5"," ,E,0627, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    936.1"," ,E","","","","","",""
"NOE00111102","1966","64.7419","12.8458","140.0","NAMSSKOGAN, NO","","","","","       192","E","       105","E","         3","E","      182","","","","","","","","","","","","","","   750"," ,E,0220,+","  80.0"," ,E,0319, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    979.7"," ,E","","","","","",""
"NOE00111102","1967","64.7419","12.8458","140.0","NAMSSKOGAN, NO","","","","","       217","E","       125","E","         4","E","      183","","","","","","","","","","","","","","  1370"," ,E,0326, ","  36.0"," ,E,0115, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1194.8"," ,E","","","","","",""
"NOE00111102","2007","64.7419","12.8458","140.0","NAMSSKOGAN, NO","     18.0","","      18.0","E","       224","E","       138","E","         0","E","","","        16","E","       173","E","        54","E","        43","E","         0","E","  -27.7","E,0122, ","","","  24.8"," ,E,0825, ","   29.1","E,0807, ","0.0","E,0831","-3.8","E,0928","-8.8","E,1012","-8.8","E,1012","-10.2","E,1113","-0.1","E,0621","-4.7","E,0511","-4.7","E,0511","-7.6","E,0421","-11.9","E,0409","","","","","   1303.0"," ,E","      4.07","E","      8.26","E","     -0.12","E"
"NOE00111102","2008","64.7419","12.8458","140.0","NAMSSKOGAN, NO","     18.9","","      18.9","E","       196","E","       114","E","         1","E","","","        13","E","       182","E","        48","E","        34","E","         0","E","  -26.4","E,0323, ","","","  27.3"," ,E,1013, ","   31.2","E,0727, ","-1.1","E,0816","-4.7","E,0917","-4.7","E,0917","-9.5","E,1030","-9.5","E,1030","-0.8","E,0627","-4.3","E,0518","-5.3","E,0425","-7.0","E,0423","-8.9","E,0409","    5073.9","9","    5073.9","E","    988.4"," ,E","      4.36","E","      8.89","E","     -0.16","E"
"NOE00111102","2009","64.7419","12.8458","140.0","NAMSSKOGAN, NO","     13.1","","      13.1","E","       189","E","       105","E","         5","E","","","        13","E","       182","E","        67","E","        39","E","         0","E","  -27.6","E,0104, ","","","  39.8"," ,E,0108, ","   31.1","E,0626, ","-0.3","E,0819","-6.5","E,1005","-6.5","E,1005","-11.8","E,1013","-11.8","E,1013","-1.3","E,0607","-2.5","E,0524","-4.9","E,0421","-8.9","E,0420","-8.9","E,0420","    5276.1","1","    5276.1","E","   1101.6"," ,E","      3.93","E","      8.10","E","     -0.23","E"
"NOE00111102","2010","64.7419","12.8458","140.0","NAMSSKOGAN, NO","      7.5","","       7.5","E","       178","E","        93","E","         5","E","","","        48","E","       199","E","       116","E","        40","E","         0","E","  -35.6","E,0106, ","","","  50.2"," ,E,1104, ","   27.3","E,0811, ","-1.9","E,0830","-2.6","E,0904","-5.5","E,0929","-8.0","E,1020","-12.7","E,1022","-1.2","E,0610","-3.7","E,0513","-5.6","E,0509","-7.5","E,0504","-9.0","E,0424","    5760.1","1","    5760.1","E","    910.1"," ,E","      1.29","E","      6.14","E","     -3.56","E"
"NOE00111102","2011","64.7419","12.8458","140.0","NAMSSKOGAN, NO","     40.2","","      40.2","E","       245","E","       154","E","         7","E","","","         7","E","       151","E","        53","E","        45","E","         0","E","  -23.0","E,0211, ","","","  60.6"," ,E,0816, ","   30.3","E,0610, ","-2.8","E,1009","-2.8","E,1009","-4.8","E,1111","-8.0","E,1208","-14.1","E,1211","-0.5","E,0509","-4.6","E,0507","-4.6","E,0507","-11.5","E,0331","-11.5","E,0331","    5566.8","8","    5566.8","E","   1645.7"," ,E","      5.17","E","      9.31","E","      1.02","E"
"NOE00111102","2012","64.7419","12.8458","140.0","NAMSSKOGAN, NO","      2.8","","       2.8","E","       206","E","       119","E","         1","E","","","         8","E","       186","E","        69","E","        23","E","         0","E","  -26.3","E,0108, ","","","  36.2"," ,E,0904, ","   26.7","E,0816, ","-0.8","E,0825","-4.0","E,0923","-6.8","E,1020","-6.8","E,1020","-9.4","E,1026","-1.4","E,0629","-3.2","E,0521","-5.5","E,0504","-9.9","E,0416","-9.9","E,0416","    4990.6","6","    4990.6","E","   1137.1"," ,E","      3.23","E","      7.14","E","     -0.70","E"
"NOE00111102","2013","64.7419","12.8458","140.0","NAMSSKOGAN, NO","      8.8","","       8.8","E","       211","E","       130","E","         6","E","","","        22","E","       177","E","        59","E","        47","E","         0","E","  -30.5","E,0314, ","","","  40.1"," ,E,1202, ","   30.5","E,0727, ","-0.3","E,0830","-4.6","E,0925","-4.6","E,0925","-9.2","E,1018","-9.2","E,1018","-1.5","E,0612","-6.4","E,0428","-6.4","E,0428","-8.0","E,0414","-13.9","E,0411","    5605.4","4","    5605.4","E","   1384.3"," ,E","      3.86","E","      8.48","E","     -0.77","E"
"NOE00111102","2014","64.7419","12.8458","140.0","NAMSSKOGAN, NO","     75.9","","      75.9","E","       155","E","        91","E","         6","E","","","         7","E","       159","E","        54","E","        55","E","         0","E","  -29.5","E,1225, ","","","  44.7"," ,E,0804, ","   32.1","E,0709, ","-1.1","E,0913","-2.8","E,0922","-8.3","E,0925","-8.3","E,0925","-10.2","E,1105","-0.2","E,0614","-5.4","E,0505","-5.4","E,0505","-7.9","E,0405","-10.4","E,0401","    4911.6","6","    4911.6","E","    952.9"," ,E","      5.11","E","      9.41","E","      0.81","E"
"NOE00111102","2015","64.7419","12.8458","140.0","NAMSSKOGAN, NO","      1.6","","       1.6","E","       217","E","       142","E","         8","E","","","         2","E","       154","E","        35","E","        31","E","         0","E","  -20.7","E,0204, ","","","  70.5"," ,E,1001, ","   28.2","E,0819, ","-1.7","E,0904","-3.8","E,1005","-5.4","E,1029","-6.8","E,1116","-9.1","E,1119","-1.1","E,0614","-3.2","E,0516","-4.9","E,0502","-9.3","E,0405","-9.3","E,0405","    4977.5","5","    4977.5","E","   1598.7"," ,E","      4.92","E","      8.70","E","      1.13","E"
"NOE00111102","2016","64.7419","12.8458","140.0","NAMSSKOGAN, NO","     11.7","","      11.7","E","       190","E","       115","E","         4","E","","","        15","E","       184","E","        57","E","        33","E","         0","E","  -28.5","E,0117, ","","","  34.1"," ,E,1125, ","   29.0","E,0721, ","-0.9","E,0824","-4.4","E,1005","-4.4","E,1005","-6.8","E,1012","-9.8","E,1106","-0.6","E,0615","-2.4","E,0526","-4.6","E,0427","-7.7","E,0424","-10.5","E,0313","    5058.5","5","    5058.5","E","   1116.5"," ,E","      4.07","E","      8.41","E","     -0.27","E"
"NOE00111102","2017","64.7419","12.8458","140.0","NAMSSKOGAN, NO","      0.1","","       0.1","E","       209","E","       133","E","         4","E","","","        10","E","       174","E","        60","E","        23","E","         0","E","  -23.3","E,0105, ","","","  36.8"," ,E,0813, ","   26.6","E,0725, ","-2.7","E,1008","-2.7","E,1008","-6.6","E,1112","-7.0","E,1113","-13.3","E,1119","-2.2","E,0602","-2.2","E,0602","-4.7","E,0513","-6.9","E,0428","-9.3","E,0419","    5150.1","1","    5150.1","E","   1412.4"," ,E","      3.91","E","      7.77","E","      0.03","E"
"NOE00111102","2018","64.7419","12.8458","140.0","NAMSSKOGAN, NO","     43.5","","      43.5","E","       181","E","       107","E","         7","E","","","        29","E","       173","E","        81","E","        38","E","         1","E","  -29.3","E,0301, ","","","  48.9"," ,E,0925, ","   32.6","E,0717, ","-2.1","E,1002","-3.3","E,1004","-6.9","E,1027","-6.9","E,1027","-11.9","E,1028","-0.7","E,0527","-2.3","E,0523","-5.8","E,0430","-7.6","E,0412","-12.6","E,0411","    5485.6","6","    5485.6","E","   1290.0"," ,E","      3.68","E","      8.31","E","     -0.94","E"
"NOE00111102","2019","64.7419","12.8458","140.0","NAMSSKOGAN, NO","     41.5","","      41.5","E","       201","E","       124","E","         6","E","","","         8","E","       185","E","        67","E","        40","E","         4","E","  -24.5","E,0306, ","","","  50.9"," ,E,0920, ","   34.4","E,0726, ","-0.3","E,0903","-2.3","E,1002","-4.4","E,1004","-7.1","E,1005","-11.7","E,1103","-1.5","E,0528","-4.7","E,0509","-4.7","E,0509","-7.8","E,0415","-9.6","E,0413","    5104.5","5","    5104.5","E","   1395.3"," ,E","      4.07","E","      8.32","E","     -0.18","E"
"NOE00111102","2020","64.7419","12.8458","140.0","NAMSSKOGAN, NO","     20.1","","      20.1","E","       229","E","       147","E","         8","E","","","         3","E","       163","E","        25","E","        37","E","         0","E","  -20.0","E,0301, ","","","  41.3"," ,E,0921, ","   28.9","E,0620, ","-0.5","E,0817","-3.6","E,1018","-10.7","E,1019","-10.7","E,1019","-10.7","E,1019","-0.6","E,0705","-3.5","E,0521","-4.9","E,0428","-12.9","E,0405","-12.9","E,0405","    5075.1","1","    5075.1","E","   1511.8"," ,E","      5.18","E","      8.94","E","      1.42","E"
"NOE00111102","2021","64.7419","12.8458","140.0","NAMSSKOGAN, NO","     23.7","","      23.7","E","       208","E","       123","E","         6","E","","","        23","E","       175","E","        80","E","        39","E","         1","E","  -31.8","E,0211, ","","","  34.6"," ,E,1217, ","   32.2","E,0703, ","-1.2","E,0823","-2.3","E,1018","-9.9","E,1108","-9.9","E,1108","-9.9","E,1108","-0.6","E,0530","-6.2","E,0509","-6.2","E,0509","-8.1","E,0507","-12.7","E,0310","    5228.8","8","    5228.8","E","   1292.4"," ,E","      3.30","E","      7.60","E","     -1.00","E"
"NOE00111102","2022","64.7419","12.8458","140.0","NAMSSKOGAN, NO","     27.5","","      27.5","E","       226","E","       145","E","         8","E","","","        15","E","       176","E","        61","E","        26","E","         0","E","  -29.3","E,1213, ","","","  43.4"," ,E,0327, ","   31.3","E,0626, ","-0.2","E,0808","-2.7","E,1017","-4.6","E,1022","-9.3","E,1118","-9.3","E,1118","-1.8","E,0606","-2.5","E,0518","-7.4","E,0427","-7.4","E,0427","-8.9","E,0414","    5227.0","0","    5227.0","E","   1620.6"," ,E","      4.03","E","      8.35","E","     -0.30","E"
"NOE00111102","2023","64.7419","12.8458","140.0","NAMSSKOGAN, NO","     21.5","","      21.5","E","       183","E","       102","E","         6","E","","","        28","E","       185","E","        85","E","        41","E","         0","E","  -27.5","E,1126, ","","","  30.0"," ,E,0124, ","   29.1","E,0710, ","-3.2","E,1005","-3.2","E,1005","-6.9","E,1019","-6.9","E,1019","-10.8","E,1031","-1.7","E,0609","-3.0","E,0508","-4.6","E,0506","-7.0","E,0505","-12.4","E,0403","    5311.7","7","    5311.7","E","   1121.2"," ,E","      3.12","E","      7.62","E","     -1.38","E"
"NOE00111102","2024","64.7419","12.8458","140.0","NAMSSKOGAN, NO","     31.6","","      31.6","E","       207","E","       133","E","         5","E","","","         9","E","       163","E","        56","E","        55","E","         0","E","  -27.8","E,0120, ","","","  36.9"," ,E,1023, ","   29.3","E,0627, ","-1.6","E,0914","-3.3","E,1007","-4.5","E,1118","-7.3","E,1120","-12.1","E,1121","-1.6","E,0520","-3.4","E,0511","-4.8","E,0422","-8.3","E,0421","-14.7","E,0404","    5383.7","7","    5383.7","E","   1387.2"," ,E","      5.04","E","      9.22","E","      0.86","E"
