"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"CA004067655","1995","56.3333","-103.2833","344.0","SOUTHEND, SK CA","","","","","        83","C","        40","C","         2","C","","","","","","","","","","","","","","","","","  31.6"," ,C,1016, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    375.5"," ,C","","","","","","","","","","","",""
"CA004067655","1997","56.3333","-103.2833","344.0","SOUTHEND, SK CA","     40.5","","      40.5","C","","","","","","","","","        90","C","       222","C","       151","C","        53","C","         1","C","  -40.2","C,0128, ","","","","","   34.9","C,0807, ","-1.0","C,0919","-3.0","C,1005","-7.3","C,1015","-7.3","C,1015","-10.8","C,1024","-1.8","C,0530","-7.9","C,0515","-7.9","C,0515","-7.9","C,0515","-9.4","C,0514","","","","","","","","","     -1.38","C","      4.40","C","     -7.16","C","","","",""
"CA004067655","1998","56.3333","-103.2833","344.0","SOUTHEND, SK CA","     72.4","","      72.4","C","       126","C","        33","C","         4","C","         2","C","        73","C","       219","C","       126","C","        63","C","         4","C","  -38.8","C,1231, ","    53"," ,C,1122, ","  34.6"," ,C,0627, ","   34.6","C,0805, ","-1.0","C,0915","-3.1","C,0919","-6.1","C,1001","-8.8","C,1011","-10.8","C,1031","-0.5","C,0601","-2.6","C,0531","-5.2","C,0420","-7.0","C,0419","-11.6","C,0418","    6370.7","7","    6370.7","C","    467.8"," ,C","      296"," ,C","      0.07","C","      5.71","C","     -5.57","C","","","",""
"CA004067655","1999","56.3333","-103.2833","344.0","SOUTHEND, SK CA","     27.9","","      27.9","C","       165","C","        75","C","         5","C","        21","C","        83","C","       224","C","       121","C","        48","C","         1","C","  -42.0","C,0112, ","   145"," ,C,1116, ","  76.0"," ,C,0820, ","   32.8","C,0722, ","-1.1","C,0910","-2.7","C,1001","-5.3","C,1002","-7.1","C,1019","-14.8","C,1105","-1.1","C,0615","-2.8","C,0521","-6.1","C,0510","-8.6","C,0421","-12.5","C,0401","    6797.3","3","    6797.3","C","    868.0"," ,C","     1748"," ,C","     -0.63","C","      5.20","C","     -6.46","C","","","",""
"CA004067655","2000","56.3333","-103.2833","344.0","SOUTHEND, SK CA","     23.3","","      23.3","C","       153","C","        59","C","         3","C","","","       105","C","       235","C","       129","C","        42","C","         0","C","  -41.8","C,0116, ","","","  52.0"," ,C,0715, ","   31.2","C,0728, ","-0.3","C,0830","-6.5","C,0926","-6.5","C,0926","-8.8","C,0927","-11.0","C,1105","-0.1","C,0617","-2.6","C,0518","-6.6","C,0515","-8.2","C,0418","-17.9","C,0416","    7167.8","8","    7167.8","C","    606.0"," ,C","","","     -2.13","C","      3.69","C","     -7.94","C","","","",""
"CA004067655","2001","56.3333","-103.2833","344.0","SOUTHEND, SK CA","     34.6","","      34.6","C","       136","C","        45","C","         3","C","","","        82","C","       224","C","       143","C","        64","C","         0","C","  -41.8","C,0209, ","","","  46.2"," ,C,0721, ","   30.2","C,0718,+","-1.9","C,0917","-2.9","C,0922","-8.1","C,1006","-8.1","C,1006","-11.6","C,1021","0.0","C,0701","-3.1","C,0523","-6.5","C,0503","-7.6","C,0423","-22.0","C,0421","    7244.7","7","    7244.7","C","    601.3"," ,C","","","     -0.37","C","      5.72","C","     -6.46","C","","","",""
"CA004067655","2002","56.3333","-103.2833","344.0","SOUTHEND, SK CA","     48.6","","      48.6","C","       139","C","        39","C","         3","C","","","       101","C","       246","C","       171","C","        47","C","         1","C","  -45.1","C,0128, ","","","  45.8"," ,C,0727, ","   34.5","C,0627, ","-0.5","C,0820","-3.0","C,0924","-4.5","C,1001","-7.4","C,1006","-12.3","C,1012","-0.9","C,0616","-5.9","C,0524","-5.9","C,0524","-6.7","C,0517","-8.9","C,0516","    7486.0","0","    7486.0","C","    531.2"," ,C","","","     -2.73","C","      3.15","C","     -8.61","C","","","",""
"CA004067655","2003","56.3333","-103.2833","344.0","SOUTHEND, SK CA","     47.9","","      47.9","C","       142","C","        55","C","         3","C","","","       112","C","       216","C","       144","C","        71","C","         1","C","  -41.8","C,0223, ","","","  27.2"," ,C,0608, ","   33.6","C,0816, ","-0.7","C,0914","-3.5","C,0930","-11.3","C,1030","-11.3","C,1030","-11.3","C,1030","-0.5","C,0609","-2.2","C,0530","-4.4","C,0520","-7.1","C,0510","-12.7","C,0501","    7436.8","8","    7436.8","C","    517.7"," ,C","","","     -1.66","C","      4.51","C","     -7.82","C","","","",""
"CA004067655","2004","56.3333","-103.2833","344.0","SOUTHEND, SK CA","     16.7","","      16.7","C","       168","C","        66","C","         0","C","","","       108","C","       251","C","       150","C","        37","C","         1","C","  -46.0","C,0129, ","","","  25.2"," ,C,0717, ","   32.3","C,0725, ","-0.5","C,0823","-3.7","C,0911","-7.4","C,1003","-7.4","C,1003","-9.5","C,1004","-1.2","C,0704","-4.0","C,0617","-6.8","C,0524","-6.8","C,0524","-9.0","C,0520","    7563.8","8","    7563.8","C","    556.7"," ,C","","","     -3.59","C","      2.53","C","     -9.71","C","","","",""
"CA004067655","2005","56.3333","-103.2833","344.0","SOUTHEND, SK CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    7583.4","4","    7583.4","C","","","","","","","","","","","","","",""
"CA004067655","2006","56.3333","-103.2833","344.0","SOUTHEND, SK CA","     28.1","","      28.1","C","       173","C","        53","C","         4","C","        21","C","        80","C","       217","C","       150","C","        60","C","         0","C","  -36.9","C,0216, ","   145"," ,C,1116, ","  37.8"," ,C,0731, ","   30.6","C,0603, ","-0.8","C,0907","-3.1","C,0919","-5.9","C,1010","-6.8","C,1011","-11.5","C,1019","-0.9","C,0608","-3.5","C,0521","-4.4","C,0511","-8.2","C,0504","-14.0","C,0407","","","","","    608.8"," ,C","     2048"," ,C","     -0.18","C","      5.67","C","     -6.03","C","","","",""
"CA004067655","2009","56.3333","-103.2833","344.0","SOUTHEND, SK CA","","","","","       157","C","        51","C","         1","C","","","","","","","","","","","","","","","","","  27.2"," ,C,0719, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    465.2"," ,C","","","","","","","","","","","",""
"CA004067655","2010","56.3333","-103.2833","344.0","SOUTHEND, SK CA","     21.9","","      21.9","C","       124","C","        40","C","         1","C","","","        72","C","       227","C","       126","C","        62","C","         0","C","  -39.9","C,0101, ","","","  37.1"," ,C,0523, ","   30.1","C,0724, ","-0.8","C,0818","-2.8","C,0919","-7.8","C,1017","-7.8","C,1017","-13.5","C,1028","-2.2","C,0609","-2.2","C,0609","-5.0","C,0506","-7.1","C,0406","-10.1","C,0405","    6632.7","7","    6632.7","C","    400.5"," ,C","","","      0.16","C","      5.97","C","     -5.64","C","","","",""
"CA004067655","2011","56.3333","-103.2833","344.0","SOUTHEND, SK CA","     25.7","","      25.7","C","       141","C","        42","C","         3","C","","","       105","C","       231","C","       127","C","        78","C","         1","C","  -40.7","C,0130, ","","","  32.8"," ,C,0603, ","   32.2","C,0909, ","-1.6","C,0914","-3.7","C,1009","-5.6","C,1017","-7.1","C,1102","-10.5","C,1104","-0.5","C,0627","-2.8","C,0605","-5.3","C,0525","-9.8","C,0503","-9.8","C,0503","    7434.7","7","    7434.7","C","    461.5"," ,C","","","     -1.10","C","      5.36","C","     -7.56","C","","","",""
