"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IN023101700","1901","28.367","79.4","169.0","BAREILLY, IN","","","","","        64","I","        49","I","        11","I","","","","","","","","","","","",""," 118.6"," ,I,0925, ","","","","","","","","","   1008.3"," ,I","","","","","",""
"IN023101700","1902","28.367","79.4","169.0","BAREILLY, IN","","","","","        54","I","        41","I","        17","I","","","","","","","","","","","","","  76.2"," ,I,0713, ","","","","","","","","","   1025.3"," ,I","","","","","",""
"IN023101700","1903","28.367","79.4","169.0","BAREILLY, IN","","","","","        57","I","        43","I","        12","I","","","","","","","","","","","",""," 166.4"," ,I,1010, ","","","","","","","","","   1103.6"," ,I","","","","","",""
"IN023101700","1904","28.367","79.4","169.0","BAREILLY, IN","","","","","        75","I","        48","I","        12","I","","","","","","","","","","","","","  63.2"," ,I,1115, ","","","","","","","","","    846.4"," ,I","","","","","",""
"IN023101700","1905","28.367","79.4","169.0","BAREILLY, IN","","","","","        65","I","        43","I","         8","I","","","","","","","","","","","","","  53.3"," ,I,0713, ","","","","","","","","","    609.4"," ,I","","","","","",""
"IN023101700","1906","28.367","79.4","169.0","BAREILLY, IN","","","","","        69","I","        49","I","        14","I","","","","","","","","","","","",""," 162.1"," ,I,0628, ","","","","","","","","","   1099.7"," ,I","","","","","",""
"IN023101700","1907","28.367","79.4","169.0","BAREILLY, IN","","","","","        37","I","        33","I","         5","I","","","","","","","","","","","",""," 111.8"," ,I,0802, ","","","","","","","","","    676.3"," ,I","","","","","",""
"IN023101700","1908","28.367","79.4","169.0","BAREILLY, IN","","","","","        52","I","        45","I","        13","I","","","","","","","","","","","",""," 218.4"," ,I,0620, ","","","","","","","","","   1020.3"," ,I","","","","","",""
"IN023101700","1909","28.367","79.4","169.0","BAREILLY, IN","","","","","        55","I","        49","I","        16","I","","","","","","","","","","","",""," 117.1"," ,I,0720, ","","","","","","","","","   1120.9"," ,I","","","","","",""
"IN023101700","1910","28.367","79.4","169.0","BAREILLY, IN","","","","","        55","I","        50","I","        12","I","","","","","","","","","","","",""," 182.9"," ,I,0904, ","","","","","","","","","   1363.6"," ,I","","","","","",""
