"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UPM00033135","1936","51.4","31.3","137.0","CERNIGOV, UP","       127","I","        56","I","         2","I","","","","","","","  39.7"," ,I,0910, ","","","","","","","","","","","","","","","","","","","","","    501.3"," ,I","",""
"UPM00033135","1937","51.4","31.3","137.0","CERNIGOV, UP","       147","I","        70","I","         2","I","","","","","","","  26.0"," ,I,0501, ","","","","","","","","","","","","","","","","","","","","","    601.8"," ,I","",""
"UPM00033135","1938","51.4","31.3","137.0","CERNIGOV, UP","       145","I","        56","I","         1","I","","","","","","","  34.4"," ,I,0531, ","","","","","","","","","","","","","","","","","","","","","    484.5"," ,I","",""
"UPM00033135","1939","51.4","31.3","137.0","CERNIGOV, UP","       135","I","        48","I","         0","I","","","","","","","  21.4"," ,I,0617, ","","","","","","","","","","","","","","","","","","","","","    430.7"," ,I","",""
"UPM00033135","1940","51.4","31.3","137.0","CERNIGOV, UP","       122","I","        49","I","         2","I","","","","","","","  55.8"," ,I,0917, ","","","","","","","","","","","","","","","","","","","","","    441.6"," ,I","",""
"UPM00033135","1944","51.4","31.3","137.0","CERNIGOV, UP","       134","I","        68","I","         3","I","","","","","","","  54.4"," ,I,0719, ","","","","","","","","","","","","","","","","","","","","","    616.1"," ,I","",""
"UPM00033135","1945","51.4","31.3","137.0","CERNIGOV, UP","       146","I","        68","I","         2","I","","","","","","","  54.3"," ,I,0812, ","","","","","","","","","","","","","","","","","","","","","    563.2"," ,I","",""
"UPM00033135","1946","51.4","31.3","137.0","CERNIGOV, UP","       116","I","        47","I","         0","I","","","","","","","  22.6"," ,I,0623, ","","","","","","","","","","","","","","","","","","","","","    370.7"," ,I","",""
"UPM00033135","1947","51.4","31.3","137.0","CERNIGOV, UP","       157","I","        62","I","         3","I","","","","","","","  47.4"," ,I,0718, ","","","","","","","","","","","","","","","","","","","","","    653.0"," ,I","",""
"UPM00033135","1948","51.4","31.3","137.0","CERNIGOV, UP","       119","I","        45","I","         1","I","","","","","","","  46.6"," ,I,0717, ","","","","","","","","","","","","","","","","","","","","","    457.9"," ,I","",""
