"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00427661","1963","38.1","-111.05","1615.4","SANDY RANCH, UT US","","","","","","","","","","","","","","","","","","","","","","","","","        10"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00427661","1964","38.1","-111.05","1615.4","SANDY RANCH, UT US","    457.0","","     457.0","0","        36","0","        18","0","         0","0","       16","","         6","0","         9","0","       175","0","         9","0","       171","0","        57","0","         7"," ","  -22.2","0,0114,+","   102"," ,0,1116, ","   157"," ,0,0303, ","  17.5"," ,0,0812, ","   39.4","0,0719, ","0.0","0,0920","-2.2","0,1020","-4.4","0,1024","-7.2","0,1104","-20.0","0,1117","-1.1","0,0510","-2.2","0,0509","-5.0","0,0426","-7.8","0,0329","-9.4","0,0320","","","","","    140.4"," ,0","      589"," ,0","      9.88","0","     18.82","0","      0.95","0"
"USC00427661","1965","38.1","-111.05","1615.4","SANDY RANCH, UT US","    316.8","","     316.8","0","        68","0","        34","0","         1","0","       35","","        11","0","         6","0","       161","0","        11","0","       160","0","        39","0","        26"," ","  -23.3","0,0213, ","   203"," ,0,1224,+","   173"," ,0,0210, ","  27.9"," ,0,0718, ","   37.2","0,0807, ","0.0","0,0920","-2.2","0,1021","-4.4","0,1111","-10.0","0,1128","-10.0","0,1128","-1.7","0,0511","-5.0","0,0509","-5.0","0,0509","-12.2","0,0320","-12.2","0,0320","    3338.0","0","    3338.0","0","    303.9"," ,0","      792"," ,0","     10.01","0","     18.30","0","      1.72","0"
"USC00427661","1966","38.1","-111.05","1615.4","SANDY RANCH, UT US","    497.4","","     497.4","0","        39","0","        19","0","         0","0","       21","","         5","0","         9","0","       162","0","        14","0","       186","0","        63","0","        25"," ","  -24.4","0,1228, ","   152"," ,0,1231,+","   140"," ,0,1226, ","  19.1"," ,0,0831, ","   37.2","0,0706, ","-1.1","0,1014","-6.1","0,1015","-6.1","0,1015","-6.7","0,1102","-10.6","0,1125","0.0","0,0501","-3.9","0,0428","-4.4","0,0420","-8.3","0,0323","-9.4","0,0305","    3251.7","7","    3251.7","0","    135.4"," ,0","      427"," ,0","     10.72","0","     19.52","0","      1.92","0"
"USC00427661","1967","38.1","-111.05","1615.4","SANDY RANCH, UT US","","","","","        44","0","        24","0","         0","0","       43","","         9","0","","","","","        22","0","       168","0","        52","0","        27"," ","","","   533"," ,0,1220, ","   185"," ,0,1215, ","  23.1"," ,0,1220, ","   37.8","0,0721,+","","","","","","","","","","","","","","","","","","","","","    3249.1","1","    3249.1","0","    173.1"," ,0","      836"," ,0","","","     18.95","0","",""
"USC00427661","1968","38.1","-111.05","1615.4","SANDY RANCH, UT US","    359.3","","     359.3","0","        40","0","        20","0","         2","0","       49","","         5","0","        18","0","       172","0","        22","0","       170","0","        44","0","        22"," ","  -25.6","0,0107, ","   279"," ,0,0102,+","   142"," ,0,0419, ","  26.7"," ,0,0801, ","   37.8","0,0627,+","0.0","0,0917","-2.8","0,0923","-5.0","0,1016","-7.2","0,1018","-10.0","0,1108","-1.1","0,0517","-3.3","0,0507","-6.7","0,0419","-6.7","0,0419","-8.9","0,0205","","","","","    184.2"," ,0","      461"," ,0","      9.55","0","     18.36","0","      0.75","0"
"USC00427661","1969","38.1","-111.05","1615.4","SANDY RANCH, UT US","    430.4","","     430.4","0","        48","0","        30","0","         0","0","       27","","         6","0","         0","0","       169","0","         2","0","       171","0","        61","0","        24"," ","  -16.7","0,0110, ","   127"," ,0,0307,+","   157"," ,0,0219, ","  21.6"," ,0,0507, ","   38.9","0,0807,+","-4.4","0,1004","-4.4","0,1004","-4.4","0,1004","-7.2","0,1005","-8.9","0,1013","-5.6","0,0427","-5.6","0,0427","-5.6","0,0427","-6.7","0,0326","-11.1","0,0325","    3334.4","4","    3334.4","0","    251.8"," ,0","      567"," ,0","     10.36","0","     19.12","0","      1.59","0"
"USC00427661","1970","38.1","-111.05","1615.4","SANDY RANCH, UT US","    418.3","","     418.3","0","        35","0","        20","0","         0","0","        1","","         5","0","         2","0","       191","0","         4","0","       156","0","        55","0","        19"," ","  -22.2","0,0106, ","    76"," ,0,0310, ","   122"," ,0,0310, ","  24.4"," ,0,0804, ","   39.4","0,0625, ","-1.1","0,0915","-2.8","0,0926","-4.4","0,1017","-12.8","0,1028","-12.8","0,1028","-2.2","0,0502","-2.2","0,0502","-4.4","0,0501","-7.8","0,0429","-8.9","0,0404","    3456.6","6","    3456.6","0","    147.0"," ,0","      338"," ,0","     10.06","0","     19.14","0","      0.98","0"
"USC00427661","1971","38.1","-111.05","1615.4","SANDY RANCH, UT US","","","","","","","","","","","","","","","","","","","","","","","","","         4"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    3408.9","9","    3408.9"," ","","","","","","","","","",""
"USC00427661","1972","38.1","-111.05","1615.4","SANDY RANCH, UT US","","","","","","","","","","","","","","","","","","","","","","","","","        36"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"USC00427661","1984","38.1","-111.05","1615.4","SANDY RANCH, UT US","","","","","","","","","","","","","","","","","","","","","","","","","        43"," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
