"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"US1NMQY0013","2013","35.3620846","-103.4708394","1173.5","LOGAN 1.5 W, NM US","        53","N","        28","N","         1","N","","","         3","N","","","    76"," ,N,1222, ","  68.1"," ,N,0920, ","    302.6"," ,N","      190"," ,N"
"US1NMQY0013","2014","35.3620846","-103.4708394","1173.5","LOGAN 1.5 W, NM US","","","","","","","","","         2","N","","","    58"," ,N,1117, ","","","","","      108"," ,N"
"US1NMQY0013","2015","35.3620846","-103.4708394","1173.5","LOGAN 1.5 W, NM US","        88","N","        49","N","        12","N","       11","","         5","N","   180"," ,N,0122, ","   180"," ,N,0122, "," 100.6"," ,N,0811, ","    864.4"," ,N","      518"," ,N"
"US1NMQY0013","2016","35.3620846","-103.4708394","1173.5","LOGAN 1.5 W, NM US","        65","N","        28","N","         2","N","        1","","         1","N","    51"," ,N,1218, ","    51"," ,N,1218, ","  54.6"," ,N,1106, ","    335.8"," ,N","       54"," ,N"
"US1NMQY0013","2017","35.3620846","-103.4708394","1173.5","LOGAN 1.5 W, NM US","        62","N","        44","N","         8","N","        5","","         3","N","    76"," ,N,0116, ","    64"," ,N,0430,+","  73.9"," ,N,1006, ","    730.1"," ,N","      189"," ,N"
"US1NMQY0013","2018","35.3620846","-103.4708394","1173.5","LOGAN 1.5 W, NM US","        56","N","        37","N","         3","N","        4","","         3","N","   114"," ,N,1112, ","   124"," ,N,1112, ","  49.8"," ,N,1227, ","    423.8"," ,N","      205"," ,N"
"US1NMQY0013","2019","35.3620846","-103.4708394","1173.5","LOGAN 1.5 W, NM US","        57","N","        33","N","         1","N","        1","","         1","N","    38"," ,N,1128, ","    38"," ,N,1128, ","  44.5"," ,N,0722, ","    323.3"," ,N","       41"," ,N"
"US1NMQY0013","2020","35.3620846","-103.4708394","1173.5","LOGAN 1.5 W, NM US","        48","N","        25","N","         2","N","        5","","         4","N","   127"," ,N,1028, ","   127"," ,N,1028, ","  55.9"," ,N,0720, ","    306.1"," ,N","      218"," ,N"
"US1NMQY0013","2021","35.3620846","-103.4708394","1173.5","LOGAN 1.5 W, NM US","        58","N","        31","N","         2","N","","","         2","N","","","   114"," ,N,0214, ","  70.1"," ,N,0531, ","    413.8"," ,N","      221"," ,N"
"US1NMQY0013","2022","35.3620846","-103.4708394","1173.5","LOGAN 1.5 W, NM US","        50","N","        22","N","         1","N","        4","","         4","N","    76"," ,N,0203, ","    76"," ,N,0203, ","  34.3"," ,N,0821, ","    220.7"," ,N","      214"," ,N"
"US1NMQY0013","2023","35.3620846","-103.4708394","1173.5","LOGAN 1.5 W, NM US","        65","N","        31","N","         3","N","        1","","         1","N","    38"," ,N,1125, ","    38"," ,N,1125, ","  62.5"," ,N,0527, ","    360.6"," ,N","       54"," ,N"
"US1NMQY0013","2024","35.3620846","-103.4708394","1173.5","LOGAN 1.5 W, NM US","        59","N","        26","N","         5","N","        3","","         3","N","    76"," ,N,0105, ","    76"," ,N,0105, ","  54.6"," ,N,0922, ","    409.3"," ,N","      152"," ,N"
