"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"BR000669001","1985","-6.62","-69.13","0.0","SOLEDADE, BR","       150","I","       132","I","        15","I","  99.0"," ,I,0308, ","   1940.8"," ,I"
"BR000669001","1986","-6.62","-69.13","0.0","SOLEDADE, BR","       119","I","       116","I","        24","I","  76.8"," ,I,0120, ","   2338.1"," ,I"
"BR000669001","1987","-6.62","-69.13","0.0","SOLEDADE, BR","       132","I","       129","I","        36","I"," 100.0"," ,I,0427, ","   3016.1"," ,I"
"BR000669001","1988","-6.62","-69.13","0.0","SOLEDADE, BR","       119","I","       107","I","        17","I","  85.4"," ,I,0115, ","   2353.9"," ,I"
"BR000669001","1989","-6.62","-69.13","0.0","SOLEDADE, BR","       109","I","       109","I","        22","I","  88.6"," ,I,0211, ","   2291.4"," ,I"
"BR000669001","1990","-6.62","-69.13","0.0","SOLEDADE, BR","       119","I","       115","I","        16","I","  94.6"," ,I,0202, ","   2186.0"," ,I"
"BR000669001","1991","-6.62","-69.13","0.0","SOLEDADE, BR","       107","I","       107","I","        13","I","  54.8"," ,I,1222, ","   1785.2"," ,I"
"BR000669001","1992","-6.62","-69.13","0.0","SOLEDADE, BR","       112","I","       106","I","         8","I","  44.6"," ,I,0217, ","   1735.0"," ,I"
