"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000CWHT","1991","40.6194","-121.8994","736.7","WHITMORE CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    1723.8","8","    1723.8","U","","","","","",""
"USR0000CWHT","1992","40.6194","-121.8994","736.7","WHITMORE CALIFORNIA, CA US","    858.9","","     858.9","U","         0","U","        12","U","         0","U","       194","U","        63","U","   -2.2","U,1227,+","   40.6","U,0621, ","0.0","U,1206","-2.2","U,1218","","","","","","","-1.1","U,0108","","","","","","","","","","","     16.15","U","     21.85","U","     10.45","U"
"USR0000CWHT","1993","40.6194","-121.8994","736.7","WHITMORE CALIFORNIA, CA US","    624.1","","     624.1","U","         0","U","        35","U","         0","U","       170","U","        50","U","   -5.0","U,0102, ","   41.7","U,0806, ","-0.6","U,1122","-2.2","U,1123","","","","","","","-0.6","U,0226","-3.3","U,0224","-4.4","U,0103","","","    2038.1","1","    2038.1","U","     14.61","U","     20.35","U","      8.87","U"
"USR0000CWHT","1994","40.6194","-121.8994","736.7","WHITMORE CALIFORNIA, CA US","    912.0","","     912.0","U","         0","U","        51","U","         0","U","       213","U","       104","U","   -3.9","U,1126, ","   41.7","U,0714, ","-1.7","U,1102","-2.2","U,1117","","","","","","","0.0","U,0426","-2.2","U,0322","","","","","    1643.2","2","    1643.2","U","     15.65","U","     23.02","U","      8.27","U"
"USR0000CWHT","1997","40.6194","-121.8994","736.7","WHITMORE CALIFORNIA, CA US","    708.6","","     708.6","U","         0","U","        34","U","         0","U","       209","U","        78","U","   -6.7","U,0114,+","   42.8","U,0807, ","-1.1","U,1208","-2.8","U,1220","","","","","","","-1.1","U,0409","-6.7","U,0114","-6.7","U,0114","-6.7","U,0114","","","","","     15.55","U","     22.95","U","      8.15","U"
"USR0000CWHT","1999","40.6194","-121.8994","736.7","WHITMORE CALIFORNIA, CA US","    702.9","","     702.9","U","         0","U","        40","U","         0","U","       200","U","        70","U","   -5.0","U,0210, ","   42.2","U,0711, ","-1.1","U,1122","-2.2","U,1210","","","","","","","-3.9","U,0409","-3.9","U,0409","-5.0","U,0210","","","    2108.1","1","    2108.1","U","     15.08","U","     22.07","U","      8.08","U"
"USR0000CWHT","2000","40.6194","-121.8994","736.7","WHITMORE CALIFORNIA, CA US","    760.5","","     760.5","U","         0","U","        23","U","         0","U","       182","U","        82","U","   -3.3","U,0102, ","   41.1","U,0731, ","-1.1","U,1109","-2.2","U,1110","","","","","","","-0.6","U,0511","-3.3","U,0102","","","","","    1754.6","6","    1754.6","U","     15.03","U","     21.68","U","      8.38","U"
"USR0000CWHT","2001","40.6194","-121.8994","736.7","WHITMORE CALIFORNIA, CA US","    899.9","","     899.9","U","         0","U","        52","U","         0","U","       209","U","        95","U","   -3.3","U,0212, ","   41.1","U,0808,+","0.0","U,1124","-2.2","U,1127","","","","","","","-1.1","U,0412","-2.2","U,0408","","","","","    1921.0","0","    1921.0","U","     15.60","U","     22.49","U","      8.70","U"
"USR0000CWHT","2002","40.6194","-121.8994","736.7","WHITMORE CALIFORNIA, CA US","    908.3","","     908.3","U","         0","U","        41","U","         0","U","       207","U","        93","U","   -6.1","U,0129, ","   45.0","U,0710, ","0.0","U,1218","","","","","","","","","-1.7","U,0418","-4.4","U,0318","-4.4","U,0318","","","    1922.6","6","    1922.6","U","     15.81","U","     23.01","U","      8.61","U"
"USR0000CWHT","2003","40.6194","-121.8994","736.7","WHITMORE CALIFORNIA, CA US","   1019.1","","    1019.1","U","         0","U","        32","U","         0","U","       182","U","       102","U","   -4.4","U,1226, ","   45.6","U,0729, ","0.0","U,1102","-3.3","U,1122","-4.4","U,1226","","","","","0.0","U,0424","","","","","","","    1758.9","9","    1758.9","U","     15.79","U","     22.53","U","      9.06","U"
"USR0000CWHT","2004","40.6194","-121.8994","736.7","WHITMORE CALIFORNIA, CA US","    856.2","","     856.2","U","         0","U","        30","U","         0","U","       205","U","        93","U","   -5.6","U,0103, ","   41.1","U,0812, ","0.0","U,1121","-2.2","U,1226","","","","","","","0.0","U,0301","-3.3","U,0125","-5.6","U,0103","","","    1784.9","9","    1784.9","U","     15.82","U","     22.87","U","      8.78","U"
"USR0000CWHT","2005","40.6194","-121.8994","736.7","WHITMORE CALIFORNIA, CA US","    772.1","","     772.1","U","         0","U","        21","U","         0","U","       192","U","        76","U","   -2.8","U,1203, ","   42.8","U,0717, ","-1.7","U,1126","-2.2","U,1130","","","","","","","-1.7","U,0414","-2.2","U,0112","","","","","    1872.4","4","    1872.4","U","     15.50","U","     22.35","U","      8.65","U"
"USR0000CWHT","2007","40.6194","-121.8994","736.7","WHITMORE CALIFORNIA, CA US","    737.9","","     737.9","U","         0","U","        35","U","         1","U","       194","U","        70","U","   -6.1","U,0112, ","   42.8","U,0704, ","-1.7","U,1201","-2.8","U,1211","","","","","","","-0.6","U,0418","-2.8","U,0327","-6.1","U,0112","","","    1819.7","7","    1819.7","U","     15.21","U","     21.91","U","      8.50","U"
"USR0000CWHT","2008","40.6194","-121.8994","736.7","WHITMORE CALIFORNIA, CA US","    911.9","","     911.9","U","         0","U","        49","U","         0","U","       195","U","        92","U","   -6.1","U,1217, ","   42.2","U,0815,+","0.0","U,1105","-2.2","U,1213","-5.6","U,1216","","","","","0.0","U,0430","-3.3","U,0420","","","","","    2098.4","4","    2098.4","U","     15.47","U","     22.25","U","      8.68","U"
"USR0000CWHT","2009","40.6194","-121.8994","736.7","WHITMORE CALIFORNIA, CA US","    870.0","","     870.0","U","         0","U","        36","U","         0","U","       193","U","        84","U","   -8.3","U,1208, ","   42.2","U,0728, ","-0.6","U,1118","-3.9","U,1206","-5.6","U,1207","-8.3","U,1208","","","-1.1","U,0415","-2.2","U,0310","","","","","    1778.5","5","    1778.5","U","     15.39","U","     22.09","U","      8.70","U"
"USR0000CWHT","2010","40.6194","-121.8994","736.7","WHITMORE CALIFORNIA, CA US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","    2218.1","1","    2218.1","U","","","","","",""
"USR0000CWHT","2013","40.6194","-121.8994","736.7","WHITMORE CALIFORNIA, CA US","    780.2","","     780.2","U","         0","U","        32","U","         0","U","       207","U","        74","U","   -9.4","U,1208, ","   43.3","U,0702, ","-2.2","U,1203","-2.2","U,1203","-5.0","U,1204","-8.3","U,1207","-9.4","U,1208","0.0","U,0522","-2.8","U,0114","-5.0","U,0113","","","","","","","     16.02","U","     23.32","U","      8.72","U"
"USR0000CWHT","2017","40.6194","-121.8994","736.7","WHITMORE CALIFORNIA, CA US","    970.9","","     970.9","U","         0","U","        28","U","         0","U","       177","U","        88","U","   -5.0","U,0106, ","   43.3","U,0801, ","-0.6","U,1203","-2.2","U,1220","","","","","","","-1.1","U,0414","-2.2","U,0228","-5.0","U,0106","","","    2100.2","2","    2100.2","U","     15.62","U","     21.96","U","      9.28","U"
"USR0000CWHT","2018","40.6194","-121.8994","736.7","WHITMORE CALIFORNIA, CA US","    786.5","","     786.5","U","         0","U","        39","U","         0","U","       209","U","        77","U","   -5.0","U,0220,+","   40.6","U,0726, ","-2.2","U,1202","-2.2","U,1202","","","","","","","-0.6","U,0417","-2.2","U,0305","-4.4","U,0223","","","    1792.9","9","    1792.9","U","     15.64","U","     22.24","U","      9.03","U"
"USR0000CWHT","2019","40.6194","-121.8994","736.7","WHITMORE CALIFORNIA, CA US","    742.1","","     742.1","U","         0","U","        39","U","         0","U","       190","U","        76","U","   -6.1","U,0205, ","   38.9","U,0815,+","-0.6","U,1125","-3.3","U,1128","","","","","","","-0.6","U,0314","-3.3","U,0222","-6.1","U,0205","","","    1914.5","5","    1914.5","U","     14.91","U","     21.25","U","      8.57","U"
"USR0000CWHT","2020","40.6194","-121.8994","736.7","WHITMORE CALIFORNIA, CA US","    993.3","","     993.3","U","         0","U","        24","U","         0","U","       203","U","        96","U","   -3.9","U,0204, ","   43.3","U,0906, ","-0.6","U,1108","","","","","","","","","0.0","U,0402","-3.9","U,0204","","","","","    1837.9","9","    1837.9","U","     16.17","U","     22.94","U","      9.40","U"
"USR0000CWHT","2021","40.6194","-121.8994","736.7","WHITMORE CALIFORNIA, CA US","   1009.6","","    1009.6","U","         0","U","        37","U","         0","U","       201","U","        91","U","   -3.9","U,0126, ","   42.8","U,0815,+","0.0","U,1209","-2.2","U,1227","","","","","","","-1.1","U,0316","-3.9","U,0126","","","","","    1720.9","9","    1720.9","U","     15.90","U","     22.55","U","      9.26","U"
"USR0000CWHT","2022","40.6194","-121.8994","736.7","WHITMORE CALIFORNIA, CA US","    983.7","","     983.7","U","         0","U","        20","U","         0","U","       187","U","        86","U","   -3.9","U,1202,+","   42.2","U,0728, ","0.0","U,1108","-2.8","U,1201","","","","","","","-1.7","U,0412","-3.9","U,0224","","","","","    1811.2","2","    1811.2","U","     16.04","U","     22.45","U","      9.63","U"
"USR0000CWHT","2023","40.6194","-121.8994","736.7","WHITMORE CALIFORNIA, CA US","    817.7","","     817.7","U","         0","U","        36","U","         0","U","       174","U","        61","U","   -3.9","U,0228,+","   41.1","U,0716, ","","","","","","","","","","","-0.6","U,0418","-2.8","U,0404","","","","","    2183.5","5","    2183.5","U","     14.97","U","     20.76","U","      9.17","U"
"USR0000CWHT","2024","40.6194","-121.8994","736.7","WHITMORE CALIFORNIA, CA US","   1078.6","","    1078.6","U","         0","U","        18","U","         0","U","       181","U","        91","U","   -2.8","U,0107, ","   44.4","U,0706, ","0.0","U,1116","","","","","","","","","0.0","U,0414","-2.2","U,0111","","","","","    1807.7","7","    1807.7","U","     16.06","U","     21.81","U","     10.30","U"
