"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00302462","1903","42.983333","-73.55","134.1","EASTON, NY US","        78","6","        70","6","         8","6","","","  72.9"," ,6,0610, ","   1014.4"," ,6"
"USC00302462","1904","42.983333","-73.55","134.1","EASTON, NY US","        77","6","        69","6","        11","6","",""," 128.3"," ,6,0608, ","   1063.0"," ,6"
"USC00302462","1905","42.983333","-73.55","134.1","EASTON, NY US","","","","","","","         2"," ","","","",""
"USC00302462","1909","42.983333","-73.55","134.1","EASTON, NY US","","","","","","","         4"," ","","","",""
"USC00302462","1910","42.983333","-73.55","134.1","EASTON, NY US","","","","","","","         1"," ","","","",""
