"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00044518","1953","35.95","-118.48333","1113.1","KERN RIVER INTAKE 3, CA US","","","","","","","","","","","         4"," ","","","","","","","","","",""
"USC00044518","1954","35.95","-118.48333","1113.1","KERN RIVER INTAKE 3, CA US","        30","0","        22","0","         5","0","","","         5","0","","","","","   191"," ,0,0316, ","  65.3"," ,0,0124, ","    425.8"," ,0","      470"," ,0"
"USC00044518","1956","35.95","-118.48333","1113.1","KERN RIVER INTAKE 3, CA US","        30","0","        13","0","         3","0","        0","","         3","0","        11"," ","     0"," ,0,1231,+","    89"," ,0,0225, ","  65.3"," ,0,0126, ","    305.7"," ,0","      204"," ,0"
"USC00044518","1957","35.95","-118.48333","1113.1","KERN RIVER INTAKE 3, CA US","        45","0","        31","0","         4","0","","","         6","0","         1"," ","","","   152"," ,0,0126, ","  49.8"," ,0,1216, ","    446.4"," ,0","      431"," ,0"
"USC00044518","1958","35.95","-118.48333","1113.1","KERN RIVER INTAKE 3, CA US","        52","0","        41","0","         8","0","","","        10","0","         3"," ","","","   356"," ,0,0404, ","  54.1"," ,0,0225, ","    631.6"," ,0","      877"," ,0"
"USC00044518","1959","35.95","-118.48333","1113.1","KERN RIVER INTAKE 3, CA US","        34","0","        19","0","         3","0","","","","","         4"," ","","","","","  36.8"," ,0,0211, ","    242.7"," ,0","",""
"USC00044518","1960","35.95","-118.48333","1113.1","KERN RIVER INTAKE 3, CA US","        36","0","        30","0","         4","0","","","         3","0","         2"," ","","","    25"," ,0,0424,+","  57.9"," ,0,0209, ","    438.0"," ,0","       75"," ,0"
"USC00044518","1961","35.95","-118.48333","1113.1","KERN RIVER INTAKE 3, CA US","        29","0","        22","0","         0","0","","","         0","0","","","","","     0"," ,0,1231,+","  19.1"," ,0,1202, ","    280.3"," ,0","      115"," ,0"
"USC00044518","1962","35.95","-118.48333","1113.1","KERN RIVER INTAKE 3, CA US","        29","0","        25","0","         6","0","","","         8","0","","","","","   114"," ,0,0219, ","  65.5"," ,0,0209, ","    429.9"," ,0","      456"," ,0"
"USC00044518","1963","35.95","-118.48333","1113.1","KERN RIVER INTAKE 3, CA US","","","","","","","","","         2","0","         1"," ","","","   318"," ,0,0317, ","","","","","      369"," ,0"
"USC00044518","1964","35.95","-118.48333","1113.1","KERN RIVER INTAKE 3, CA US","","","","","","","","","","","         1"," ","","","","","","","","","",""
"USC00044518","1965","35.95","-118.48333","1113.1","KERN RIVER INTAKE 3, CA US","        55","0","        31","0","         6","0","        2","","         2","0","","","   178"," ,0,0410, ","   165"," ,0,0410, ","  36.6"," ,0,1117, ","    454.8"," ,0","      216"," ,0"
