"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UPM00033586","1960","48.9","30.9","214.0","OZERNA, UP","       122","I","        63","I","         3","I","","","","","","","","","","","","","  36.7"," ,I,1014, ","","","","","","","","","","","","","","","","","","","","","","","    666.5"," ,I","","","","","",""
"UPM00033586","1961","48.9","30.9","214.0","OZERNA, UP","       100","I","        39","I","         1","I","","","","","","","","","","","","","  44.0"," ,I,0817, ","","","","","","","","","","","","","","","","","","","","","","","    378.3"," ,I","","","","","",""
"UPM00033586","1962","48.9","30.9","214.0","OZERNA, UP","       110","I","        62","I","         0","I","","","","","","","","","","","","","  24.8"," ,I,0707, ","","","","","","","","","","","","","","","","","","","","","","","    526.7"," ,I","","","","","",""
"UPM00033586","1963","48.9","30.9","214.0","OZERNA, UP","       103","I","        45","I","         1","I","","","","","","","","","","","","","  33.7"," ,I,0907, ","","","","","","","","","","","","","","","","","","","","","","","    453.8"," ,I","","","","","",""
"UPM00033586","1964","48.9","30.9","214.0","OZERNA, UP","        97","I","        47","I","         2","I","","","","","","","","","","","","","  55.3"," ,I,0824, ","","","","","","","","","","","","","","","","","","","","","","","    466.6"," ,I","","","","","",""
"UPM00033586","1965","48.9","30.9","214.0","OZERNA, UP","       122","I","        52","I","         2","I","","","","","","","","","","","","","  42.7"," ,I,0831, ","","","","","","","","","","","","","","","","","","","","","","","    540.5"," ,I","","","","","",""
"UPM00033586","1966","48.9","30.9","214.0","OZERNA, UP","       153","I","        80","I","         3","I","","","","","","","","","","","","","  39.9"," ,I,0722, ","","","","","","","","","","","","","","","","","","","","","","","    836.6"," ,I","","","","","",""
"UPM00033586","1967","48.9","30.9","214.0","OZERNA, UP","       145","I","        56","I","         0","I","","","","","","","","","","","","","  23.9"," ,I,0813, ","","","","","","","","","","","","","","","","","","","","","","","    508.7"," ,I","","","","","",""
"UPM00033586","1968","48.9","30.9","214.0","OZERNA, UP","       159","I","        67","I","         2","I","","","","","","","","","","","","","  30.7"," ,I,1002, ","","","","","","","","","","","","","","","","","","","","","","","    619.0"," ,I","","","","","",""
"UPM00033586","1970","48.9","30.9","214.0","OZERNA, UP","       164","I","        76","I","         3","I","","","","","","","","","","","","","  42.0"," ,I,0618, ","","","","","","","","","","","","","","","","","","","","","","","    761.2"," ,I","","","","","",""
"UPM00033586","1972","48.9","30.9","214.0","OZERNA, UP","        94","I","        48","I","         2","I","","","","","","","","","","","","","  29.6"," ,I,0619, ","","","","","","","","","","","","","","","","","","","","","","","    443.2"," ,I","","","","","",""
"UPM00033586","1973","48.9","30.9","214.0","OZERNA, UP","       124","I","        48","I","         2","I","","","","","","","","","","","","","  26.1"," ,I,0218, ","","","","","","","","","","","","","","","","","","","","","","","    521.0"," ,I","","","","","",""
"UPM00033586","1974","48.9","30.9","214.0","OZERNA, UP","       112","I","        54","I","         2","I","","","","","","","","","","","","","  31.8"," ,I,0710, ","","","","","","","","","","","","","","","","","","","","","","","    595.5"," ,I","","","","","",""
"UPM00033586","1975","48.9","30.9","214.0","OZERNA, UP","       111","I","        39","I","         1","I","","","","","","","","","","","","","  38.3"," ,I,0603, ","","","","","","","","","","","","","","","","","","","","","","","    382.9"," ,I","","","","","",""
