"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SHM00061901","1977","-15.933","-5.667","436.0","ST. HELENA IS., SH","","","","","         0","G","         0","G","         0","G","       142","G","         0","G","   11.3","G,0801, ","   25.5","G,0221, ","     422.4","4","     422.4","G","     18.05","G","     20.26","G","     15.84","G"
"SHM00061901","1978","-15.933","-5.667","436.0","ST. HELENA IS., SH","    216.2","","     216.2","G","         0","G","         0","G","         0","G","       127","G","         0","G","   11.7","G,0922, ","   26.1","G,0317, ","     422.0","0","     422.0","G","     17.78","G","     20.12","G","     15.44","G"
"SHM00061901","1979","-15.933","-5.667","436.0","ST. HELENA IS., SH","    242.9","","     242.9","G","         0","G","         0","G","         0","G","       142","G","         0","G","   10.7","G,0830, ","   25.4","G,0410, ","     329.8","8","     329.8","G","     18.11","G","     20.45","G","     15.77","G"
"SHM00061901","1980","-15.933","-5.667","436.0","ST. HELENA IS., SH","    282.3","","     282.3","G","         0","G","         0","G","         0","G","       143","G","         0","G","   11.4","G,0710, ","   25.6","G,0403, ","     359.5","5","     359.5","G","     18.12","G","     20.37","G","     15.88","G"
"SHM00061901","1981","-15.933","-5.667","436.0","ST. HELENA IS., SH","    195.2","","     195.2","G","         0","G","         0","G","         0","G","       134","G","         0","G","   11.5","G,0825, ","   26.0","G,0415, ","     326.9","9","     326.9","G","     17.99","G","     20.40","G","     15.58","G"
"SHM00061901","1982","-15.933","-5.667","436.0","ST. HELENA IS., SH","    199.7","","     199.7","G","         0","G","         0","G","         0","G","       117","G","         0","G","   11.6","G,0918, ","   24.8","G,0316, ","     365.9","9","     365.9","G","     17.92","G","     20.10","G","     15.75","G"
"SHM00061901","1983","-15.933","-5.667","436.0","ST. HELENA IS., SH","    322.3","","     322.3","G","         0","G","         0","G","         0","G","       154","G","         0","G","   10.7","G,0730, ","   24.8","G,0220, ","     294.7","7","     294.7","G","     18.43","G","     20.75","G","     16.11","G"
"SHM00061901","1984","-15.933","-5.667","436.0","ST. HELENA IS., SH","    401.1","","     401.1","G","         0","G","         0","G","         0","G","       179","G","         0","G","   11.6","G,0825, ","   25.4","G,0209, ","     188.5","5","     188.5","G","     18.92","G","     21.29","G","     16.55","G"
"SHM00061901","1986","-15.933","-5.667","436.0","ST. HELENA IS., SH","    393.3","","     393.3","G","         0","G","         0","G","         0","G","       170","G","         0","G","   11.5","G,0903,+","   26.0","G,0209, ","     228.7","7","     228.7","G","     18.78","G","     21.19","G","     16.37","G"
"SHM00061901","1987","-15.933","-5.667","436.0","ST. HELENA IS., SH","    408.4","","     408.4","G","         0","G","         0","G","         0","G","       190","G","         0","G","   11.8","G,1007, ","   26.0","G,0208, ","     221.6","6","     221.6","G","     18.94","G","     21.28","G","     16.60","G"
"SHM00061901","1988","-15.933","-5.667","436.0","ST. HELENA IS., SH","    434.3","","     434.3","G","         0","G","         0","G","         0","G","       182","G","         0","G","   10.9","G,0802, ","   26.1","G,0216,+","     304.8","8","     304.8","G","     18.64","G","     21.07","G","     16.21","G"
"SHM00061901","1989","-15.933","-5.667","436.0","ST. HELENA IS., SH","    396.4","","     396.4","G","         0","G","         0","G","         0","G","       164","G","         0","G","   12.6","G,0820, ","   27.2","G,0322, ","     335.6","6","     335.6","G","     18.47","G","     20.87","G","     16.07","G"
