"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00349101","2002","36.348","-94.8244","242.3","UPPER SPAVINAW PORT, OK US","","","","","        69","0","        59","0","        13","0","","","         1","0","","","","","","","","","","","","","","","","","    89"," ,0,0303, ","  61.0"," ,0,0814, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    908.1"," ,0","       89"," ,0","","","","","",""
"USC00349101","2003","36.348","-94.8244","242.3","UPPER SPAVINAW PORT, OK US","","","","","        90","0","        59","0","         9","0","","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","  69.1"," ,0,0830, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    970.3"," ,0","        0"," ,0","","","","","",""
"USC00349101","2004","36.348","-94.8244","242.3","UPPER SPAVINAW PORT, OK US","","","","","       102","0","        74","0","        13","0","","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+"," 102.9"," ,0,1101, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1339.1"," ,0","        0"," ,0","","","","","",""
"USC00349101","2005","36.348","-94.8244","242.3","UPPER SPAVINAW PORT, OK US","","","","","        83","0","        61","0","        10","0","","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+","  88.9"," ,0,0105, ","","","","","","","","","","","","","","","","","","","","","","","","","","","    915.3"," ,0","        0"," ,0","","","","","",""
"USC00349101","2006","36.348","-94.8244","242.3","UPPER SPAVINAW PORT, OK US","","","","","        95","0","        59","0","        13","0","","","         1","0","","","","","         5","0","       216","0","        76","0","","","","","","","    64"," ,0,1201, ","  73.4"," ,0,1130, ","   40.0","0,0810,+","","","","","","","","","","","","","","","","","","","","","","","","","    979.4"," ,0","       64"," ,0","","","     23.29","0","",""
"USC00349101","2007","36.348","-94.8244","242.3","UPPER SPAVINAW PORT, OK US","","","","","       105","0","        66","0","        13","0","","","","","","","","","","","","","","","","","","","","","","","  87.6"," ,0,0612, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1187.5"," ,0","","","","","","","",""
"USC00349101","2008","36.348","-94.8244","242.3","UPPER SPAVINAW PORT, OK US","","","","","       113","0","        73","0","        26","0","","","         0","0","","","","","         5","0","       213","0","        27","0","","","","","","","     0","T,0,0308, "," 102.1"," ,0,0410, ","   37.8","0,0804, ","","","","","","","","","","","","","","","","","","","","","","","","","   1734.8"," ,0","        0","T,0","","","     21.16","0","",""
"USC00349101","2009","36.348","-94.8244","242.3","UPPER SPAVINAW PORT, OK US","","","","","       103","0","        70","0","        14","0","","","         0","0","","","","","","","","","","","","","","","","","     0"," ,0,1231,+"," 129.5"," ,0,1009, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1398.8"," ,0","        0"," ,0","","","","","",""
"USC00349101","2010","36.348","-94.8244","242.3","UPPER SPAVINAW PORT, OK US","","","","","        82","0","        60","0","         7","0","","","         0","0","","","","","         8","0","       200","0","        71","0","","","","","","","     0","T,0,0127, ","  53.3"," ,0,0909, ","   40.0","0,0802, ","","","","","","","","","","","","","","","","","","","","","","","","","    900.3"," ,0","        0","T,0","","","     21.57","0","",""
"USC00349101","2011","36.348","-94.8244","242.3","UPPER SPAVINAW PORT, OK US","","","","","        88","K","        68","K","        19","K","","","","","","","","","","","","","","","","","","","","","","","  78.7"," ,K,0425, ","","","","","","","","","","","","","","","","","","","","","","","","","","","   1262.0"," ,K","","","","","","","",""
